,hora,tipo_carretera,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,drogas_alcohol_positivo,vehiculos_implicados,coordenada_x_utm,coordenada_y_utm
38490,2,0,1.0,3,1.0,4.0,1.0,3,1,Serious,2,1,434795026,4472015642
2691,1,19,2.0,2,1.0,2.0,1.0,3,2,Slight,2,2,439445195,4472034571
2692,1,19,2.0,2,1.0,5.0,1.0,4,1,Slight,2,2,439445195,4472034571
10562,1,19,2.0,5,1.0,3.0,1.0,3,1,Slight,2,2,439446351,4472033667
10563,1,19,2.0,5,1.0,5.0,1.0,3,1,Slight,2,2,439446351,4472033667
12863,1,19,2.0,2,1.0,3.0,1.0,3,1,Slight,2,2,439442362,4472035978
12864,1,19,2.0,2,1.0,5.0,1.0,2,1,Slight,2,2,439442362,4472035978
32026,1,19,2.0,2,1.0,4.0,1.0,3,1,Serious,2,2,439442026,4472032903
32027,1,19,2.0,2,1.0,5.0,1.0,3,1,Slight,2,2,439442026,4472032903
33152,1,19,2.0,4,1.0,9.0,1.0,3,1,Slight,2,2,439450004,4472035177
33153,1,19,2.0,4,1.0,5.0,1.0,3,1,Slight,2,2,439450004,4472035177
20340,1,19,14.0,4,1.0,5.0,1.0,2,1,Slight,2,2,439790070,4472073027
20341,1,19,14.0,4,1.0,5.0,1.0,3,1,Slight,2,2,439790070,4472073027
28436,1,5,14.0,4,1.0,9.0,1.0,3,1,Slight,2,1,439792915,4472074788
31751,1,18,14.0,1,1.0,5.0,1.0,3,1,Serious,2,1,439782104,4472070333
31967,2,5,14.0,3,1.0,3.0,1.0,3,1,Slight,2,1,439789783,4472079280
45829,2,19,1.0,1,1.0,4.0,1.0,4,1,Serious,2,1,435991860,4472082520
10530,1,9,2.0,11,1.0,12.0,1.0,3,1,Slight,2,2,439206932,4472114250
10531,1,9,2.0,11,1.0,12.0,2.0,3,1,Slight,2,2,439206932,4472114250
14749,1,9,2.0,0,1.0,3.0,1.0,3,1,Slight,2,2,439197500,4472105349
14750,1,9,2.0,0,1.0,5.0,1.0,3,2,Slight,2,2,439197500,4472105349
53956,2,17,2.0,2,1.0,3.0,1.0,3,2,Serious,2,3,439203140,4472099720
53957,2,17,2.0,2,1.0,3.0,2.0,3,2,Slight,2,3,439203140,4472099720
53958,2,17,2.0,2,1.0,5.0,1.0,3,1,Slight,2,3,439203140,4472099720
9386,2,9,2.0,0,1.0,4.0,1.0,3,1,Serious,2,2,439220577,4472139303
9387,2,9,2.0,0,1.0,5.0,1.0,2,1,Slight,2,2,439220577,4472139303
51106,2,19,1.0,3,1.0,4.0,1.0,3,1,Serious,2,1,437182130,4472174190
7832,1,19,19.0,2,1.0,4.0,1.0,3,1,Serious,2,2,443661153,4472198896
7833,1,19,19.0,2,1.0,5.0,1.0,4,1,Slight,2,2,443661153,4472198896
4006,1,18,19.0,3,1.0,4.0,1.0,3,1,Slight,2,2,443221349,4472204917
4007,1,18,19.0,3,1.0,5.0,1.0,3,2,Slight,2,2,443221349,4472204917
4067,1,18,19.0,4,1.0,5.0,1.0,3,1,Slight,2,3,443223511,4472211162
4068,1,18,19.0,4,1.0,5.0,1.0,3,2,Slight,2,3,443223511,4472211162
4069,1,18,19.0,4,1.0,5.0,2.0,3,2,Slight,2,3,443223511,4472211162
15494,2,18,19.0,1,1.0,4.0,1.0,3,1,Fatal,2,1,443218716,4472205705
30425,2,17,1.0,2,1.0,3.0,1.0,3,1,Serious,2,2,434862728,4472236792
30426,2,17,1.0,2,1.0,5.0,1.0,3,1,Slight,2,2,434862728,4472236792
46962,1,19,14.0,6,3.0,5.0,1.0,3,1,Slight,2,3,442459000,4472246330
46963,1,19,14.0,6,3.0,5.0,3.0,3,1,Serious,2,3,442459000,4472246330
7714,1,19,1.0,4,1.0,4.0,1.0,3,1,Serious,2,2,436840708,4472260652
7715,1,19,1.0,4,1.0,5.0,1.0,3,1,Slight,2,2,436840708,4472260652
48828,2,17,1.0,5,1.0,3.0,1.0,3,1,Serious,2,2,436814210,4472294150
48829,2,17,1.0,5,1.0,5.0,1.0,2,2,Slight,2,2,436814210,4472294150
3462,2,16,1.0,2,1.0,4.0,1.0,3,1,Serious,2,2,434894268,4472324440
3463,2,16,1.0,2,1.0,5.0,1.0,3,2,Slight,2,2,434894268,4472324440
26605,2,19,1.0,6,1.0,5.0,3.0,2,2,Serious,2,1,436824976,4472328709
31314,1,18,2.0,4,1.0,9.0,1.0,3,1,Slight,2,3,438946450,4472345541
31315,1,18,2.0,4,1.0,5.0,1.0,3,2,Slight,2,3,438946450,4472345541
31316,1,18,2.0,4,1.0,5.0,1.0,3,1,Slight,2,3,438946450,4472345541
34153,2,18,14.0,0,1.0,4.0,1.0,3,1,Serious,2,3,438946935,4472350499
34154,2,18,14.0,0,1.0,5.0,1.0,3,1,Slight,2,3,438946935,4472350499
34155,2,18,14.0,0,1.0,5.0,2.0,3,2,Slight,2,3,438946935,4472350499
43160,1,3,14.0,0,1.0,1.0,1.0,3,1,Slight,2,2,439694550,4472364820
43161,1,3,14.0,0,1.0,5.0,1.0,3,1,Slight,2,2,439694550,4472364820
44938,1,3,14.0,6,1.0,5.0,1.0,4,1,Slight,2,3,439694550,4472364820
44939,1,3,14.0,6,1.0,5.0,2.0,3,2,Slight,2,3,439694550,4472364820
44940,1,3,14.0,6,1.0,5.0,3.0,4,1,Serious,2,3,439694550,4472364820
46189,2,19,18.0,5,1.0,15.0,1.0,4,1,Serious,2,3,453877750,4472392010
46190,2,19,18.0,5,1.0,5.0,1.0,3,2,Slight,2,3,453877750,4472392010
46191,2,19,18.0,5,1.0,5.0,2.0,3,2,Slight,2,3,453877750,4472392010
43039,1,19,14.0,3,2.0,3.0,1.0,3,1,Slight,2,2,441894680,4472415790
43040,1,19,14.0,3,2.0,3.0,2.0,3,2,Serious,2,2,441894680,4472415790
43738,2,3,2.0,2,1.0,6.0,1.0,3,1,Slight,2,2,438413980,4472454380
43739,2,3,2.0,2,1.0,13.0,1.0,3,1,Serious,2,2,438413980,4472454380
12573,1,9,14.0,3,1.0,5.0,1.0,3,1,Slight,2,2,440684229,4472475428
12574,1,9,14.0,3,1.0,5.0,1.0,3,2,Slight,2,2,440684229,4472475428
31626,2,9,14.0,5,1.0,1.0,1.0,3,1,Slight,2,2,440686391,4472476472
31627,2,9,14.0,5,1.0,5.0,1.0,3,1,Slight,2,2,440686391,4472476472
37298,1,9,14.0,1,2.0,3.0,1.0,3,1,Fatal,2,1,440682887,4472464542
38593,1,9,14.0,2,1.0,9.0,1.0,3,1,Slight,2,2,440685496,4472479753
38594,1,9,14.0,2,1.0,5.0,1.0,3,1,Slight,2,2,440685496,4472479753
45462,1,19,1.0,6,1.0,13.0,3.0,4,2,Fatal,2,1,436681540,4472492270
37416,1,19,14.0,3,1.0,3.0,1.0,3,2,Serious,2,1,439271186,4472502885
44315,2,19,1.0,0,1.0,6.0,1.0,3,2,Slight,2,2,436791090,4472523000
44316,2,19,1.0,0,1.0,1.0,1.0,3,1,Serious,2,2,436791090,4472523000
46362,1,19,1.0,4,1.0,4.0,1.0,2,1,Slight,2,2,436791090,4472523000
46363,1,19,1.0,4,1.0,5.0,1.0,3,1,Slight,2,2,436791090,4472523000
27647,2,19,1.0,5,1.0,9.0,1.0,3,1,Slight,1,2,436197232,4472535135
27648,2,19,1.0,5,1.0,9.0,1.0,3,1,Serious,2,2,436197232,4472535135
16070,2,19,1.0,3,1.0,1.0,1.0,3,1,Serious,2,1,437230295,4472565834
10963,1,3,14.0,4,1.0,1.0,1.0,3,1,Serious,2,2,439545966,4472583468
10964,1,3,14.0,4,1.0,9.0,1.0,3,1,Slight,2,2,439545966,4472583468
28149,2,18,14.0,3,1.0,4.0,1.0,3,1,Serious,2,1,438844338,4472614001
52762,1,19,14.0,2,1.0,8.0,1.0,3,1,Slight,2,2,440282850,4472651980
52763,1,19,14.0,2,1.0,3.0,1.0,3,1,Serious,2,2,440282850,4472651980
36196,2,3,14.0,6,1.0,1.0,1.0,3,1,Slight,2,2,440125238,4472672122
36197,2,3,14.0,6,1.0,1.0,3.0,3,1,Serious,2,2,440125238,4472672122
42956,2,17,15.0,4,1.0,1.0,1.0,2,1,Serious,2,2,442433950,4472704660
42957,2,17,15.0,4,1.0,5.0,1.0,4,1,Slight,2,2,442433950,4472704660
44133,1,17,15.0,4,1.0,9.0,1.0,3,1,Slight,2,2,442433950,4472704660
44134,1,17,15.0,4,1.0,3.0,1.0,2,1,Slight,2,2,442433950,4472704660
46163,1,19,1.0,3,1.0,13.0,1.0,3,1,Serious,2,1,436229330,4472731160
2720,2,19,14.0,2,1.0,5.0,1.0,3,1,Slight,2,5,440951161,4472742024
2721,2,19,14.0,2,1.0,5.0,2.0,2,2,Serious,2,5,440951161,4472742024
2722,2,19,14.0,2,1.0,5.0,2.0,3,1,Slight,2,5,440951161,4472742024
2723,2,19,14.0,2,1.0,5.0,2.0,3,2,Slight,2,5,440951161,4472742024
6653,1,19,14.0,2,1.0,4.0,1.0,3,1,Slight,2,2,440945718,4472744522
6654,1,19,14.0,2,1.0,5.0,1.0,4,1,Slight,2,2,440945718,4472744522
31911,1,19,14.0,2,1.0,5.0,1.0,3,1,Slight,2,2,440949552,4472742159
31912,1,19,14.0,2,1.0,5.0,1.0,3,2,Slight,2,2,440949552,4472742159
32520,1,19,14.0,2,1.0,9.0,1.0,3,1,Slight,2,2,440950713,4472743702
32521,1,19,14.0,2,1.0,5.0,1.0,4,1,Slight,2,2,440950713,4472743702
27878,1,19,3.0,2,2.0,3.0,1.0,3,1,Serious,2,2,446407382,4472767469
27879,1,19,3.0,2,2.0,5.0,1.0,4,1,Slight,2,2,446407382,4472767469
50209,1,3,14.0,4,1.0,3.0,1.0,3,1,Serious,2,3,441126230,4472798810
50210,1,3,14.0,4,1.0,5.0,1.0,3,1,Slight,2,3,441126230,4472798810
50211,1,3,14.0,4,1.0,5.0,2.0,3,2,Slight,2,3,441126230,4472798810
48037,1,19,14.0,2,1.0,4.0,1.0,3,1,Serious,2,3,439545220,4472819640
48038,1,19,14.0,2,1.0,4.0,2.0,3,2,Slight,2,3,439545220,4472819640
48039,1,19,14.0,2,1.0,5.0,1.0,2,2,Slight,2,3,439545220,4472819640
43868,1,3,14.0,2,3.0,12.0,1.0,3,1,Slight,2,2,440018640,4472837130
43869,1,3,14.0,2,3.0,5.0,1.0,3,1,Slight,2,2,440018640,4472837130
44797,2,3,14.0,3,1.0,1.0,1.0,3,1,Slight,2,1,440018640,4472837130
45619,1,3,14.0,5,1.0,9.0,1.0,3,1,Slight,2,3,440018640,4472837130
45620,1,3,14.0,5,1.0,9.0,2.0,3,1,Slight,2,3,440018640,4472837130
45621,1,3,14.0,5,1.0,3.0,1.0,3,2,Serious,2,3,440018640,4472837130
20825,1,19,3.0,6,1.0,5.0,1.0,3,2,Slight,2,2,445507270,4472854110
20826,1,19,3.0,6,1.0,5.0,3.0,4,1,Slight,2,2,445507270,4472854110
27134,2,19,3.0,6,1.0,5.0,1.0,4,1,Slight,2,2,445509954,4472849729
27135,2,19,3.0,6,1.0,5.0,3.0,3,2,Slight,2,2,445509954,4472849729
40532,2,19,3.0,6,7.0,5.0,1.0,2,1,Slight,2,2,445510327,4472851817
40533,2,19,3.0,6,7.0,5.0,3.0,3,2,Serious,2,2,445510327,4472851817
51532,1,3,14.0,5,1.0,3.0,1.0,2,1,Serious,2,2,438902550,4472870060
51533,1,3,14.0,5,1.0,5.0,1.0,2,1,Slight,2,2,438902550,4472870060
48259,1,19,1.0,2,1.0,1.0,1.0,3,1,Serious,2,2,436847520,4472900030
48260,1,19,1.0,2,1.0,5.0,1.0,3,2,Slight,2,2,436847520,4472900030
27674,1,19,1.0,2,2.0,4.0,1.0,3,2,Slight,2,2,436480164,4472921737
27675,1,19,1.0,2,2.0,5.0,1.0,3,2,Slight,2,2,436480164,4472921737
28576,2,19,1.0,6,1.0,5.0,1.0,2,2,Slight,2,2,436477517,4472928783
28577,2,19,1.0,6,1.0,5.0,3.0,4,2,Serious,2,2,436477517,4472928783
45587,2,17,15.0,2,1.0,3.0,1.0,2,1,Serious,2,2,442064860,4472945910
45588,2,17,15.0,2,1.0,5.0,1.0,2,1,Slight,2,2,442064860,4472945910
50856,1,17,15.0,2,1.0,3.0,1.0,3,1,Slight,2,2,442064860,4472945910
50857,1,17,15.0,2,1.0,5.0,1.0,3,2,Slight,2,2,442064860,4472945910
42755,1,19,1.0,6,1.0,5.0,1.0,2,1,Slight,2,2,436264310,4472965260
42756,1,19,1.0,6,1.0,5.0,3.0,3,2,Serious,2,2,436264310,4472965260
51181,1,3,1.0,4,1.0,3.0,1.0,2,1,Slight,2,2,436264310,4472965260
51182,1,3,1.0,4,1.0,5.0,1.0,3,1,Slight,2,2,436264310,4472965260
330,1,3,1.0,6,1.0,12.0,1.0,3,1,Slight,2,3,437027710,4472985655
331,1,3,1.0,6,1.0,12.0,2.0,3,1,Slight,2,3,437027710,4472985655
332,1,3,1.0,6,1.0,12.0,3.0,3,1,Serious,2,3,437027710,4472985655
13524,2,8,0.0,3,1.0,4.0,1.0,3,1,Slight,2,1,440530855,4473007055
33270,2,8,0.0,2,1.0,4.0,1.0,4,1,Serious,2,2,440537715,4473003625
33271,2,8,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,440537715,4473003625
3128,1,12,1.0,2,1.0,4.0,1.0,3,1,Slight,2,2,437562888,4473035193
3129,1,12,1.0,2,1.0,5.0,1.0,3,1,Slight,2,2,437562888,4473035193
23894,2,3,1.0,5,1.0,4.0,1.0,3,1,Serious,2,2,437562990,4473032630
23895,2,3,1.0,5,1.0,5.0,1.0,3,2,Slight,2,2,437562990,4473032630
48600,1,3,1.0,2,1.0,5.0,1.0,2,2,Slight,2,3,437733510,4473052530
48601,1,3,1.0,2,1.0,5.0,2.0,3,1,Slight,2,3,437733510,4473052530
48602,1,3,1.0,2,1.0,5.0,2.0,1,1,Slight,2,3,437733510,4473052530
51092,2,3,1.0,2,1.0,3.0,1.0,3,1,Serious,2,2,437733510,4473052530
51093,2,3,1.0,2,1.0,5.0,1.0,3,1,Slight,2,2,437733510,4473052530
53199,2,8,14.0,2,1.0,6.0,1.0,3,1,Slight,2,4,440760700,4473064940
53200,2,8,14.0,2,1.0,4.0,1.0,3,1,Serious,2,4,440760700,4473064940
53201,2,8,14.0,2,1.0,4.0,2.0,3,1,Slight,2,4,440760700,4473064940
53202,2,8,14.0,2,1.0,5.0,1.0,3,1,Slight,2,4,440760700,4473064940
3723,1,17,15.0,3,1.0,4.0,1.0,3,1,Serious,2,2,441615694,4473084208
3724,1,17,15.0,3,1.0,4.0,2.0,3,2,Serious,2,2,441615694,4473084208
11626,2,17,15.0,1,1.0,5.0,1.0,3,2,Slight,2,2,441623449,4473083108
11627,2,17,15.0,1,1.0,5.0,1.0,5,1,Slight,2,2,441623449,4473083108
7023,2,3,15.0,3,2.0,4.0,1.0,3,1,Fatal,2,2,441714526,4473095336
7024,2,3,15.0,3,2.0,4.0,2.0,3,2,Serious,2,2,441714526,4473095336
24480,1,17,15.0,6,1.0,6.0,1.0,3,1,Slight,2,2,442515769,4473114648
24481,1,17,15.0,6,1.0,6.0,3.0,1,2,Serious,2,2,442515769,4473114648
44481,1,18,14.0,4,1.0,4.0,1.0,3,1,Slight,2,2,441255940,4473136200
44482,1,18,14.0,4,1.0,5.0,1.0,3,1,Slight,2,2,441255940,4473136200
50214,2,19,14.0,2,1.0,4.0,1.0,3,1,Serious,2,4,441255940,4473136200
50215,2,19,14.0,2,1.0,5.0,1.0,2,1,Slight,2,4,441255940,4473136200
50216,2,19,14.0,2,1.0,5.0,2.0,3,1,Slight,2,4,441255940,4473136200
50217,2,19,14.0,2,1.0,5.0,2.0,1,1,Slight,2,4,441255940,4473136200
52431,1,19,14.0,4,1.0,5.0,1.0,3,1,Slight,2,4,441255940,4473136200
52432,1,19,14.0,4,1.0,5.0,2.0,3,1,Slight,2,4,441255940,4473136200
52433,1,19,14.0,4,1.0,5.0,2.0,3,2,Slight,2,4,441255940,4473136200
54309,1,19,14.0,2,1.0,9.0,1.0,3,1,Slight,2,2,441255940,4473136200
54310,1,19,14.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441255940,4473136200
10665,1,19,0.0,3,1.0,1.0,1.0,3,1,Serious,2,1,440429040,4473149002
27912,2,19,14.0,1,1.0,5.0,1.0,3,1,Slight,2,4,441219025,4473167158
27913,2,19,14.0,1,1.0,5.0,1.0,3,1,Serious,2,4,441219025,4473167158
27914,2,19,14.0,1,1.0,5.0,2.0,3,2,Slight,2,4,441219025,4473167158
6272,2,9,14.0,6,1.0,5.0,1.0,3,2,Slight,2,3,441152403,4473182835
6273,2,9,14.0,6,1.0,5.0,1.0,3,1,Slight,1,3,441152403,4473182835
6274,2,9,14.0,6,1.0,5.0,3.0,4,1,Serious,2,3,441152403,4473182835
16004,2,3,14.0,2,1.0,5.0,1.0,3,1,Slight,2,3,441146289,4473190850
16005,2,3,14.0,2,1.0,5.0,2.0,4,1,Slight,2,3,441146289,4473190850
34673,1,13,0.0,3,1.0,3.0,1.0,3,1,Serious,2,2,440286031,4473196386
34674,1,13,0.0,3,1.0,3.0,2.0,3,2,Slight,2,2,440286031,4473196386
22526,1,19,15.0,6,2.0,5.0,1.0,3,1,Slight,2,2,442114458,4473215129
22527,1,19,15.0,6,2.0,5.0,3.0,4,2,Serious,2,2,442114458,4473215129
49352,2,19,0.0,6,1.0,5.0,1.0,3,1,Slight,2,2,439899400,4473256360
49353,2,19,0.0,6,1.0,5.0,3.0,4,1,Serious,2,2,439899400,4473256360
13534,2,3,15.0,6,1.0,5.0,1.0,3,1,Slight,2,2,441435814,4473279765
13535,2,3,15.0,6,1.0,5.0,3.0,3,1,Serious,2,2,441435814,4473279765
51498,2,17,0.0,2,1.0,4.0,1.0,3,1,Fatal,2,3,439504380,4473308410
51499,2,17,0.0,2,1.0,5.0,1.0,3,2,Slight,2,3,439504380,4473308410
51500,2,17,0.0,2,1.0,5.0,2.0,3,2,Slight,2,3,439504380,4473308410
34765,1,19,1.0,6,1.0,12.0,1.0,3,1,Slight,2,2,437269701,4473318519
34766,1,19,1.0,6,1.0,12.0,3.0,4,2,Serious,2,2,437269701,4473318519
23265,1,3,1.0,0,1.0,2.0,1.0,3,1,Serious,2,4,437638149,4473340086
23266,1,3,1.0,0,1.0,5.0,1.0,3,2,Slight,2,4,437638149,4473340086
23267,1,3,1.0,0,1.0,5.0,2.0,2,2,Slight,2,4,437638149,4473340086
44046,1,17,3.0,2,1.0,4.0,1.0,4,1,Serious,2,2,445408390,4473361960
44047,1,17,3.0,2,1.0,3.0,1.0,3,1,Slight,2,2,445408390,4473361960
2941,1,3,1.0,2,1.0,2.0,1.0,3,2,Slight,2,2,438588292,4473380759
2942,1,3,1.0,2,1.0,5.0,1.0,3,1,Slight,2,2,438588292,4473380759
5760,2,3,1.0,2,1.0,4.0,1.0,3,1,Fatal,2,2,438586950,4473377907
5761,2,3,1.0,2,1.0,4.0,1.0,3,1,Slight,2,2,438586950,4473377907
32235,2,3,1.0,8,3.0,5.0,1.0,3,1,Slight,2,8,437236856,4473462927
32236,2,3,1.0,8,3.0,5.0,1.0,3,2,Slight,2,8,437236856,4473462927
32237,2,3,1.0,8,3.0,5.0,2.0,2,1,Slight,2,8,437236856,4473462927
32238,2,3,1.0,8,3.0,5.0,2.0,3,1,Slight,2,8,437236856,4473462927
32239,2,3,1.0,8,3.0,5.0,2.0,3,2,Serious,2,8,437236856,4473462927
32240,2,3,1.0,8,3.0,5.0,3.0,3,2,Serious,2,8,437236856,4473462927
32241,2,3,1.0,8,3.0,5.0,3.0,1,1,Slight,2,8,437236856,4473462927
44909,1,19,3.0,2,1.0,1.0,1.0,1,1,Slight,2,2,446412160,4473550010
44910,1,19,3.0,2,1.0,3.0,1.0,3,2,Serious,2,2,446412160,4473550010
49534,2,3,14.0,3,1.0,1.0,1.0,3,1,Serious,2,2,439012710,4473557990
49535,2,3,14.0,3,1.0,5.0,1.0,3,1,Slight,2,2,439012710,4473557990
5902,2,19,0.0,2,1.0,4.0,1.0,2,1,Slight,2,2,439861587,4473591705
5903,2,19,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,439861587,4473591705
13273,1,19,0.0,4,1.0,9.0,1.0,3,1,Slight,2,2,439862146,4473599133
13274,1,19,0.0,4,1.0,4.0,1.0,3,1,Serious,2,2,439862146,4473599133
40944,2,19,0.0,3,1.0,4.0,1.0,2,1,Slight,2,1,439860434,4473592113
19800,1,19,1.0,6,1.0,9.0,1.0,3,1,Slight,2,2,438072355,4473613001
19801,1,19,1.0,6,1.0,9.0,3.0,4,2,Serious,2,2,438072355,4473613001
38520,1,3,15.0,3,1.0,13.0,1.0,3,1,Serious,2,1,442397365,4473634233
30014,1,19,3.0,6,1.0,9.0,1.0,5,3,Slight,2,2,445881981,4473646181
30015,1,19,3.0,6,1.0,9.0,3.0,3,2,Serious,2,2,445881981,4473646181
46574,2,3,1.0,3,1.0,1.0,1.0,3,1,Serious,2,1,438617090,4473665960
50750,1,3,1.0,2,1.0,1.0,1.0,3,1,Slight,2,2,438617090,4473665960
43902,1,19,3.0,6,1.0,5.0,1.0,3,1,Slight,2,2,444276750,4473689140
43903,1,19,3.0,6,1.0,5.0,3.0,3,2,Serious,2,2,444276750,4473689140
41358,1,0,1.0,3,1.0,1.0,1.0,3,1,Serious,2,1,438648538,4473709093
16428,1,16,18.0,2,1.0,12.0,1.0,3,1,Slight,2,3,450636761,4473733139
16429,1,16,18.0,2,1.0,5.0,1.0,3,1,Slight,2,3,450636761,4473733139
16430,1,16,18.0,2,1.0,5.0,2.0,3,2,Slight,2,3,450636761,4473733139
39250,2,16,18.0,2,1.0,12.0,1.0,2,1,Slight,2,3,450633406,4473737091
39251,2,16,18.0,2,1.0,12.0,2.0,2,1,Slight,2,3,450633406,4473737091
39252,2,16,18.0,2,1.0,5.0,1.0,3,1,Serious,2,3,450633406,4473737091
49950,1,17,1.0,6,1.0,5.0,1.0,3,1,Slight,2,2,438513320,4473754140
49951,1,17,1.0,6,1.0,5.0,3.0,3,2,Serious,2,2,438513320,4473754140
42989,1,18,1.0,1,1.0,5.0,1.0,3,2,Slight,2,1,437583790,4473763860
43232,1,18,1.0,3,2.0,4.0,1.0,3,1,Slight,2,1,437583790,4473763860
44214,1,9,1.0,0,1.0,5.0,1.0,3,2,Slight,2,1,437583790,4473763860
46422,1,18,1.0,8,1.0,9.0,1.0,3,1,Slight,2,3,437583790,4473763860
46423,1,18,1.0,8,1.0,5.0,1.0,3,2,Slight,2,3,437583790,4473763860
46424,1,18,1.0,8,1.0,5.0,1.0,4,2,Slight,2,3,437583790,4473763860
50348,1,18,1.0,3,1.0,3.0,1.0,3,1,Serious,2,1,437583790,4473763860
53038,1,5,1.0,0,1.0,12.0,1.0,3,1,Slight,2,2,437583790,4473763860
53039,1,5,1.0,0,1.0,5.0,1.0,3,2,Slight,2,2,437583790,4473763860
53430,1,18,1.0,4,1.0,4.0,1.0,3,1,Slight,2,2,437583790,4473763860
53431,1,18,1.0,4,1.0,5.0,1.0,3,2,Slight,2,2,437583790,4473763860
54071,2,5,1.0,7,1.0,5.0,1.0,4,2,Slight,2,1,437583790,4473763860
43235,1,5,9.0,4,1.0,5.0,1.0,2,1,Slight,2,2,437566050,4473794300
43236,1,5,9.0,4,1.0,5.0,1.0,3,2,Slight,2,2,437566050,4473794300
48439,1,18,9.0,1,1.0,5.0,1.0,2,2,Slight,2,2,437566050,4473794300
48440,1,18,9.0,1,1.0,5.0,1.0,3,1,Slight,2,2,437566050,4473794300
53584,1,18,9.0,1,1.0,3.0,1.0,3,1,Fatal,2,1,437566050,4473794300
14283,2,4,9.0,7,1.0,5.0,1.0,3,2,Slight,2,2,436690522,4473807161
14284,2,4,9.0,7,1.0,5.0,2.0,1,1,Slight,2,2,436690522,4473807161
48353,1,4,9.0,3,1.0,1.0,1.0,3,1,Serious,2,1,436695610,4473802840
52701,2,4,9.0,1,1.0,1.0,1.0,3,1,Slight,2,1,436695610,4473802840
32401,1,19,15.0,6,1.0,6.0,1.0,3,1,Slight,2,2,441561078,4473832269
32402,1,19,15.0,6,1.0,6.0,3.0,4,2,Serious,2,2,441561078,4473832269
17877,2,3,0.0,0,1.0,4.0,1.0,3,1,Serious,2,2,441153522,4473840359
17878,2,3,0.0,0,1.0,5.0,1.0,3,2,Slight,2,2,441153522,4473840359
42671,2,19,0.0,2,1.0,4.0,1.0,2,1,Serious,2,2,440763300,4473857040
42672,2,19,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,440763300,4473857040
51185,1,3,1.0,4,2.0,6.0,1.0,3,1,Slight,2,4,438060050,4473879650
51186,1,3,1.0,4,2.0,6.0,2.0,3,2,Slight,2,4,438060050,4473879650
51187,1,3,1.0,4,2.0,6.0,2.0,4,2,Slight,2,4,438060050,4473879650
51188,1,3,1.0,4,2.0,5.0,1.0,4,2,Serious,2,4,438060050,4473879650
32544,2,16,9.0,3,1.0,1.0,1.0,3,1,Serious,2,1,435677094,4473893448
50901,2,17,15.0,3,1.0,6.0,1.0,3,1,Slight,2,5,442563860,4473913830
50902,2,17,15.0,3,1.0,6.0,2.0,4,2,Slight,2,5,442563860,4473913830
50903,2,17,15.0,3,1.0,6.0,2.0,4,1,Serious,2,5,442563860,4473913830
50904,2,17,15.0,3,1.0,5.0,1.0,3,1,Slight,2,5,442563860,4473913830
52045,2,17,15.0,8,1.0,3.0,1.0,3,1,Slight,2,2,442563860,4473913830
52046,2,17,15.0,8,1.0,5.0,1.0,3,1,Slight,2,2,442563860,4473913830
53625,2,17,15.0,3,1.0,13.0,1.0,3,1,Slight,2,1,442563860,4473913830
12368,1,17,1.0,6,1.0,5.0,1.0,3,1,Slight,2,2,437978448,4473947096
12369,1,17,1.0,6,1.0,5.0,3.0,3,1,Serious,2,2,437978448,4473947096
6109,1,18,3.0,8,1.0,5.0,1.0,3,1,Slight,2,5,445340624,4473970209
6110,1,18,3.0,8,1.0,5.0,1.0,3,2,Slight,2,5,445340624,4473970209
6111,1,18,3.0,8,1.0,5.0,1.0,3,1,Serious,2,5,445340624,4473970209
6112,1,18,3.0,8,1.0,5.0,2.0,3,2,Slight,2,5,445340624,4473970209
30320,2,12,0.0,3,1.0,3.0,1.0,3,1,Slight,2,2,440568881,4473999698
30321,2,12,0.0,3,1.0,3.0,2.0,3,2,Slight,2,2,440568881,4473999698
49288,2,12,0.0,1,1.0,9.0,1.0,3,2,Slight,2,8,440567670,4473992100
49289,2,12,0.0,1,1.0,9.0,2.0,1,1,Slight,2,8,440567670,4473992100
49290,2,12,0.0,1,1.0,9.0,2.0,1,1,Fatal,2,8,440567670,4473992100
49291,2,12,0.0,1,1.0,9.0,2.0,3,1,Slight,2,8,440567670,4473992100
43810,2,0,3.0,4,2.0,5.0,1.0,3,1,Slight,2,3,444010570,4474021080
43811,2,0,3.0,4,2.0,5.0,2.0,3,2,Slight,2,3,444010570,4474021080
44057,2,0,3.0,8,1.0,5.0,1.0,3,1,Slight,2,6,444010570,4474021080
44058,2,0,3.0,8,1.0,5.0,1.0,3,1,Serious,2,6,444010570,4474021080
44059,2,0,3.0,8,1.0,5.0,2.0,3,2,Slight,2,6,444010570,4474021080
44060,2,0,3.0,8,1.0,5.0,2.0,3,1,Slight,2,6,444010570,4474021080
44061,2,0,3.0,8,1.0,12.0,1.0,3,1,Slight,2,6,444010570,4474021080
44334,1,15,3.0,4,1.0,12.0,1.0,3,1,Slight,2,3,444010570,4474021080
44335,1,15,3.0,4,1.0,5.0,1.0,3,2,Slight,2,3,444010570,4474021080
