,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
13638,335210,390950,3,2,2,1,30,3,1,5,43,9,0,2,2,1,1,Assistance,-2.97619,53.411356
13639,335210,390950,3,2,2,1,30,3,1,5,43,9,4,4,2,1,1,Assistance,-2.97619,53.411356
13640,335210,390950,3,2,2,1,30,3,1,5,43,9,0,2,1,1,3,Assistance,-2.97619,53.411356
13641,335210,390950,3,2,2,1,30,3,1,5,43,9,4,4,1,1,3,Assistance,-2.97619,53.411356
13642,335210,390950,3,2,2,1,30,3,1,5,43,9,0,2,2,2,3,Slight,-2.97619,53.411356
13643,335210,390950,3,2,2,1,30,3,1,5,43,9,4,4,2,2,3,Slight,-2.97619,53.411356
14647,335200,390950,3,2,2,1,30,1,1,2,22,9,8,2,1,2,3,Slight,-2.97634,53.411355
14648,335200,390950,3,2,2,1,30,1,1,2,22,9,1,4,1,2,3,Slight,-2.97634,53.411355
14649,335200,390950,3,2,2,1,30,1,1,2,22,9,8,2,2,1,3,Slight,-2.97634,53.411355
14650,335200,390950,3,2,2,1,30,1,1,2,22,9,1,4,2,1,3,Slight,-2.97634,53.411355
14651,335200,390950,3,2,2,1,30,1,1,2,22,9,8,2,1,1,2,Slight,-2.97634,53.411355
14652,335200,390950,3,2,2,1,30,1,1,2,22,9,1,4,1,1,2,Slight,-2.97634,53.411355
14653,335200,390950,3,2,2,1,30,1,1,2,22,9,8,2,2,2,3,Slight,-2.97634,53.411355
14654,335200,390950,3,2,2,1,30,1,1,2,22,9,1,4,2,2,3,Slight,-2.97634,53.411355
16844,335210,390950,4,2,3,1,30,1,1,5,25,9,9,5,1,2,3,Slight,-2.97619,53.411356
16845,335210,390950,4,2,3,1,30,1,1,5,25,9,11,5,1,2,3,Slight,-2.97619,53.411356
16846,335210,390950,4,2,3,1,30,1,1,5,25,9,9,5,1,1,3,Slight,-2.97619,53.411356
16847,335210,390950,4,2,3,1,30,1,1,5,25,9,11,5,1,1,3,Slight,-2.97619,53.411356
16848,335210,390950,4,2,3,1,30,1,1,5,25,9,9,5,2,2,3,Slight,-2.97619,53.411356
16849,335210,390950,4,2,3,1,30,1,1,5,25,9,11,5,2,2,3,Slight,-2.97619,53.411356
21585,335210,390950,3,1,1,1,30,1,1,1,11,2,8,2,3,2,4,Assistance,-2.97619,53.411356
21586,335210,390950,3,2,1,1,30,1,1,2,11,2,10,2,3,1,3,Assistance,-2.97619,53.411356
2430,335210,390950,4,1,3,1,30,1,1,5,27,9,5,2,1,1,3,Slight,-2.97619,53.411356
2431,335210,390950,4,1,3,1,30,1,1,5,27,9,4,5,1,1,3,Slight,-2.97619,53.411356
2432,335210,390950,4,1,3,1,30,1,1,5,27,9,0,5,1,1,3,Slight,-2.97619,53.411356
2433,335210,390950,4,1,3,1,30,1,1,5,27,13,5,2,1,1,3,Slight,-2.97619,53.411356
2434,335210,390950,4,1,3,1,30,1,1,5,27,13,4,5,1,1,3,Slight,-2.97619,53.411356
2435,335210,390950,4,1,3,1,30,1,1,5,27,13,0,5,1,1,3,Slight,-2.97619,53.411356
6079,335210,390950,4,1,2,1,30,1,1,5,51,9,17,2,1,1,3,Slight,-2.97619,53.411356
6080,335210,390950,4,1,2,1,30,1,1,5,51,9,6,4,1,1,3,Slight,-2.97619,53.411356
6081,335210,390950,4,1,2,1,30,1,1,5,51,8,17,2,1,1,3,Slight,-2.97619,53.411356
6082,335210,390950,4,1,2,1,30,1,1,5,51,8,6,4,1,1,3,Slight,-2.97619,53.411356
6083,335210,390950,4,1,2,1,30,1,1,5,51,8,17,2,2,2,4,Slight,-2.97619,53.411356
6084,335210,390950,4,1,2,1,30,1,1,5,51,8,6,4,2,2,4,Slight,-2.97619,53.411356
7321,335210,390950,3,1,2,2,30,3,1,6,3,8,4,2,2,1,3,Slight,-2.97619,53.411356
7322,335210,390950,3,1,2,2,30,3,1,6,3,8,3,5,2,1,3,Slight,-2.97619,53.411356
8188,335210,390950,3,1,2,1,30,1,1,1,24,9,10,2,1,2,3,Slight,-2.97619,53.411356
8189,335210,390950,3,1,2,1,30,1,1,1,24,9,10,2,2,2,4,Slight,-2.97619,53.411356
11924,335210,390950,3,2,2,2,30,3,1,3,44,9,5,5,1,1,3,Slight,-2.97619,53.411356
13638,335210,390950,3,2,2,1,30,3,1,5,43,9,0,2,2,1,1,Assistance,-2.97619,53.411356
13639,335210,390950,3,2,2,1,30,3,1,5,43,9,4,4,2,1,1,Assistance,-2.97619,53.411356
13640,335210,390950,3,2,2,1,30,3,1,5,43,9,0,2,1,1,3,Assistance,-2.97619,53.411356
13641,335210,390950,3,2,2,1,30,3,1,5,43,9,4,4,1,1,3,Assistance,-2.97619,53.411356
13642,335210,390950,3,2,2,1,30,3,1,5,43,9,0,2,2,2,3,Slight,-2.97619,53.411356
13643,335210,390950,3,2,2,1,30,3,1,5,43,9,4,4,2,2,3,Slight,-2.97619,53.411356
16844,335210,390950,4,2,3,1,30,1,1,5,25,9,9,5,1,2,3,Slight,-2.97619,53.411356
16845,335210,390950,4,2,3,1,30,1,1,5,25,9,11,5,1,2,3,Slight,-2.97619,53.411356
16846,335210,390950,4,2,3,1,30,1,1,5,25,9,9,5,1,1,3,Slight,-2.97619,53.411356
16847,335210,390950,4,2,3,1,30,1,1,5,25,9,11,5,1,1,3,Slight,-2.97619,53.411356
16848,335210,390950,4,2,3,1,30,1,1,5,25,9,9,5,2,2,3,Slight,-2.97619,53.411356
16849,335210,390950,4,2,3,1,30,1,1,5,25,9,11,5,2,2,3,Slight,-2.97619,53.411356
21585,335210,390950,3,1,1,1,30,1,1,1,11,2,8,2,3,2,4,Assistance,-2.97619,53.411356
21586,335210,390950,3,2,1,1,30,1,1,2,11,2,10,2,3,1,3,Assistance,-2.97619,53.411356
1979,333830,390970,6,2,2,1,30,3,1,5,20,9,2,1,1,1,2,Assistance,-2.996952,53.411364
1980,333830,390970,6,2,2,1,30,3,1,5,20,9,1,4,1,1,2,Assistance,-2.996952,53.411364
1979,333830,390970,6,2,2,1,30,3,1,5,20,9,2,1,1,1,2,Assistance,-2.996952,53.411364
1980,333830,390970,6,2,2,1,30,3,1,5,20,9,1,4,1,1,2,Assistance,-2.996952,53.411364
2275,334780,390980,3,1,2,1,30,1,1,3,25,6,17,3,1,2,2,Slight,-2.982664,53.411573
16094,334780,390980,3,2,2,2,30,3,2,4,3,9,9,2,1,2,3,Assistance,-2.982664,53.411573
16095,334780,390980,3,2,2,2,30,3,2,4,3,9,3,5,1,2,3,Assistance,-2.982664,53.411573
21614,334780,390980,3,1,2,1,30,1,1,3,11,9,6,4,1,2,3,Slight,-2.982664,53.411573
21615,334780,390980,3,1,2,1,30,1,1,3,11,9,9,2,1,2,3,Slight,-2.982664,53.411573
35926,334786,390987,3,1,2,2,30,3,2,3,51,5,3,2,1,1,2,Assistance,-2.982549,53.411662
35927,334786,390987,3,1,2,2,30,3,2,3,51,5,0,4,1,1,2,Assistance,-2.982549,53.411662
30937,333671,391007,6,2,1,2,30,4,1,6,48,7,11,5,1,1,3,Assistance,-2.999325,53.411685
2318,333860,391030,3,1,2,1,30,1,1,2,26,9,1,1,1,1,2,Slight,-2.996513,53.411907
2319,333860,391030,3,1,2,1,30,1,1,2,26,9,9,5,1,1,2,Slight,-2.996513,53.411907
4011,333860,391030,3,1,2,1,30,1,1,2,1,9,4,2,1,1,3,Slight,-2.996513,53.411907
4012,333860,391030,3,1,2,1,30,1,1,2,1,9,4,2,2,1,3,Slight,-2.996513,53.411907
10674,333860,391030,3,1,2,4,30,1,1,2,8,7,8,5,1,1,3,Slight,-2.996513,53.411907
10675,333860,391030,3,1,2,4,30,1,1,2,8,7,10,2,1,1,3,Slight,-2.996513,53.411907
13692,333860,391030,3,1,2,1,30,1,1,1,46,9,5,2,1,1,3,Assistance,-2.996513,53.411907
13693,333860,391030,3,1,2,1,30,1,1,1,46,9,3,5,1,1,3,Assistance,-2.996513,53.411907
13750,333860,391030,3,2,2,1,30,3,1,7,45,9,1,2,2,1,2,Slight,-2.996513,53.411907
13751,333860,391030,3,2,2,1,30,3,1,7,45,9,5,4,2,1,2,Slight,-2.996513,53.411907
13752,333860,391030,3,2,2,1,30,3,1,7,45,9,1,2,1,2,2,Assistance,-2.996513,53.411907
13753,333860,391030,3,2,2,1,30,3,1,7,45,9,5,4,1,2,2,Assistance,-2.996513,53.411907
13754,333860,391030,3,2,2,1,30,3,1,7,45,9,1,2,2,1,2,Assistance,-2.996513,53.411907
13755,333860,391030,3,2,2,1,30,3,1,7,45,9,5,4,2,1,2,Assistance,-2.996513,53.411907
14251,333860,391030,3,2,2,1,30,3,1,1,10,9,1,2,1,1,3,Slight,-2.996513,53.411907
14252,333860,391030,3,2,2,1,30,3,1,1,10,9,3,4,1,1,3,Slight,-2.996513,53.411907
14253,333860,391030,3,2,2,1,30,3,1,1,10,9,1,2,2,1,3,Slight,-2.996513,53.411907
14254,333860,391030,3,2,2,1,30,3,1,1,10,9,3,4,2,1,3,Slight,-2.996513,53.411907
14325,333860,391020,3,1,2,1,30,1,1,4,12,9,9,4,1,2,4,Slight,-2.996511,53.411817
14326,333860,391020,3,1,2,1,30,1,1,4,12,9,9,5,1,2,4,Slight,-2.996511,53.411817
22445,333860,391030,3,1,2,2,30,1,1,2,37,9,2,5,1,1,3,Slight,-2.996513,53.411907
22446,333860,391030,3,1,2,2,30,1,1,2,37,9,2,2,1,1,3,Slight,-2.996513,53.411907
22447,333860,391030,3,1,2,2,30,1,1,2,37,9,2,5,2,1,3,Slight,-2.996513,53.411907
22448,333860,391030,3,1,2,2,30,1,1,2,37,9,2,2,2,1,3,Slight,-2.996513,53.411907
26672,337413,391047,3,1,1,2,30,3,2,3,2,2,3,4,3,1,3,Assistance,-2.943072,53.412495
24858,334059,391078,3,1,2,1,30,1,1,2,34,5,0,5,1,1,2,Assistance,-2.99353,53.412364
24859,334059,391078,3,1,2,1,30,1,1,2,34,5,8,2,1,1,2,Assistance,-2.99353,53.412364
24941,334059,391078,3,2,2,1,30,1,1,5,35,9,0,5,1,1,2,Slight,-2.99353,53.412364
24942,334059,391078,3,2,2,1,30,1,1,5,35,9,3,2,1,1,2,Slight,-2.99353,53.412364
24943,334059,391078,3,2,2,1,30,1,1,5,35,9,0,5,1,1,3,Slight,-2.99353,53.412364
24944,334059,391078,3,2,2,1,30,1,1,5,35,9,3,2,1,1,3,Slight,-2.99353,53.412364
24945,334059,391078,3,2,2,1,30,1,1,5,35,9,0,5,2,2,2,Slight,-2.99353,53.412364
24946,334059,391078,3,2,2,1,30,1,1,5,35,9,3,2,2,2,2,Slight,-2.99353,53.412364
13314,334050,391080,3,1,1,1,30,1,1,1,32,2,7,4,3,2,2,Assistance,-2.993666,53.41238
19884,334050,391080,3,1,2,2,30,1,2,3,42,9,7,2,1,1,3,Slight,-2.993666,53.41238
19885,334050,391080,3,1,2,2,30,1,2,3,42,9,11,4,1,1,3,Slight,-2.993666,53.41238
19886,334050,391080,3,1,2,2,30,1,2,3,42,8,7,2,1,1,3,Slight,-2.993666,53.41238
19887,334050,391080,3,1,2,2,30,1,2,3,42,8,11,4,1,1,3,Slight,-2.993666,53.41238
24418,334057,391089,3,1,2,1,30,1,1,4,19,9,1,2,1,2,2,Slight,-2.993563,53.412463
24419,334057,391089,3,1,2,1,30,1,1,4,19,9,11,5,1,2,2,Slight,-2.993563,53.412463
27270,334057,391085,3,2,2,1,30,1,1,7,21,9,12,2,1,1,2,Slight,-2.993562,53.412427
27271,334057,391085,3,2,2,1,30,1,1,7,21,8,12,2,1,1,3,Slight,-2.993562,53.412427
29235,334054,391091,3,1,2,1,30,1,1,6,16,9,5,2,1,2,3,Slight,-2.993582,53.412488
29236,334054,391091,3,1,2,1,30,1,1,6,16,9,6,2,1,2,3,Slight,-2.993582,53.412488
33414,334055,391087,3,1,2,1,30,1,1,3,18,9,1,2,1,1,3,Slight,-2.993566,53.412469
33415,334055,391087,3,1,2,1,30,1,1,3,18,9,4,3,1,1,3,Slight,-2.993566,53.412469
4035,334360,391120,3,2,2,1,30,3,1,6,2,9,4,2,2,2,3,Slight,-2.989011,53.412779
4036,334360,391120,3,2,2,1,30,3,1,6,2,9,7,4,2,2,3,Slight,-2.989011,53.412779
4037,334360,391120,3,2,2,1,30,3,1,6,2,8,4,2,1,1,3,Slight,-2.989011,53.412779
4038,334360,391120,3,2,2,1,30,3,1,6,2,8,7,4,1,1,3,Slight,-2.989011,53.412779
4039,334360,391120,3,2,2,1,30,3,1,6,2,8,4,2,2,1,2,Slight,-2.989011,53.412779
4040,334360,391120,3,2,2,1,30,3,1,6,2,8,7,4,2,1,2,Slight,-2.989011,53.412779
4041,334360,391120,3,2,2,1,30,3,1,6,2,8,4,2,2,2,3,Slight,-2.989011,53.412779
4042,334360,391120,3,2,2,1,30,3,1,6,2,8,7,4,2,2,3,Slight,-2.989011,53.412779
5873,334360,391120,3,2,2,1,30,3,1,6,46,9,0,2,1,1,2,Slight,-2.989011,53.412779
5874,334360,391120,3,2,2,1,30,3,1,6,46,9,5,4,1,1,2,Slight,-2.989011,53.412779
5875,334360,391120,3,2,2,1,30,3,1,6,46,9,0,2,1,1,3,Assistance,-2.989011,53.412779
5876,334360,391120,3,2,2,1,30,3,1,6,46,9,5,4,1,1,3,Assistance,-2.989011,53.412779
5877,334360,391120,3,2,2,1,30,3,1,6,46,9,0,2,2,2,2,Slight,-2.989011,53.412779
5878,334360,391120,3,2,2,1,30,3,1,6,46,9,5,4,2,2,2,Slight,-2.989011,53.412779
6030,334360,391120,3,1,2,1,30,1,1,2,49,9,2,4,1,2,3,Slight,-2.989011,53.412779
11252,334360,391120,3,1,2,1,30,1,1,2,26,9,3,2,1,1,3,Slight,-2.989011,53.412779
11253,334360,391120,3,1,2,1,30,1,1,2,26,9,0,3,1,1,3,Slight,-2.989011,53.412779
13372,334360,391120,3,1,2,2,30,1,8,4,34,9,11,2,1,2,3,Slight,-2.989011,53.412779
13373,334360,391120,3,1,2,2,30,1,8,4,34,9,10,3,1,2,3,Slight,-2.989011,53.412779
1167,334350,391140,6,1,2,2,30,1,2,4,3,9,3,3,2,2,2,Slight,-2.989165,53.412957
7584,334350,391140,3,1,2,2,30,1,2,1,11,8,6,3,1,1,3,Slight,-2.989165,53.412957
7585,334350,391140,3,1,2,2,30,1,2,1,11,8,3,1,1,1,3,Slight,-2.989165,53.412957
7586,334350,391140,3,1,2,2,30,1,2,1,11,8,6,3,2,2,3,Slight,-2.989165,53.412957
7587,334350,391140,3,1,2,2,30,1,2,1,11,8,3,1,2,2,3,Slight,-2.989165,53.412957
19597,334350,391140,3,1,2,1,30,1,1,5,30,9,8,2,1,1,2,Slight,-2.989165,53.412957
24180,334350,391139,3,1,2,1,30,1,1,6,11,9,9,5,2,2,1,Slight,-2.989166,53.412949
24181,334350,391139,3,1,2,1,30,1,1,6,11,9,4,2,2,2,1,Slight,-2.989166,53.412949
24182,334350,391139,3,1,2,1,30,1,1,6,11,9,9,5,2,2,3,Slight,-2.989166,53.412949
24183,334350,391139,3,1,2,1,30,1,1,6,11,9,4,2,2,2,3,Slight,-2.989166,53.412949
24184,334350,391139,3,1,2,1,30,1,1,6,11,9,9,5,2,1,1,Slight,-2.989166,53.412949
24185,334350,391139,3,1,2,1,30,1,1,6,11,9,4,2,2,1,1,Slight,-2.989166,53.412949
24186,334350,391139,3,1,2,1,30,1,1,6,11,9,9,5,1,1,3,Slight,-2.989166,53.412949
24187,334350,391139,3,1,2,1,30,1,1,6,11,9,4,2,1,1,3,Slight,-2.989166,53.412949
26369,334354,391138,3,1,2,1,30,1,1,4,48,9,8,2,1,2,3,Assistance,-2.989105,53.41294
26370,334354,391138,3,1,2,1,30,1,1,4,48,9,5,2,1,2,3,Assistance,-2.989105,53.41294
26371,334354,391138,3,1,2,1,30,1,1,4,48,9,8,2,1,2,3,Slight,-2.989105,53.41294
26372,334354,391138,3,1,2,1,30,1,1,4,48,9,5,2,1,2,3,Slight,-2.989105,53.41294
26432,334352,391138,3,1,2,1,30,1,1,4,49,5,0,4,1,1,2,Slight,-2.989135,53.41294
26433,334352,391138,3,1,2,1,30,1,1,4,49,5,2,4,1,1,2,Slight,-2.989135,53.41294
27099,334350,391139,3,1,2,1,30,1,1,2,15,9,1,2,1,2,2,Slight,-2.989166,53.412949
27100,334350,391139,3,1,2,1,30,1,1,2,15,9,1,3,1,2,2,Slight,-2.989166,53.412949
27907,334352,391133,3,1,2,2,30,1,2,2,41,9,6,2,1,2,3,Slight,-2.989134,53.412895
27908,334352,391133,3,1,2,2,30,1,2,2,41,9,1,3,1,2,3,Slight,-2.989134,53.412895
28796,334353,391134,3,1,2,1,30,3,1,2,5,7,17,2,1,1,3,Slight,-2.989093,53.412912
31006,334352,391131,3,2,2,2,30,4,2,6,1,8,18,2,1,1,3,Slight,-2.989134,53.412877
31007,334352,391131,3,2,2,2,30,4,2,6,1,8,2,5,1,1,3,Slight,-2.989134,53.412877
31008,334352,391131,3,2,2,2,30,4,2,6,1,9,18,2,1,2,3,Slight,-2.989134,53.412877
31009,334352,391131,3,2,2,2,30,4,2,6,1,9,2,5,1,2,3,Slight,-2.989134,53.412877
31010,334352,391131,3,2,2,2,30,4,2,6,1,9,18,2,2,2,2,Slight,-2.989134,53.412877
31011,334352,391131,3,2,2,2,30,4,2,6,1,9,2,5,2,2,2,Slight,-2.989134,53.412877
37418,334354,391126,3,1,1,1,30,1,1,5,36,2,7,1,3,1,3,Slight,-2.989076,53.412857
32041,334830,391157,3,2,1,2,30,3,1,6,26,2,6,2,3,1,2,Assistance,-2.981949,53.41317
27620,337875,391177,3,1,1,1,30,1,1,3,33,2,12,2,3,2,1,Assistance,-2.936148,53.413718
35466,337884,391173,3,1,2,1,30,1,1,3,39,9,7,3,1,2,4,Slight,-2.935986,53.413707
226,336090,391200,3,2,1,1,30,1,1,6,37,2,4,4,3,1,1,Assistance,-2.963004,53.41371
4572,336090,391200,3,1,2,1,30,1,1,4,14,9,7,2,1,1,3,Slight,-2.963004,53.41371
4573,336090,391200,3,1,2,1,30,1,1,4,14,9,11,3,1,1,3,Slight,-2.963004,53.41371
4574,336090,391200,3,1,2,1,30,1,1,4,14,9,7,2,2,2,3,Slight,-2.963004,53.41371
4575,336090,391200,3,1,2,1,30,1,1,4,14,9,11,3,2,2,3,Slight,-2.963004,53.41371
4576,336090,391200,3,1,2,1,30,1,1,4,14,9,7,2,2,2,1,Slight,-2.963004,53.41371
4577,336090,391200,3,1,2,1,30,1,1,4,14,9,11,3,2,2,1,Slight,-2.963004,53.41371
16930,336090,391200,3,1,2,1,30,1,1,4,26,9,7,3,1,1,3,Slight,-2.963004,53.41371
16931,336090,391200,3,1,2,1,30,1,1,4,26,9,11,2,1,1,3,Slight,-2.963004,53.41371
16932,336090,391200,3,1,2,1,30,1,1,4,26,9,7,3,2,1,3,Slight,-2.963004,53.41371
16933,336090,391200,3,1,2,1,30,1,1,4,26,9,11,2,2,1,3,Slight,-2.963004,53.41371
19580,336090,391200,3,1,2,1,30,1,1,3,29,4,3,2,1,1,2,Slight,-2.963004,53.41371
19581,336090,391200,3,1,2,1,30,1,1,3,29,4,0,3,1,1,2,Slight,-2.963004,53.41371
20101,336090,391200,3,1,2,1,30,1,1,3,50,9,13,2,2,2,4,Slight,-2.963004,53.41371
20102,336090,391200,3,1,2,1,30,1,1,3,50,9,13,2,2,1,3,Slight,-2.963004,53.41371
28885,336701,391207,6,1,1,1,30,1,1,4,7,2,4,3,3,1,3,Assistance,-2.953789,53.413855
11839,334830,391240,3,1,2,1,30,1,1,4,42,9,1,2,1,1,4,Slight,-2.981966,53.413915
11840,334830,391240,3,1,2,1,30,1,1,4,42,9,9,3,1,1,4,Slight,-2.981966,53.413915
20066,334830,391230,3,1,2,2,30,1,1,5,49,3,4,2,1,1,3,Assistance,-2.981964,53.413826
33542,336166,391257,3,1,1,1,30,1,1,1,24,2,14,1,3,2,1,Assistance,-2.961846,53.414257
33543,336166,391257,3,1,1,1,30,1,1,1,24,2,14,1,3,2,1,Slight,-2.961846,53.414257
7488,336190,391270,3,1,2,1,30,1,1,2,8,9,1,5,1,1,3,Slight,-2.961514,53.414352
7489,336190,391270,3,1,2,1,30,1,1,2,8,9,9,2,1,1,3,Slight,-2.961514,53.414352
8024,336190,391270,3,1,2,1,30,1,1,4,20,9,11,2,1,1,3,Slight,-2.961514,53.414352
8025,336190,391270,3,1,2,1,30,1,1,4,20,9,0,3,1,1,3,Slight,-2.961514,53.414352
8026,336190,391270,3,1,2,1,30,1,1,4,20,9,11,2,2,2,3,Slight,-2.961514,53.414352
8027,336190,391270,3,1,2,1,30,1,1,4,20,9,0,3,2,2,3,Slight,-2.961514,53.414352
9073,336190,391270,3,1,2,2,30,3,2,3,48,9,10,4,1,1,3,Assistance,-2.961514,53.414352
9074,336190,391270,3,1,2,2,30,3,2,3,48,9,10,2,1,1,3,Assistance,-2.961514,53.414352
18927,336190,391270,3,1,2,1,30,3,1,3,6,3,3,2,1,1,2,Slight,-2.961514,53.414352
19208,334800,391290,3,1,1,1,30,1,1,2,15,2,13,2,3,1,1,Assistance,-2.982427,53.414361
4255,336950,391310,6,1,1,1,30,1,1,3,7,2,9,5,3,1,1,Assistance,-2.950089,53.414803
4255,336950,391310,6,1,1,1,30,1,1,3,7,2,9,5,3,1,1,Assistance,-2.950089,53.414803
26114,336073,391347,3,1,2,1,30,1,1,5,44,9,9,2,1,2,3,Slight,-2.96329,53.41503
26115,336073,391347,3,1,2,1,30,1,1,5,44,9,0,3,1,2,3,Slight,-2.96329,53.41503
26116,336073,391347,3,1,2,1,30,1,1,5,44,9,9,2,2,2,4,Assistance,-2.96329,53.41503
26117,336073,391347,3,1,2,1,30,1,1,5,44,9,0,3,2,2,4,Assistance,-2.96329,53.41503
34238,336068,391344,3,1,1,1,30,1,1,5,46,2,13,2,3,1,2,Slight,-2.963338,53.415027
400,335660,391360,6,1,2,2,30,1,1,5,42,9,3,2,1,2,3,Slight,-2.969505,53.415096
401,335660,391360,6,1,2,2,30,1,1,5,42,9,3,2,1,1,3,Assistance,-2.969505,53.415096
11974,335660,391360,6,1,3,1,30,1,1,1,45,9,3,2,1,2,3,Slight,-2.969505,53.415096
11975,335660,391360,6,1,3,1,30,1,1,1,45,9,9,3,1,2,3,Slight,-2.969505,53.415096
11976,335660,391360,6,1,3,1,30,1,1,1,45,9,1,2,1,2,3,Slight,-2.969505,53.415096
12044,335660,391360,6,1,2,1,30,1,1,4,47,9,11,2,1,1,3,Slight,-2.969505,53.415096
12045,335660,391360,6,1,2,1,30,1,1,4,47,9,9,2,1,1,3,Slight,-2.969505,53.415096
14123,334300,391390,3,1,2,2,30,1,8,3,6,9,4,4,1,1,2,Assistance,-2.98997,53.415198
14124,334300,391390,3,1,2,2,30,1,8,3,6,9,4,4,1,1,2,Slight,-2.98997,53.415198
11754,334300,391400,6,1,2,1,30,1,1,2,40,4,8,3,1,1,1,Assistance,-2.989972,53.415288
12184,334820,391420,3,2,2,2,30,3,5,6,50,9,3,3,1,1,3,Slight,-2.982153,53.415532
12185,334820,391420,3,2,2,2,30,3,5,6,50,9,3,2,1,1,3,Slight,-2.982153,53.415532
12186,334820,391420,3,2,2,2,30,3,5,6,50,9,3,3,1,1,3,Assistance,-2.982153,53.415532
12187,334820,391420,3,2,2,2,30,3,5,6,50,9,3,2,1,1,3,Assistance,-2.982153,53.415532
17160,337230,391440,4,1,2,1,30,1,1,5,34,9,14,2,1,2,3,Slight,-2.945903,53.416004
17161,337230,391440,4,1,2,1,30,1,1,5,34,9,9,3,1,2,3,Slight,-2.945903,53.416004
17162,337230,391440,4,1,2,1,30,1,1,5,34,9,14,2,2,1,3,Slight,-2.945903,53.416004
17163,337230,391440,4,1,2,1,30,1,1,5,34,9,9,3,2,1,3,Slight,-2.945903,53.416004
17164,337230,391440,4,1,2,1,30,1,1,5,34,9,14,2,2,2,1,Slight,-2.945903,53.416004
17165,337230,391440,4,1,2,1,30,1,1,5,34,9,9,3,2,2,1,Slight,-2.945903,53.416004
17166,337230,391440,4,1,2,1,30,1,1,5,34,9,14,2,2,1,2,Slight,-2.945903,53.416004
17167,337230,391440,4,1,2,1,30,1,1,5,34,9,9,3,2,1,2,Slight,-2.945903,53.416004
17382,337230,391440,4,1,3,1,30,1,1,1,39,5,4,1,1,1,3,Assistance,-2.945903,53.416004
17383,337230,391440,4,1,3,1,30,1,1,1,39,5,2,5,1,1,3,Assistance,-2.945903,53.416004
27902,337235,391440,4,1,2,1,30,1,1,4,40,3,3,5,1,1,3,Assistance,-2.945828,53.416005
30849,337237,391441,6,2,3,2,30,3,2,6,51,9,0,3,2,1,3,Slight,-2.945773,53.416023
30850,337237,391441,6,2,3,2,30,3,2,6,51,9,0,3,2,2,3,Slight,-2.945773,53.416023
30851,337237,391441,6,2,3,2,30,3,2,6,51,9,0,3,1,1,3,Slight,-2.945773,53.416023
35337,337237,391435,6,2,5,1,30,3,1,6,35,9,1,2,1,1,3,Slight,-2.945771,53.415985
35338,337237,391435,6,2,5,1,30,3,1,6,35,9,11,3,1,1,3,Slight,-2.945771,53.415985
35339,337237,391435,6,2,5,1,30,3,1,6,35,9,7,3,1,1,3,Slight,-2.945771,53.415985
35340,337237,391435,6,2,5,1,30,3,1,6,35,9,9,2,1,1,3,Slight,-2.945771,53.415985
14515,338940,391460,4,1,1,1,30,1,1,3,18,2,10,5,3,2,3,Assistance,-2.920182,53.416385
24179,333878,391498,3,1,2,1,30,1,1,1,11,3,7,2,1,1,3,Slight,-2.996341,53.416116
31718,333882,391489,6,1,2,1,30,1,8,1,17,2,2,1,3,2,3,Assistance,-2.996279,53.416036
24179,333878,391498,3,1,2,1,30,1,1,1,11,3,7,2,1,1,3,Slight,-2.996341,53.416116
27508,333875,391502,6,2,2,1,40,3,1,4,29,5,0,2,1,1,2,Assistance,-2.996387,53.416152
27509,333875,391502,6,2,2,1,40,3,1,4,29,5,2,2,1,1,2,Assistance,-2.996387,53.416152
30010,333871,391505,6,2,2,2,30,3,8,6,34,8,5,4,1,1,3,Assistance,-2.996421,53.416186
30011,333871,391505,6,2,2,2,30,3,8,6,34,8,6,2,1,1,3,Assistance,-2.996421,53.416186
11502,335160,391540,6,1,3,2,30,1,2,3,32,9,1,2,1,1,3,Assistance,-2.977063,53.416652
11503,335160,391540,6,1,3,2,30,1,2,3,32,9,0,2,1,1,3,Assistance,-2.977063,53.416652
11504,335160,391540,6,1,3,2,30,1,2,3,32,9,1,2,1,1,3,Slight,-2.977063,53.416652
11505,335160,391540,6,1,3,2,30,1,2,3,32,9,0,2,1,1,3,Slight,-2.977063,53.416652
5632,333870,391560,3,1,3,1,30,1,1,7,41,3,2,2,1,1,1,Assistance,-2.996474,53.416672
5633,333870,391560,3,1,3,1,30,1,1,7,41,9,2,2,1,1,3,Slight,-2.996474,53.416672
10526,333870,391560,3,1,2,2,30,1,1,2,3,9,3,2,1,1,3,Slight,-2.996474,53.416672
27891,335833,391581,3,1,1,1,30,1,1,6,40,2,7,2,3,1,2,Assistance,-2.966948,53.417104
1859,333870,391600,3,2,2,1,30,1,1,6,17,9,2,5,1,2,3,Slight,-2.996482,53.417031
2161,333870,391600,3,1,3,1,30,1,1,4,22,9,2,3,1,1,3,Slight,-2.996482,53.417031
2162,333870,391600,3,1,3,1,30,1,1,4,22,9,2,3,2,1,3,Slight,-2.996482,53.417031
2163,333870,391600,3,1,3,1,30,1,1,4,22,13,2,3,1,1,3,Slight,-2.996482,53.417031
