,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude,Accident Time Sin,Accident Time Cos
17077,1331007,1677549,1,2,0,50,1,0,4,31,2,2018,4,0,1,3,Slight,lon,lat,-0.9659258262890684,0.2588190451025203
15426,1340511,1677600,1,2,0,70,0,0,4,12,1,2015,4,2,0,1,Assistance,lon,lat,0.04361938736533607,-0.9990482215818578
4963,1320681,1677608,6,3,0,60,0,0,7,51,2,2015,5,0,1,3,Slight,lon,lat,0.36243803828370175,-0.9320078692827984
6225,1320681,1677608,6,2,0,60,1,0,6,12,2,2010,8,0,1,2,Slight,lon,lat,-0.6494480483301834,0.760405965600031
7928,1320681,1677608,6,2,0,60,0,0,1,30,2,2014,6,0,1,3,Slight,lon,lat,-0.7223639620597555,-0.6915130557822695
7929,1320681,1677608,6,2,0,60,0,0,1,30,2,2014,6,1,1,3,Slight,lon,lat,-0.7223639620597555,-0.6915130557822695
7930,1320681,1677608,6,2,0,60,0,0,1,30,2,2014,6,1,0,3,Slight,lon,lat,-0.7223639620597555,-0.6915130557822695
12053,1320681,1677608,6,2,0,60,0,0,2,27,6,2006,6,0,0,3,Slight,lon,lat,0.9135454576426009,-0.40673664307580026
16348,1320670,1677618,6,3,0,60,1,0,2,23,2,2001,11,0,1,3,Assistance,lon,lat,-0.9945218953682734,0.10452846326765299
6333,1321012,1677685,3,2,0,60,0,0,5,13,5,2013,9,0,1,2,Assistance,lon,lat,0.9025852843498605,-0.43051109680829536
4131,1321180,1677742,1,2,0,50,1,0,5,43,1,2008,7,2,0,3,Assistance,lon,lat,-0.8703556959398998,0.4924235601034669
4132,1321180,1677742,1,2,0,50,1,0,5,43,1,2008,7,1,1,1,Assistance,lon,lat,-0.8703556959398998,0.4924235601034669
674,1322282,1677760,4,2,0,60,0,0,4,8,2,2003,6,0,1,3,Slight,lon,lat,-0.9762960071199334,-0.21643961393810282
2837,1322282,1677760,4,4,0,60,0,0,6,30,5,2013,8,0,1,3,Slight,lon,lat,-0.984807753012208,-0.17364817766693033
2838,1322282,1677760,4,4,0,60,0,0,6,30,2,2002,8,0,0,3,Slight,lon,lat,-0.984807753012208,-0.17364817766693033
2839,1322282,1677760,4,4,0,60,0,0,6,30,2,2011,8,0,1,3,Slight,lon,lat,-0.984807753012208,-0.17364817766693033
10790,1322282,1677760,4,3,0,60,0,0,7,8,2,2018,8,0,1,3,Slight,lon,lat,0.1693495038490248,-0.9855560590580777
11453,1322282,1677760,4,2,0,60,0,1,3,18,2,2003,8,0,0,3,Slight,lon,lat,-0.7223639620597555,-0.6915130557822695
11454,1322282,1677760,4,2,0,60,0,1,3,18,2,2003,8,1,1,1,Slight,lon,lat,-0.7223639620597555,-0.6915130557822695
11455,1322282,1677760,4,2,0,60,0,1,3,18,2,2000,8,1,1,3,Slight,lon,lat,-0.7223639620597555,-0.6915130557822695
13108,1322282,1677760,4,3,0,60,0,0,4,40,6,2000,6,0,0,4,Slight,lon,lat,0.5372996083468241,-0.8433914458128855
13109,1322282,1677760,4,3,0,60,0,0,4,40,6,2000,6,1,1,3,Slight,lon,lat,0.5372996083468241,-0.8433914458128855
13110,1322282,1677760,4,3,0,60,0,0,4,40,5,2003,6,0,1,4,Slight,lon,lat,0.5372996083468241,-0.8433914458128855
15188,1322282,1677760,4,2,0,60,0,0,7,9,5,1999,8,1,1,1,Slight,lon,lat,-0.9961946980917455,0.08715574274765789
15818,1322282,1677760,4,2,0,60,1,0,3,17,2,2007,8,0,0,3,Slight,lon,lat,-0.9659258262890684,0.2588190451025203
16841,1322282,1677760,4,2,0,60,1,1,1,29,2,2006,8,0,1,4,Assistance,lon,lat,-0.6593458151000694,0.7518398074789769
16842,1322282,1677760,4,2,0,60,1,1,1,29,2,2006,8,1,1,1,Slight,lon,lat,-0.6593458151000694,0.7518398074789769
17406,1322282,1677760,4,3,0,60,1,0,5,35,5,2015,5,1,1,3,Slight,lon,lat,-0.9510565162951536,0.30901699437494723
18681,1322282,1677760,4,2,0,60,0,0,5,50,5,2018,8,0,1,3,Slight,lon,lat,-0.08715574274765794,-0.9961946980917455
18682,1322282,1677760,4,2,0,60,0,0,5,50,2,2004,8,0,0,2,Slight,lon,lat,-0.08715574274765794,-0.9961946980917455
20211,1322282,1677760,4,2,0,60,0,0,4,20,2,2005,5,0,1,3,Slight,lon,lat,-0.9659258262890681,-0.2588190451025215
20234,1322282,1677760,4,2,0,60,0,0,6,20,2,2004,9,0,1,3,Assistance,lon,lat,-0.8386705679454236,-0.5446390350150278
802,1320861,1677792,3,2,0,60,0,0,5,9,5,2011,9,1,1,1,Slight,lon,lat,0.2798290140309923,-0.9600498543859286
3517,1320854,1677789,3,2,0,60,0,0,4,37,2,2009,9,0,1,4,Assistance,lon,lat,-0.2588190451025208,-0.9659258262890683
4792,1320944,1677835,8,2,0,60,0,0,3,50,2,2011,6,0,1,2,Slight,lon,lat,0.2292003909224141,-0.9733792584604485
4793,1320944,1677835,8,2,0,60,0,0,3,50,2,2011,6,1,1,2,Slight,lon,lat,0.2292003909224141,-0.9733792584604485
10186,1320944,1677835,8,2,0,60,0,0,1,2,4,2011,6,1,0,3,Slight,lon,lat,0.49999999999999994,-0.8660254037844387
10187,1320944,1677835,8,2,0,60,0,0,1,2,4,2011,6,1,1,4,Assistance,lon,lat,0.49999999999999994,-0.8660254037844387
10188,1320944,1677835,8,2,0,60,0,0,1,2,2,2015,6,0,1,3,Slight,lon,lat,0.49999999999999994,-0.8660254037844387
18977,1328840,1677862,8,2,0,60,1,0,1,3,2,2014,6,0,0,3,Assistance,lon,lat,-0.6087614290087209,0.7933533402912349
18781,1333843,1677900,6,2,0,50,0,0,6,51,1,2013,6,2,0,3,Assistance,lon,lat,-0.9469301294951057,0.3214394653031615
21532,1325805,1677936,10,3,0,60,0,0,5,39,1,2007,7,2,0,3,Assistance,lon,lat,0.8549118706729465,-0.5187732581605217
17558,1322283,1677963,1,2,0,60,1,0,4,37,1,2011,5,2,0,3,Assistance,lon,lat,-0.9205048534524405,0.3907311284892735
18316,1323940,1678041,8,1,0,60,0,0,5,46,1,2007,1,2,0,3,Assistance,lon,lat,0.4771587602596086,-0.8788171126619653
16540,1322885,1678149,8,1,0,50,1,1,4,25,1,2011,1,2,0,3,Assistance,lon,lat,-0.8433914458128862,0.5372996083468231
4047,1321705,1678217,1,2,0,60,1,0,7,42,5,2004,4,1,1,4,Assistance,lon,lat,0.9990482215818578,-0.04361938736533589
4048,1321705,1678217,1,2,0,60,1,0,7,42,5,2004,4,1,1,3,Assistance,lon,lat,0.9990482215818578,-0.04361938736533589
880,1328820,1678260,8,2,0,60,0,0,3,10,1,2012,6,2,0,3,Assistance,lon,lat,-0.8314696123025452,-0.5555702330196022
12829,1328820,1678260,8,2,0,60,1,0,1,37,2,2018,6,0,1,3,Slight,lon,lat,-0.8410390129643925,0.5409744713679937
1824,1319894,1678291,6,3,0,60,1,0,6,19,5,2016,6,0,0,3,Slight,lon,lat,-0.9997620270799091,0.021814885034560468
2409,1319894,1678291,6,2,0,60,0,0,2,26,11,2006,6,0,0,3,Slight,lon,lat,-0.6427876096865393,-0.766044443118978
2410,1319894,1678291,6,2,0,60,0,0,2,26,5,2016,6,0,1,3,Assistance,lon,lat,-0.6427876096865393,-0.766044443118978
10428,1319894,1678291,6,2,0,60,0,0,7,4,2,1996,6,0,1,3,Slight,lon,lat,0.3007057995042729,-0.953716950748227
14551,1319894,1678291,6,2,0,60,0,1,1,4,1,2011,7,2,0,1,Slight,lon,lat,-0.8968727415326883,-0.44228869021900136
19174,1319894,1678291,6,3,0,60,0,0,3,6,6,2014,8,0,0,3,Slight,lon,lat,0.23768589232617293,-0.9713420698132614
19175,1319894,1678291,6,3,0,60,0,0,3,6,6,2019,8,0,0,3,Slight,lon,lat,0.23768589232617293,-0.9713420698132614
7726,1330402,1678326,8,2,0,60,0,0,7,27,2,2019,8,0,0,4,Assistance,lon,lat,0.2714404498650746,-0.9624552364536472
706,1333844,1678357,8,2,0,50,0,0,6,8,2,2008,9,0,0,4,Assistance,lon,lat,-0.5299192642332048,-0.8480480961564261
4877,1332922,1678382,1,2,0,50,0,0,1,51,1,2011,4,2,0,2,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
7837,1319843,1678423,3,2,0,60,1,0,2,29,2,2004,9,0,0,3,Assistance,lon,lat,-0.16074256560382608,0.9869963665602319
10608,1338113,1678461,8,2,0,60,0,0,1,7,2,2006,8,0,0,4,Slight,lon,lat,-0.7518398074789769,-0.6593458151000694
18809,1338113,1678461,8,2,0,60,0,0,3,52,5,2019,5,0,1,3,Slight,lon,lat,0.19509032201612816,-0.9807852804032304
20549,1338113,1678461,8,2,0,60,1,1,2,25,2,2017,8,0,1,3,Assistance,lon,lat,-0.9961946980917455,0.08715574274765789
20775,1338113,1678461,8,6,0,60,0,0,6,28,2,2010,5,0,0,4,Slight,lon,lat,-0.10886687485196476,-0.9940563382223196
20776,1338113,1678461,8,6,0,60,0,0,6,28,2,2017,5,1,1,2,Slight,lon,lat,-0.10886687485196476,-0.9940563382223196
21789,1338113,1678452,8,2,1,60,0,0,2,43,0,2011,6,2,0,3,Slight,lon,lat,-0.9807852804032304,0.1950903220161283
18693,1333104,1678480,1,2,0,50,1,0,5,50,2,2008,9,0,0,3,Slight,lon,lat,-0.7071067811865477,0.7071067811865474
18694,1333104,1678480,1,2,0,50,1,0,5,50,2,2008,9,1,0,2,Slight,lon,lat,-0.7071067811865477,0.7071067811865474
18695,1333104,1678480,1,2,0,50,1,0,5,50,2,2008,9,1,0,2,Assistance,lon,lat,-0.7071067811865477,0.7071067811865474
18696,1333104,1678480,1,2,0,50,1,0,5,50,2,2008,9,1,0,3,Slight,lon,lat,-0.7071067811865477,0.7071067811865474
4180,1334706,1678555,8,2,0,60,0,0,1,44,5,2016,5,0,1,3,Slight,lon,lat,-0.5735764363510458,-0.819152044288992
7792,1334713,1678543,8,2,0,60,0,0,5,28,5,2016,8,0,1,2,Slight,lon,lat,-0.5913096483635824,-0.8064446042674825
16221,1334713,1678543,8,2,0,60,1,0,5,21,2,2011,8,0,1,3,Slight,lon,lat,-0.9998476951563913,0.017452406437284018
16222,1334713,1678543,8,2,0,60,1,0,5,21,2,2006,8,0,1,3,Assistance,lon,lat,-0.9998476951563913,0.017452406437284018
16837,1334713,1678543,8,3,0,60,1,1,1,29,2,2007,8,0,1,2,Slight,lon,lat,-0.9940563382223196,0.10886687485196471
17292,1334713,1678543,8,2,0,60,0,0,2,38,2,2013,8,0,0,3,Assistance,lon,lat,-0.5913096483635824,-0.8064446042674825
17293,1334713,1678543,8,2,0,60,0,0,2,38,2,1999,8,0,0,3,Slight,lon,lat,-0.5913096483635824,-0.8064446042674825
17915,1334713,1678543,8,2,0,60,1,0,7,41,2,2016,8,0,0,3,Slight,lon,lat,-0.8660254037844386,0.5000000000000001
17916,1334713,1678543,8,2,0,60,1,0,7,41,2,2016,8,1,1,3,Slight,lon,lat,-0.8660254037844386,0.5000000000000001
17917,1334713,1678543,8,2,0,60,1,0,7,41,5,2004,8,1,1,2,Slight,lon,lat,-0.8660254037844386,0.5000000000000001
21049,1334713,1678543,8,2,0,60,1,0,6,32,5,2019,8,0,0,3,Slight,lon,lat,-0.8433914458128862,0.5372996083468231
21929,1334713,1678543,8,2,0,60,0,0,2,45,2,2005,8,0,1,3,Slight,lon,lat,0.33791671800332695,-0.9411760152563706
16959,1328812,1678568,3,1,0,60,1,1,6,27,1,2018,1,2,0,3,Assistance,lon,lat,0.7071067811865476,0.7071067811865475
768,1327189,1678616,8,2,0,60,0,0,3,9,2,1999,6,0,0,4,Assistance,lon,lat,-0.15212338618991642,-0.9883615104677608
3162,1321182,1678644,1,2,0,50,0,0,1,34,2,1997,9,0,0,3,Assistance,lon,lat,-0.4809887689193874,-0.8767267557075078
6848,1328376,1678792,6,2,0,50,1,0,5,18,1,2001,9,2,0,3,Assistance,lon,lat,0.8314696123025452,0.5555702330196023
16215,1328376,1678792,6,2,0,50,0,0,4,21,6,2019,6,0,0,3,Slight,lon,lat,-0.46174861323503374,-0.8870108331782218
16216,1328376,1678792,6,2,0,50,0,0,4,21,6,2019,6,1,1,3,Slight,lon,lat,-0.46174861323503374,-0.8870108331782218
21221,1325565,1678827,3,2,0,60,1,0,4,35,6,2001,5,0,0,3,Slight,lon,lat,-0.9949685182509117,0.10018806161207608
21222,1325565,1678827,3,2,0,60,1,0,4,35,2,2012,5,0,1,3,Assistance,lon,lat,-0.9949685182509117,0.10018806161207608
21221,1325565,1678827,3,2,0,60,1,0,4,35,6,2001,5,0,0,3,Slight,lon,lat,-0.9949685182509117,0.10018806161207608
21222,1325565,1678827,3,2,0,60,1,0,4,35,2,2012,5,0,1,3,Assistance,lon,lat,-0.9949685182509117,0.10018806161207608
2556,1335081,1678894,8,3,0,60,0,1,5,27,2,2007,6,0,1,2,Slight,lon,lat,0.8660254037844387,-0.4999999999999998
7618,1335081,1678894,8,2,0,60,1,0,4,26,1,2014,6,2,0,1,Assistance,lon,lat,0.9914448613738104,-0.1305261922200516
8720,1335081,1678894,8,1,0,60,0,1,5,38,1,2006,1,2,0,3,Slight,lon,lat,-0.9713420698132613,-0.23768589232617343
8930,1335081,1678894,8,2,0,60,1,0,6,40,2,2008,6,0,0,3,Slight,lon,lat,0.9949685182509117,0.10018806161207632
8931,1335081,1678894,8,2,0,60,1,0,6,40,2,2008,6,1,1,3,Slight,lon,lat,0.9949685182509117,0.10018806161207632
8932,1335081,1678894,8,2,0,60,1,0,6,40,2,2008,6,1,0,3,Slight,lon,lat,0.9949685182509117,0.10018806161207632
8933,1335081,1678894,8,2,0,60,1,0,6,40,7,2015,6,0,0,2,Slight,lon,lat,0.9949685182509117,0.10018806161207632
17089,1323107,1678898,1,2,0,50,0,0,4,32,2,1997,4,0,0,4,Assistance,lon,lat,-0.38268343236508967,-0.9238795325112868
15218,1329506,1678944,1,2,0,50,1,0,3,10,1,2009,1,2,0,3,Assistance,lon,lat,0.49999999999999994,0.8660254037844387
14661,1335125,1678967,3,2,0,60,1,0,2,5,2,2006,9,0,0,2,Assistance,lon,lat,-0.13052619222005168,0.9914448613738104
14662,1335125,1678967,3,2,0,60,1,0,2,5,2,2006,9,1,1,2,Assistance,lon,lat,-0.13052619222005168,0.9914448613738104
8321,1317702,1679038,3,2,0,60,1,0,4,34,2,2000,11,0,0,3,Assistance,lon,lat,0.9523957996432784,0.3048642990280107
18958,1319661,1679089,3,2,0,60,1,0,7,2,2,2002,9,1,1,2,Assistance,lon,lat,0.06104853953485687,0.9981347984218669
4199,1322285,1679115,8,2,0,60,0,0,4,44,2,2007,8,1,0,1,Slight,lon,lat,0.9713420698132614,-0.237685892326173
4200,1322285,1679115,8,2,0,60,0,0,4,44,2,2011,8,0,0,3,Slight,lon,lat,0.9713420698132614,-0.237685892326173
20510,1322285,1679115,8,2,0,60,0,0,6,24,0,2008,5,2,0,3,Assistance,lon,lat,-0.19509032201612792,-0.9807852804032305
20888,1322285,1679115,8,2,0,60,1,1,3,29,7,2012,5,0,0,3,Slight,lon,lat,-0.9659258262890684,0.2588190451025203
3356,1323011,1679141,8,2,0,60,1,0,1,36,2,2018,8,0,1,3,Slight,lon,lat,-0.9271838545667874,0.37460659341591196
3357,1323011,1679141,8,2,0,60,1,0,1,36,2,2009,8,0,0,3,Slight,lon,lat,-0.9271838545667874,0.37460659341591196
3358,1323011,1679141,8,2,0,60,1,0,1,36,2,2009,8,1,1,2,Slight,lon,lat,-0.9271838545667874,0.37460659341591196
6872,1323011,1679141,8,2,0,60,1,0,6,18,7,1995,6,0,0,3,Slight,lon,lat,-0.06975647374412564,0.9975640502598242
8795,1323011,1679141,8,2,0,60,0,0,4,39,2,2013,5,0,0,3,Slight,lon,lat,-0.9600498543859286,-0.27982901403099236
9142,1323011,1679141,8,2,0,60,0,0,2,43,6,2015,5,0,0,3,Slight,lon,lat,-0.9238795325112865,-0.38268343236509034
11283,1323003,1679140,8,2,0,60,0,0,7,14,6,2018,8,0,0,3,Slight,lon,lat,-0.6915130557822693,-0.7223639620597556
11284,1323003,1679140,8,2,0,60,0,0,7,14,6,2018,8,1,1,3,Slight,lon,lat,-0.6915130557822693,-0.7223639620597556
11285,1323003,1679140,8,2,0,60,0,0,7,14,5,2010,8,0,1,3,Slight,lon,lat,-0.6915130557822693,-0.7223639620597556
18370,1323003,1679140,8,3,0,60,1,0,3,47,2,2003,9,0,1,3,Assistance,lon,lat,-0.08715574274765832,0.9961946980917455
6634,1324976,1679188,8,2,0,60,0,0,4,16,1,2011,6,2,0,3,Assistance,lon,lat,-0.6259234721840591,-0.7798844830928818
1017,1327183,1679221,6,1,0,60,0,0,4,11,1,2006,1,2,0,1,Assistance,lon,lat,0.8870108331782218,-0.46174861323503374
5535,1318649,1679241,8,2,0,60,0,0,2,6,1,1995,6,2,0,3,Assistance,lon,lat,-0.9713420698132613,-0.23768589232617343
12034,1318450,1679271,1,2,0,60,0,0,7,26,1,2000,5,2,0,3,Assistance,lon,lat,-0.05669278756337741,-0.9983916705573488
6545,1329830,1679291,3,2,0,60,1,0,4,15,1,2011,7,2,0,3,Assistance,lon,lat,-0.7798844830928816,0.6259234721840593
576,1317767,1679377,6,1,0,60,0,0,5,7,1,2007,1,2,0,3,Assistance,lon,lat,-0.6427876096865393,-0.766044443118978
9259,1317767,1679377,6,2,0,60,0,0,2,44,2,2002,5,0,1,4,Slight,lon,lat,-0.2588190451025208,-0.9659258262890683
12857,1317767,1679377,6,2,0,60,0,0,3,37,5,2019,5,0,1,3,Slight,lon,lat,-0.8968727415326883,-0.44228869021900136
576,1317767,1679377,6,1,0,60,0,0,5,7,1,2007,1,2,0,3,Assistance,lon,lat,-0.6427876096865393,-0.766044443118978
9259,1317767,1679377,6,2,0,60,0,0,2,44,2,2002,5,0,1,4,Slight,lon,lat,-0.2588190451025208,-0.9659258262890683
12857,1317767,1679377,6,2,0,60,0,0,3,37,5,2019,5,0,1,3,Slight,lon,lat,-0.8968727415326883,-0.44228869021900136
3056,1327329,1679414,3,2,0,60,0,0,1,33,2,2011,9,0,1,2,Assistance,lon,lat,0.21643961393810318,-0.9762960071199333
14147,1318283,1679456,8,2,0,50,1,0,7,51,1,2005,8,2,0,3,Assistance,lon,lat,-0.7460573750616997,0.6658816660008341
8994,1320392,1679483,8,3,0,50,0,0,4,41,2,1969,5,0,0,4,Slight,lon,lat,-0.6755902076156598,-0.7372773368101244
17933,1320402,1679487,8,2,0,50,1,0,2,42,1,2019,8,2,1,3,Assistance,lon,lat,0.9993908270190958,0.03489949670250108
13864,1339757,1679500,1,2,0,60,0,0,2,49,2,2020,4,0,0,4,Assistance,lon,lat,-0.15212338618991642,-0.9883615104677608
13865,1339757,1679500,1,2,0,60,0,0,2,49,5,2014,4,0,1,3,Assistance,lon,lat,-0.15212338618991642,-0.9883615104677608
13866,1339757,1679500,1,2,0,60,0,0,2,49,5,2014,4,1,0,1,Slight,lon,lat,-0.15212338618991642,-0.9883615104677608
10349,1347830,1679604,1,2,0,80,0,0,7,3,1,2001,9,2,0,3,Assistance,lon,lat,0.19509032201612816,-0.9807852804032304
5483,1330602,1679668,8,3,0,60,0,0,2,6,2,2005,5,1,1,3,Slight,lon,lat,-0.8191520442889916,-0.5735764363510464
15989,1330600,1679670,8,2,1,60,0,0,2,19,1,2018,8,2,0,3,Assistance,lon,lat,0.6691306063588583,-0.743144825477394
3083,1348887,1679698,1,2,0,80,0,0,2,33,1,2016,9,2,0,2,Slight,lon,lat,-0.9914448613738104,-0.13052619222005163
15059,1348893,1679701,1,2,0,80,0,0,6,8,1,2006,4,2,0,3,Assistance,lon,lat,-0.2588190451025208,-0.9659258262890683
15060,1348893,1679701,1,2,0,80,0,0,6,8,1,2006,4,1,1,3,Assistance,lon,lat,-0.2588190451025208,-0.9659258262890683
2394,1330655,1679752,1,2,0,60,1,0,3,24,2,2012,5,0,1,3,Assistance,lon,lat,-0.984807753012208,-0.17364817766693033
6887,1330666,1679769,8,2,0,60,0,0,1,19,2,2007,6,0,1,3,Slight,lon,lat,0.766044443118978,-0.6427876096865394
6888,1330666,1679769,8,2,0,60,0,0,1,19,2,2004,6,0,0,4,Slight,lon,lat,0.766044443118978,-0.6427876096865394
8430,1330666,1679769,8,2,0,60,0,0,4,35,1,2017,6,2,0,3,Assistance,lon,lat,0.7518398074789774,-0.6593458151000688
18317,1330663,1679770,8,2,0,60,0,0,5,46,2,2012,6,0,0,2,Slight,lon,lat,-0.7223639620597555,-0.6915130557822695
20526,1322930,1679826,6,1,0,50,0,0,7,24,6,XXXX,12,1,0,3,Assistance,lon,lat,-0.6259234721840591,-0.7798844830928818
16737,1329197,1679851,3,3,0,70,1,0,6,27,2,2007,5,0,0,3,Assistance,lon,lat,-0.7547095802227722,0.656059028990507
352,1319866,1679909,4,2,0,50,0,0,1,5,2,2010,8,0,1,3,Slight,lon,lat,-0.9537169507482269,-0.30070579950427295
4030,1319866,1679909,4,2,0,50,0,0,4,42,2,2011,6,0,1,3,Slight,lon,lat,-0.9990482215818578,0.043619387365335764
4908,1319866,1679909,4,2,0,50,0,0,4,51,5,2010,8,0,1,2,Slight,lon,lat,0.008726535498374403,-0.9999619230641713
6668,1319866,1679909,4,2,0,50,0,0,7,16,2,2000,6,0,1,3,Slight,lon,lat,0.21643961393810318,-0.9762960071199333
7705,1319866,1679909,4,2,0,50,0,0,5,27,5,1996,6,0,0,4,Slight,lon,lat,0.021814885034561218,-0.9997620270799091
9172,1319866,1679909,4,2,0,50,0,0,4,43,2,2003,6,0,1,4,Assistance,lon,lat,0.34611705707749285,-0.9381913359224842
16732,1319866,1679909,4,2,0,50,0,0,6,27,2,2018,6,0,1,3,Slight,lon,lat,-0.848048096156426,-0.529919264233205
18614,1319866,1679909,4,2,0,50,0,0,7,49,5,2013,6,1,1,3,Slight,lon,lat,-0.9997620270799091,0.021814885034560468
21080,1319866,1679909,4,2,0,50,0,1,4,33,5,2016,6,0,1,3,Slight,lon,lat,-0.6755902076156598,-0.7372773368101244
21081,1319866,1679909,4,2,0,50,0,1,4,33,6,2013,6,0,0,2,Slight,lon,lat,-0.6755902076156598,-0.7372773368101244
21618,1319866,1679909,4,2,0,50,0,0,7,40,1,2011,8,2,0,2,Assistance,lon,lat,-0.31316380648374914,-0.9496991262018771
2588,1330793,1679965,1,2,0,60,1,0,7,27,6,XXXX,9,1,0,3,Assistance,lon,lat,-0.979045472484584,0.203641751140177
20266,1328763,1679978,8,2,0,70,0,0,2,21,1,2005,7,2,0,3,Assistance,lon,lat,-0.7163019434246541,-0.6977904598416802
3976,1334536,1680058,8,3,0,60,0,0,2,42,2,2008,5,0,0,3,Slight,lon,lat,-0.7372773368101242,-0.67559020761566
9243,1334536,1680058,8,2,0,60,0,0,1,44,2,2014,6,0,1,3,Slight,lon,lat,-0.9713420698132613,-0.23768589232617343
19101,1334536,1680058,8,2,0,60,0,0,2,5,5,2021,5,0,1,3,Assistance,lon,lat,-0.9925461516413221,0.12186934340514681
19102,1334536,1680058,8,2,0,60,0,0,2,5,5,2021,5,1,1,1,Assistance,lon,lat,-0.9925461516413221,0.12186934340514681
614,1330859,1680068,8,2,0,60,0,1,7,7,5,2014,9,0,0,3,Slight,lon,lat,-0.9855560590580776,-0.16934950384902486
7073,1330859,1680068,8,2,0,60,0,0,6,20,2,1997,5,0,1,4,Assistance,lon,lat,-0.8314696123025452,-0.5555702330196022
12463,1330859,1680068,8,2,0,60,0,0,4,32,2,2011,6,0,1,3,Slight,lon,lat,0.7933533402912354,-0.6087614290087203
20342,1330859,1680068,8,3,0,60,0,0,3,22,2,2019,8,0,1,3,Slight,lon,lat,0.7343225094356858,-0.6788007455329416
20343,1330859,1680068,8,3,0,60,0,0,3,22,2,2013,8,0,1,3,Slight,lon,lat,0.7343225094356858,-0.6788007455329416
11162,1327256,1680136,8,2,0,60,1,0,5,12,1,2013,9,2,0,3,Assistance,lon,lat,-0.5150380749100545,0.8571673007021121
14614,1349280,1680158,1,3,0,80,0,0,6,4,1,1999,9,2,0,2,Assistance,lon,lat,-0.4027466898587375,-0.915311479119447
18936,1325058,1680209,1,2,0,50,0,0,4,2,1,2008,7,2,0,3,Assistance,lon,lat,-0.4539904997395467,-0.8910065241883679
9429,1318601,1680302,6,2,0,50,0,0,6,45,2,1995,8,0,1,4,Assistance,lon,lat,-0.45009844103743474,-0.8929789434111371
1426,1325101,1680402,8,1,0,60,0,0,5,15,1,2010,1,2,0,2,Assistance,lon,lat,-0.5187732581605216,-0.8549118706729465
16895,1319529,1680498,6,2,0,60,1,0,3,30,2,2018,6,0,1,3,Assistance,lon,lat,-0.953716950748227,0.3007057995042726
17906,1319529,1680498,6,2,0,60,0,0,7,41,2,2007,6,0,0,3,Slight,lon,lat,-0.9902680687415703,-0.13917310096006583
17907,1319529,1680498,6,2,0,60,0,0,7,41,2,2013,6,0,1,4,Assistance,lon,lat,-0.9902680687415703,-0.13917310096006583
17908,1319529,1680498,6,2,0,60,0,0,7,41,2,2013,6,1,1,1,Slight,lon,lat,-0.9902680687415703,-0.13917310096006583
9688,1334690,1680543,8,2,0,60,0,0,4,48,1,2001,6,2,0,1,Assistance,lon,lat,-0.8433914458128855,-0.5372996083468242
5309,1327753,1680596,1,2,0,60,1,0,2,4,5,2015,9,0,0,3,Assistance,lon,lat,0.9953961983671789,-0.09584575252022395
1863,1331258,1680682,8,2,0,60,0,0,2,20,2,2015,5,1,1,2,Slight,lon,lat,-0.38268343236508967,-0.9238795325112868
2096,1331258,1680682,8,2,0,60,0,0,6,22,2,2015,8,1,1,2,Slight,lon,lat,-0.9762960071199334,-0.21643961393810282
2109,1331258,1680682,8,2,0,60,0,0,5,22,5,2012,5,0,1,3,Slight,lon,lat,0.766044443118978,-0.6427876096865394
10987,1331258,1680682,8,2,0,60,0,0,5,10,5,1996,5,0,1,2,Slight,lon,lat,-3.216245299353273e-16,-1.0
14539,1331258,1680682,8,2,0,60,1,0,1,4,2,2000,8,0,0,3,Assistance,lon,lat,0.09584575252022398,0.9953961983671789
16575,1331258,1680682,8,2,0,60,0,0,7,25,2,2007,5,0,1,3,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
18438,1331258,1680682,8,4,0,60,0,0,3,48,2,2010,5,0,1,3,Assistance,lon,lat,0.9170600743851239,-0.39874906892524636
18439,1331258,1680682,8,4,0,60,0,0,3,48,5,2007,5,0,0,3,Slight,lon,lat,0.9170600743851239,-0.39874906892524636
19688,1331258,1680682,8,2,0,60,0,0,7,12,2,2000,5,0,1,3,Slight,lon,lat,-0.9659258262890684,0.2588190451025203
19710,1331258,1680682,8,2,0,60,0,0,3,13,2,2016,8,0,1,3,Slight,lon,lat,-0.9255405040175664,-0.378648617352433
20042,1331258,1680682,8,2,0,60,0,0,3,18,2,2011,5,0,1,3,Slight,lon,lat,0.90630778703665,-0.42261826174069933
21859,1321978,1680700,0,5,0,60,1,0,2,44,2,2012,5,0,1,3,Assistance,lon,lat,-0.5913096483635824,0.8064446042674825
21860,1321978,1680700,0,5,0,60,1,0,2,44,2,2012,5,1,1,3,Assistance,lon,lat,-0.5913096483635824,0.8064446042674825
21861,1321978,1680700,0,5,0,60,1,0,2,44,2,2012,5,1,0,3,Assistance,lon,lat,-0.5913096483635824,0.8064446042674825
21862,1321978,1680700,0,5,0,60,1,0,2,44,2,2019,5,0,1,2,Assistance,lon,lat,-0.5913096483635824,0.8064446042674825
