,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
3381,384690,396450,4,1,3,2,30,1,1,3,5,11,3,2,2,2,3,Slight,-2.232085,53.464558
3382,384690,396450,4,1,3,2,30,1,1,3,5,11,9,5,2,2,3,Slight,-2.232085,53.464558
6355,384690,396460,4,1,1,1,30,1,1,1,42,2,5,2,3,1,2,Slight,-2.232086,53.464648
30402,384685,396465,4,1,1,2,30,1,2,4,46,2,6,2,3,2,2,Assistance,-2.232162,53.464693
33253,384679,396468,4,2,2,3,30,3,6,7,11,8,10,3,1,1,3,Slight,-2.23224,53.464745
2042,384670,396480,4,2,3,1,30,1,1,4,32,9,10,2,2,2,1,Slight,-2.232388,53.464827
2043,384670,396480,4,2,3,1,30,1,1,4,32,9,8,3,2,2,1,Slight,-2.232388,53.464827
2044,384670,396480,4,2,3,1,30,1,1,4,32,9,10,3,2,2,1,Slight,-2.232388,53.464827
6526,384670,396480,4,2,5,2,30,3,2,5,49,9,9,3,2,2,2,Slight,-2.232388,53.464827
6527,384670,396480,4,2,5,2,30,3,2,5,49,9,2,2,2,2,2,Slight,-2.232388,53.464827
6528,384670,396480,4,2,5,2,30,3,2,5,49,9,8,2,2,2,2,Slight,-2.232388,53.464827
6529,384670,396480,4,2,5,2,30,3,2,5,49,9,9,3,2,1,1,Slight,-2.232388,53.464827
6530,384670,396480,4,2,5,2,30,3,2,5,49,9,2,2,2,1,1,Slight,-2.232388,53.464827
6531,384670,396480,4,2,5,2,30,3,2,5,49,9,8,2,2,1,1,Slight,-2.232388,53.464827
6532,384670,396480,4,2,5,2,30,3,2,5,49,9,9,3,1,2,3,Slight,-2.232388,53.464827
6533,384670,396480,4,2,5,2,30,3,2,5,49,9,2,2,1,2,3,Slight,-2.232388,53.464827
6534,384670,396480,4,2,5,2,30,3,2,5,49,9,8,2,1,2,3,Slight,-2.232388,53.464827
6535,384670,396480,4,2,5,2,30,3,2,5,49,9,9,3,2,1,2,Slight,-2.232388,53.464827
6536,384670,396480,4,2,5,2,30,3,2,5,49,9,2,2,2,1,2,Slight,-2.232388,53.464827
6537,384670,396480,4,2,5,2,30,3,2,5,49,9,8,2,2,1,2,Slight,-2.232388,53.464827
6538,384670,396480,4,2,5,2,30,3,2,5,49,9,9,3,1,1,2,Slight,-2.232388,53.464827
6539,384670,396480,4,2,5,2,30,3,2,5,49,9,2,2,1,1,2,Slight,-2.232388,53.464827
6540,384670,396480,4,2,5,2,30,3,2,5,49,9,8,2,1,1,2,Slight,-2.232388,53.464827
9771,384670,396480,4,1,2,1,30,1,1,4,34,3,11,4,1,1,3,Slight,-2.232388,53.464827
10003,384670,396480,4,2,2,1,30,3,1,4,45,9,16,4,1,1,3,Slight,-2.232388,53.464827
10004,384670,396480,4,2,2,1,30,3,1,4,45,9,14,5,1,1,3,Slight,-2.232388,53.464827
12740,384670,396480,4,1,1,2,30,1,1,4,2,2,11,2,3,2,2,Slight,-2.232388,53.464827
13028,384670,396490,4,2,1,1,30,3,1,6,19,2,13,2,3,1,2,Assistance,-2.232389,53.464917
16339,384670,396490,4,2,1,1,30,3,1,6,42,2,7,2,3,2,3,Slight,-2.232389,53.464917
18643,384670,396480,4,1,1,1,30,1,1,2,17,2,1,5,3,1,2,Assistance,-2.232388,53.464827
19024,384670,396480,4,2,1,1,30,3,1,5,40,2,12,2,3,1,3,Slight,-2.232388,53.464827
19175,384670,396490,4,2,1,4,30,3,7,7,48,2,4,2,3,1,2,Slight,-2.232389,53.464917
21147,384674,396475,4,2,2,1,30,3,1,5,13,9,4,2,1,1,3,Slight,-2.232328,53.464782
21208,384664,396488,4,2,2,1,30,1,1,6,14,9,7,2,1,1,3,Slight,-2.232479,53.464899
21209,384664,396488,4,2,2,1,30,1,1,6,14,9,12,3,1,1,3,Slight,-2.232479,53.464899
5589,384660,396510,4,2,1,4,30,3,1,7,7,2,5,2,3,1,2,Assistance,-2.23254,53.465096
19043,384660,396490,4,1,2,1,30,1,1,1,40,11,15,1,2,1,3,Slight,-2.232539,53.464917
24157,384661,396503,4,2,1,2,30,3,2,7,43,2,4,2,3,2,1,Slight,-2.232525,53.465034
24158,384661,396503,4,2,1,2,30,3,2,7,43,2,4,2,3,2,1,Assistance,-2.232525,53.465034
21787,384357,396514,5,1,3,1,30,1,1,7,46,3,5,2,1,1,2,Assistance,-2.237105,53.465123
21788,384357,396514,5,1,3,1,30,1,1,7,46,3,7,4,1,1,2,Assistance,-2.237105,53.465123
18769,384630,396540,4,1,2,1,30,1,1,3,24,3,8,5,1,1,3,Slight,-2.232994,53.465365
30084,384634,396538,4,2,2,1,30,3,1,7,10,8,11,2,1,1,3,Assistance,-2.232934,53.465348
30085,384634,396538,4,2,2,1,30,3,1,7,10,8,6,2,1,1,3,Assistance,-2.232934,53.465348
30086,384634,396538,4,2,2,1,30,3,1,7,10,9,11,2,1,1,2,Assistance,-2.232934,53.465348
30087,384634,396538,4,2,2,1,30,3,1,7,10,9,6,2,1,1,2,Assistance,-2.232934,53.465348
2505,383860,396570,3,2,1,1,30,3,1,5,51,2,1,5,3,1,3,Assistance,-2.244594,53.465612
2415,382980,396580,3,1,2,2,30,1,1,4,47,9,0,2,1,2,3,Slight,-2.25785,53.465674
2416,382980,396580,3,1,2,2,30,1,1,4,47,9,4,2,1,2,3,Slight,-2.25785,53.465674
5932,382980,396580,4,2,2,1,30,1,1,6,22,6,15,5,1,1,3,Slight,-2.25785,53.465674
5933,382980,396580,4,2,2,1,30,1,1,6,22,6,7,2,1,1,3,Slight,-2.25785,53.465674
5934,382980,396580,4,2,2,1,30,1,1,6,22,6,15,5,2,1,3,Assistance,-2.25785,53.465674
5935,382980,396580,4,2,2,1,30,1,1,6,22,6,7,2,2,1,3,Assistance,-2.25785,53.465674
9551,382970,396580,3,1,3,2,30,1,3,4,24,9,5,5,1,1,3,Slight,-2.258,53.465673
9552,382970,396580,3,1,3,2,30,1,3,4,24,9,6,2,1,1,3,Slight,-2.258,53.465673
9553,382970,396580,3,1,3,2,30,1,3,4,24,9,10,3,1,1,3,Slight,-2.258,53.465673
9805,382980,396580,4,1,2,1,30,1,1,5,35,3,9,5,1,2,3,Slight,-2.25785,53.465674
12768,382980,396580,4,2,2,2,30,3,2,7,5,9,10,2,1,2,3,Slight,-2.25785,53.465674
12769,382980,396580,4,2,2,2,30,3,2,7,5,9,10,2,2,2,3,Slight,-2.25785,53.465674
12770,382980,396580,4,2,2,2,30,3,2,7,5,9,10,2,1,1,3,Slight,-2.25785,53.465674
19186,382970,396580,4,1,2,1,30,1,1,2,47,9,5,4,1,2,3,Slight,-2.258,53.465673
19187,382970,396580,4,1,2,1,30,1,1,2,47,9,5,4,2,2,1,Slight,-2.258,53.465673
19188,382970,396580,4,1,2,1,30,1,1,2,47,9,5,4,2,1,1,Slight,-2.258,53.465673
21411,382980,396581,3,2,2,2,30,3,2,5,27,3,12,2,1,2,3,Slight,-2.25785,53.465683
23419,382977,396583,3,1,2,1,30,3,1,5,8,3,2,2,1,1,2,Slight,-2.257895,53.465701
25858,382970,396580,4,1,2,2,30,1,1,3,38,3,10,2,1,1,1,Slight,-2.258001,53.465674
30274,382973,396579,3,1,2,1,30,1,1,4,31,9,11,2,1,1,2,Slight,-2.257956,53.465665
30275,382973,396579,3,1,2,1,30,1,1,4,31,9,11,2,1,2,3,Slight,-2.257956,53.465665
32010,382979,396581,3,1,2,1,30,1,1,4,38,3,13,2,1,1,3,Slight,-2.257853,53.465708
23602,383055,396604,3,2,2,1,30,3,1,5,21,3,7,1,1,1,2,Assistance,-2.256721,53.465892
18404,384580,396630,4,1,2,1,30,1,1,4,3,5,7,4,1,1,2,Assistance,-2.233751,53.466173
18405,384580,396630,4,1,2,1,30,1,1,4,3,5,0,2,1,1,2,Assistance,-2.233751,53.466173
18404,384580,396630,4,1,2,1,30,1,1,4,3,5,7,4,1,1,2,Assistance,-2.233751,53.466173
18405,384580,396630,4,1,2,1,30,1,1,4,3,5,0,2,1,1,2,Assistance,-2.233751,53.466173
18404,384580,396630,4,1,2,1,30,1,1,4,3,5,7,4,1,1,2,Assistance,-2.233751,53.466173
18405,384580,396630,4,1,2,1,30,1,1,4,3,5,0,2,1,1,2,Assistance,-2.233751,53.466173
18404,384580,396630,4,1,2,1,30,1,1,4,3,5,7,4,1,1,2,Assistance,-2.233751,53.466173
18405,384580,396630,4,1,2,1,30,1,1,4,3,5,0,2,1,1,2,Assistance,-2.233751,53.466173
33515,383238,396665,3,2,4,1,30,3,1,2,46,3,2,4,1,1,3,Slight,-2.253956,53.466472
33516,383238,396665,3,2,4,1,30,3,1,2,46,3,5,4,1,1,3,Slight,-2.253956,53.466472
33517,383238,396665,3,2,4,1,30,3,1,2,46,3,3,2,1,1,3,Slight,-2.253956,53.466472
33518,383238,396665,3,2,4,1,30,3,1,2,46,9,2,4,1,2,3,Assistance,-2.253956,53.466472
33519,383238,396665,3,2,4,1,30,3,1,2,46,9,5,4,1,2,3,Assistance,-2.253956,53.466472
33520,383238,396665,3,2,4,1,30,3,1,2,46,9,3,2,1,2,3,Assistance,-2.253956,53.466472
27349,384557,396670,4,1,2,1,30,1,1,2,9,9,8,2,1,1,2,Assistance,-2.2341,53.466532
27350,384557,396670,4,1,2,1,30,1,1,2,9,9,14,2,1,1,2,Assistance,-2.2341,53.466532
27351,384557,396670,4,1,2,1,30,1,1,2,9,8,8,2,1,1,3,Assistance,-2.2341,53.466532
27352,384557,396670,4,1,2,1,30,1,1,2,9,8,14,2,1,1,3,Assistance,-2.2341,53.466532
9781,384900,396690,3,1,2,1,30,1,1,4,34,3,11,5,1,2,3,Assistance,-2.228934,53.466721
6097,384240,396730,5,1,1,2,30,1,2,1,31,2,5,4,3,1,1,Assistance,-2.238878,53.467061
18418,383540,396750,3,2,1,1,30,3,1,7,2,2,4,2,3,2,3,Slight,-2.249423,53.46722
25886,383540,396740,5,1,1,2,30,1,1,2,42,2,0,2,3,2,4,Assistance,-2.249423,53.46713
29059,383530,396750,3,2,2,1,30,1,1,5,36,3,9,2,1,1,2,Slight,-2.249564,53.467228
32025,383533,396735,5,1,2,2,30,1,1,5,38,3,5,2,1,1,1,Slight,-2.249516,53.46711
35045,383537,396734,5,1,1,1,30,1,1,4,12,2,9,4,3,2,1,Slight,-2.249456,53.467101
12859,383530,396760,3,1,2,1,30,1,1,6,10,7,0,2,1,1,2,Assistance,-2.249575,53.467309
12860,383530,396760,3,1,2,1,30,1,1,6,10,7,8,2,1,1,2,Assistance,-2.249575,53.467309
12861,383530,396760,3,1,2,1,30,1,1,6,10,9,0,2,1,1,3,Slight,-2.249575,53.467309
12862,383530,396760,3,1,2,1,30,1,1,6,10,9,8,2,1,1,3,Slight,-2.249575,53.467309
29059,383530,396750,3,2,2,1,30,1,1,5,36,3,9,2,1,1,2,Slight,-2.249564,53.467228
29322,383520,396750,3,1,2,1,30,1,1,6,9,9,10,3,1,1,3,Slight,-2.249714,53.467228
29323,383520,396750,3,1,2,1,30,1,1,6,9,9,7,2,1,1,3,Slight,-2.249714,53.467228
29324,383520,396750,3,1,2,1,30,1,1,6,9,9,10,3,2,2,3,Slight,-2.249714,53.467228
29325,383520,396750,3,1,2,1,30,1,1,6,9,9,7,2,2,2,3,Slight,-2.249714,53.467228
12859,383530,396760,3,1,2,1,30,1,1,6,10,7,0,2,1,1,2,Assistance,-2.249575,53.467309
12860,383530,396760,3,1,2,1,30,1,1,6,10,7,8,2,1,1,2,Assistance,-2.249575,53.467309
12861,383530,396760,3,1,2,1,30,1,1,6,10,9,0,2,1,1,3,Slight,-2.249575,53.467309
12862,383530,396760,3,1,2,1,30,1,1,6,10,9,8,2,1,1,3,Slight,-2.249575,53.467309
29059,383530,396750,3,2,2,1,30,1,1,5,36,3,9,2,1,1,2,Slight,-2.249564,53.467228
10031,384510,396790,4,1,1,1,30,3,1,5,46,2,8,5,3,2,3,Slight,-2.234814,53.467609
29335,384510,396770,4,2,1,1,30,3,1,7,12,2,11,2,3,1,3,Assistance,-2.234803,53.467438
10031,384510,396790,4,1,1,1,30,3,1,5,46,2,8,5,3,2,3,Slight,-2.234814,53.467609
29335,384510,396770,4,2,1,1,30,3,1,7,12,2,11,2,3,1,3,Assistance,-2.234803,53.467438
34621,383693,396810,3,1,2,1,30,2,1,4,42,4,11,5,1,1,3,Assistance,-2.24711,53.467789
34621,383693,396810,3,1,2,1,30,2,1,4,42,4,11,5,1,1,3,Assistance,-2.24711,53.467789
21172,383769,396830,3,1,2,2,40,1,2,1,14,2,12,2,3,1,4,Assistance,-2.245978,53.467946
21173,383769,396830,3,1,2,2,40,1,2,1,14,2,11,3,3,1,4,Assistance,-2.245978,53.467946
23437,383371,396864,5,1,1,1,20,1,1,5,8,7,8,2,1,1,2,Assistance,-2.251975,53.468239
9322,384160,396880,5,1,2,1,30,1,1,5,11,9,2,2,1,1,3,Slight,-2.240091,53.468407
17383,384160,396880,5,1,2,2,30,1,1,4,5,3,10,2,1,1,3,Slight,-2.240091,53.468407
33211,384163,396882,5,1,2,1,30,1,1,1,6,3,1,5,1,2,2,Assistance,-2.240034,53.468451
33541,384164,396875,5,1,2,1,30,1,1,1,49,9,3,5,2,1,1,Slight,-2.240018,53.468388
33542,384164,396875,5,1,2,1,30,1,1,1,49,9,5,4,2,1,1,Slight,-2.240018,53.468388
3459,384040,396910,6,2,2,1,30,3,1,3,7,3,8,5,1,1,2,Slight,-2.2419,53.468673
31664,384044,396891,5,1,4,1,30,1,1,7,10,13,7,2,2,1,3,Assistance,-2.241827,53.468528
31665,384044,396891,5,1,4,1,30,1,1,7,10,13,1,2,2,1,3,Assistance,-2.241827,53.468528
27969,384220,396920,6,1,2,1,30,3,1,6,45,5,11,2,1,1,3,Assistance,-2.239189,53.468769
30089,385142,396946,5,1,1,2,30,1,2,3,9,2,12,4,3,1,1,Assistance,-2.225301,53.46903
23471,385325,396955,3,1,1,1,30,1,1,7,11,9,7,2,1,2,3,Slight,-2.222544,53.469115
23472,385325,396955,3,1,1,1,30,1,1,7,11,9,7,2,2,1,1,Slight,-2.222544,53.469115
34993,385327,396956,3,1,1,2,30,3,1,6,3,9,13,2,2,2,3,Assistance,-2.222503,53.46915
2448,384680,396990,3,1,1,1,30,3,1,1,49,2,0,1,3,2,3,Assistance,-2.232263,53.469412
3647,384680,396990,3,1,2,1,30,1,1,2,12,3,10,5,1,1,3,Slight,-2.232263,53.469412
5698,384690,396980,3,1,2,1,30,1,1,4,12,9,6,2,1,1,3,Slight,-2.232111,53.469322
5699,384690,396980,3,1,2,1,30,1,1,4,12,9,11,3,1,1,3,Slight,-2.232111,53.469322
5700,384690,396980,3,1,2,1,30,1,1,4,12,9,6,2,2,2,3,Slight,-2.232111,53.469322
5701,384690,396980,3,1,2,1,30,1,1,4,12,9,11,3,2,2,3,Slight,-2.232111,53.469322
5702,384690,396980,3,1,2,1,30,1,1,4,12,9,6,2,2,2,2,Slight,-2.232111,53.469322
5703,384690,396980,3,1,2,1,30,1,1,4,12,9,11,3,2,2,2,Slight,-2.232111,53.469322
15615,384690,396980,3,2,2,2,30,5,1,3,2,9,12,3,1,1,3,Slight,-2.232111,53.469322
15911,384680,396990,3,1,2,1,30,1,1,2,20,9,16,2,1,1,2,Slight,-2.232263,53.469412
15912,384680,396990,3,1,2,1,30,1,1,2,20,9,5,3,1,1,2,Slight,-2.232263,53.469412
15913,384680,396990,3,1,2,1,30,1,1,2,20,9,16,2,1,1,3,Slight,-2.232263,53.469412
15914,384680,396990,3,1,2,1,30,1,1,2,20,9,5,3,1,1,3,Slight,-2.232263,53.469412
23402,384684,396986,3,2,3,2,30,3,3,6,5,9,10,4,2,2,3,Slight,-2.232202,53.469376
29076,384680,396990,5,2,2,1,30,3,1,7,38,9,9,4,2,1,3,Slight,-2.232253,53.46942
29077,384680,396990,5,2,2,1,30,3,1,7,38,9,14,2,2,1,3,Slight,-2.232253,53.46942
23383,384389,397007,4,1,2,1,30,1,1,1,5,2,7,5,3,2,2,Assistance,-2.236647,53.469556
23384,384389,397007,4,1,2,1,30,1,1,1,5,2,3,1,3,2,2,Assistance,-2.236647,53.469556
5451,382480,397030,3,1,2,2,30,1,2,2,1,5,1,2,1,1,2,Assistance,-2.265407,53.469702
5452,382480,397030,3,1,2,2,30,1,2,2,1,5,1,4,1,1,2,Assistance,-2.265407,53.469702
5451,382480,397030,3,1,2,2,30,1,2,2,1,5,1,2,1,1,2,Assistance,-2.265407,53.469702
5452,382480,397030,3,1,2,2,30,1,2,2,1,5,1,4,1,1,2,Assistance,-2.265407,53.469702
5451,382480,397030,3,1,2,2,30,1,2,2,1,5,1,2,1,1,2,Assistance,-2.265407,53.469702
5452,382480,397030,3,1,2,2,30,1,2,2,1,5,1,4,1,1,2,Assistance,-2.265407,53.469702
5451,382480,397030,3,1,2,2,30,1,2,2,1,5,1,2,1,1,2,Assistance,-2.265407,53.469702
5452,382480,397030,3,1,2,2,30,1,2,2,1,5,1,4,1,1,2,Assistance,-2.265407,53.469702
32072,382556,397061,3,1,2,1,30,1,1,2,42,7,10,2,1,1,3,Assistance,-2.264252,53.470009
1930,384350,397070,4,2,2,1,30,1,1,3,28,9,8,2,1,1,3,Slight,-2.237238,53.470121
1931,384350,397070,4,2,2,1,30,1,1,3,28,9,0,5,1,1,3,Slight,-2.237238,53.470121
1932,384350,397070,4,2,2,1,30,1,1,3,28,9,8,2,2,2,4,Slight,-2.237238,53.470121
1933,384350,397070,4,2,2,1,30,1,1,3,28,9,0,5,2,2,4,Slight,-2.237238,53.470121
6053,384350,397090,3,2,2,1,30,3,1,5,28,9,10,2,1,1,2,Slight,-2.237239,53.470301
6054,384350,397090,3,2,2,1,30,3,1,5,28,9,4,5,1,1,2,Slight,-2.237239,53.470301
6055,384350,397090,3,2,2,1,30,3,1,5,28,9,10,2,2,1,2,Slight,-2.237239,53.470301
6056,384350,397090,3,2,2,1,30,3,1,5,28,9,4,5,2,1,2,Slight,-2.237239,53.470301
6057,384350,397090,3,2,2,1,30,3,1,5,28,9,10,2,2,2,1,Slight,-2.237239,53.470301
6058,384350,397090,3,2,2,1,30,3,1,5,28,9,4,5,2,2,1,Slight,-2.237239,53.470301
9873,384350,397070,3,1,2,2,30,1,1,1,39,3,13,2,1,1,2,Slight,-2.237238,53.470121
9981,384350,397070,4,1,2,1,30,1,1,2,44,3,8,2,1,1,3,Slight,-2.237238,53.470121
10094,384350,397080,4,2,2,1,30,3,1,7,48,9,1,2,2,1,3,Slight,-2.237238,53.470211
10095,384350,397080,4,2,2,1,30,3,1,7,48,9,3,2,2,1,3,Slight,-2.237238,53.470211
10096,384350,397080,4,2,2,1,30,3,1,7,48,9,1,2,2,2,3,Slight,-2.237238,53.470211
10097,384350,397080,4,2,2,1,30,3,1,7,48,9,3,2,2,2,3,Slight,-2.237238,53.470211
12724,384350,397080,4,1,1,2,30,3,2,4,3,2,6,2,3,2,3,Slight,-2.237238,53.470211
13116,384350,397080,3,2,1,1,30,1,1,4,22,2,0,5,3,1,3,Slight,-2.237238,53.470211
15939,384350,397070,3,1,2,1,30,1,1,4,19,9,1,5,1,2,3,Slight,-2.237238,53.470121
15940,384350,397070,3,1,2,1,30,1,1,4,19,9,8,2,1,2,3,Slight,-2.237238,53.470121
18708,384350,397090,3,2,1,2,30,1,1,7,21,2,3,3,3,1,4,Assistance,-2.237239,53.470301
23643,384343,397087,3,2,1,2,30,3,2,6,22,2,5,2,3,1,2,Slight,-2.237344,53.470273
25831,384350,397070,3,2,2,2,30,3,2,3,37,3,1,2,1,1,3,Slight,-2.237238,53.470121
6231,382620,397100,3,1,2,1,30,1,1,7,36,9,1,2,1,2,2,Slight,-2.263301,53.470336
6232,382620,397100,3,1,2,1,30,1,1,7,36,9,4,3,1,2,2,Slight,-2.263301,53.470336
6233,382620,397100,3,1,2,1,30,1,1,7,36,9,1,2,2,1,3,Slight,-2.263301,53.470336
6234,382620,397100,3,1,2,1,30,1,1,7,36,9,4,3,2,1,3,Slight,-2.263301,53.470336
9165,382630,397110,3,2,2,2,30,3,1,4,3,2,9,5,3,2,3,Assistance,-2.263151,53.470426
9166,382630,397110,3,2,2,2,30,3,1,4,3,2,10,1,3,2,3,Assistance,-2.263151,53.470426
9165,382630,397110,3,2,2,2,30,3,1,4,3,2,9,5,3,2,3,Assistance,-2.263151,53.470426
9166,382630,397110,3,2,2,2,30,3,1,4,3,2,10,1,3,2,3,Assistance,-2.263151,53.470426
9241,382710,397150,3,2,2,1,30,3,1,4,9,5,2,5,1,1,3,Assistance,-2.261948,53.470788
9242,382710,397150,3,2,2,1,30,3,1,4,9,5,2,2,1,1,3,Assistance,-2.261948,53.470788
9241,382710,397150,3,2,2,1,30,3,1,4,9,5,2,5,1,1,3,Assistance,-2.261948,53.470788
9242,382710,397150,3,2,2,1,30,3,1,4,9,5,2,2,1,1,3,Assistance,-2.261948,53.470788
23999,382771,397174,3,1,2,1,30,1,1,5,36,9,4,2,1,2,3,Slight,-2.261031,53.471006
24296,382771,397174,3,2,2,2,30,3,2,2,52,5,11,4,1,1,3,Assistance,-2.261031,53.471006
24297,382771,397174,3,2,2,2,30,3,2,2,52,5,1,2,1,1,3,Assistance,-2.261031,53.471006
27614,382771,397174,3,1,2,2,30,1,2,6,26,9,4,4,2,2,4,Slight,-2.261031,53.471007
27615,382771,397174,3,1,2,2,30,1,2,6,26,9,5,2,2,2,4,Slight,-2.261031,53.471007
28024,382774,397173,3,2,2,1,30,3,1,7,49,9,5,3,1,2,2,Slight,-2.260986,53.470998
28025,382774,397173,3,2,2,1,30,3,1,7,49,9,10,4,1,2,2,Slight,-2.260986,53.470998
28026,382774,397173,3,2,2,1,30,3,1,7,49,9,5,3,1,2,3,Slight,-2.260986,53.470998
28027,382774,397173,3,2,2,1,30,3,1,7,49,9,10,4,1,2,3,Slight,-2.260986,53.470998
9528,383070,397210,2,1,2,1,50,1,1,5,22,9,7,2,2,2,3,Slight,-2.256528,53.471339
9529,383070,397210,2,1,2,1,50,1,1,5,22,9,6,3,2,2,3,Slight,-2.256528,53.471339
14696,383070,397210,2,2,1,1,30,3,1,2,22,9,0,2,1,2,3,Assistance,-2.256528,53.471339
9528,383070,397210,2,1,2,1,50,1,1,5,22,9,7,2,2,2,3,Slight,-2.256528,53.471339
9529,383070,397210,2,1,2,1,50,1,1,5,22,9,6,3,2,2,3,Slight,-2.256528,53.471339
14696,383070,397210,2,2,1,1,30,3,1,2,22,9,0,2,1,2,3,Assistance,-2.256528,53.471339
29209,382950,397250,3,2,1,1,30,3,1,6,50,2,11,2,3,1,2,Assistance,-2.258328,53.471704
2304,382950,397270,3,1,2,2,30,1,1,3,44,9,2,3,1,1,3,Slight,-2.258339,53.471875
14755,382950,397270,3,1,2,1,30,1,1,2,16,3,6,4,1,1,3,Slight,-2.258339,53.471875
24671,382950,397270,3,1,1,1,30,1,1,6,22,9,2,2,1,1,3,Slight,-2.25834,53.471875
24672,382950,397270,3,1,1,1,30,1,1,6,22,9,2,2,2,2,3,Slight,-2.25834,53.471875
29209,382950,397250,3,2,1,1,30,3,1,6,50,2,11,2,3,1,2,Assistance,-2.258328,53.471704
2304,382950,397270,3,1,2,2,30,1,1,3,44,9,2,3,1,1,3,Slight,-2.258339,53.471875
14755,382950,397270,3,1,2,1,30,1,1,2,16,3,6,4,1,1,3,Slight,-2.258339,53.471875
15354,382950,397280,3,1,2,1,30,1,1,2,43,9,1,2,1,1,3,Slight,-2.25834,53.471965
15355,382950,397280,3,1,2,1,30,1,1,2,43,9,3,2,1,1,3,Slight,-2.25834,53.471965
23575,382948,397275,3,2,2,1,30,1,1,2,19,9,5,2,1,1,3,Slight,-2.25837,53.47192
23576,382948,397275,3,2,2,1,30,1,1,2,19,9,5,2,2,1,3,Slight,-2.25837,53.47192
24671,382950,397270,3,1,1,1,30,1,1,6,22,9,2,2,1,1,3,Slight,-2.25834,53.471875
24672,382950,397270,3,1,1,1,30,1,1,6,22,9,2,2,2,2,3,Slight,-2.25834,53.471875
25524,382950,397280,3,1,2,1,30,1,1,2,21,9,5,5,1,2,3,Slight,-2.25834,53.471965
25525,382950,397280,3,1,2,1,30,1,1,2,21,9,12,4,1,2,3,Slight,-2.25834,53.471965
26638,382948,397274,3,2,2,1,30,3,1,6,21,9,8,5,2,2,3,Assistance,-2.25837,53.471911
26639,382948,397274,3,2,2,1,30,3,1,6,21,9,11,2,2,2,3,Assistance,-2.25837,53.471911
28923,382950,397280,3,1,2,2,30,1,1,3,22,3,1,5,1,2,3,Slight,-2.258329,53.471973
16028,383930,397310,5,1,2,1,30,1,1,2,25,5,9,2,1,1,2,Assistance,-2.243577,53.472265
30952,383932,397302,5,2,2,1,30,3,1,2,25,8,1,2,1,1,3,Slight,-2.243535,53.472219
8549,383050,397320,3,1,2,2,30,1,1,3,33,9,11,4,1,2,2,Slight,-2.256836,53.472328
8550,383050,397320,3,1,2,2,30,1,1,3,33,9,5,2,1,2,2,Slight,-2.256836,53.472328
9821,383050,397330,3,1,2,1,30,1,1,1,37,9,3,4,1,1,3,Slight,-2.256836,53.472417
12162,383050,397330,3,1,2,1,30,1,1,2,25,9,1,5,1,2,3,Slight,-2.256836,53.472417
14392,383050,397330,3,2,3,1,30,3,1,5,11,9,14,2,2,2,2,Slight,-2.256836,53.472417
14393,383050,397330,3,2,3,1,30,3,1,5,11,9,2,2,2,2,2,Slight,-2.256836,53.472417
14394,383050,397330,3,2,3,1,30,3,1,5,11,9,3,2,2,2,2,Slight,-2.256836,53.472417
14395,383050,397330,3,2,3,1,30,3,1,5,11,9,14,2,2,2,3,Slight,-2.256836,53.472417
14396,383050,397330,3,2,3,1,30,3,1,5,11,9,2,2,2,2,3,Slight,-2.256836,53.472417
14397,383050,397330,3,2,3,1,30,3,1,5,11,9,3,2,2,2,3,Slight,-2.256836,53.472417
14869,383050,397320,3,2,1,1,30,1,1,1,27,9,11,2,1,1,3,Assistance,-2.256836,53.472328
15584,383050,397320,3,1,2,2,30,2,1,7,52,9,5,5,2,2,3,Slight,-2.256836,53.472328
15585,383050,397320,3,1,2,2,30,2,1,7,52,9,5,5,1,2,3,Slight,-2.256836,53.472328
15586,383050,397320,3,1,2,2,30,2,1,7,52,9,5,5,2,2,2,Slight,-2.256836,53.472328
15587,383050,397320,3,1,2,2,30,2,1,7,52,9,5,5,2,2,1,Slight,-2.256836,53.472328
31612,383044,397325,3,1,2,1,30,1,1,4,9,3,19,2,1,1,3,Slight,-2.256914,53.472398
58,384210,397340,3,1,2,1,30,1,1,4,15,3,6,5,1,1,3,Slight,-2.239361,53.472544
99,384210,397340,3,2,2,1,30,3,1,6,16,8,12,4,1,1,3,Slight,-2.239361,53.472544
827,384210,397330,4,2,2,1,30,1,1,3,40,11,9,2,1,1,2,Slight,-2.23936,53.472454
828,384210,397330,4,2,2,1,30,1,1,3,40,11,5,2,1,1,2,Slight,-2.23936,53.472454
1586,384210,397340,3,1,2,1,30,1,1,5,11,9,6,2,1,1,3,Slight,-2.239361,53.472544
1587,384210,397340,3,1,2,1,30,1,1,5,11,9,3,4,1,1,3,Slight,-2.239361,53.472544
1588,384210,397340,3,1,2,1,30,1,1,5,11,9,6,2,2,1,3,Slight,-2.239361,53.472544
1589,384210,397340,3,1,2,1,30,1,1,5,11,9,3,4,2,1,3,Slight,-2.239361,53.472544
4129,384210,397340,3,1,1,1,30,1,1,3,12,2,2,2,3,2,2,Slight,-2.239361,53.472544
4911,384210,397330,3,2,3,1,30,3,1,6,40,9,5,2,2,2,3,Slight,-2.23936,53.472454
