,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
15951,177692,48784,3,1,2,1,60,1,1,4,38,9,16,2,2,1,3,Slight,-5.122851,50.29695
15952,177692,48784,3,1,2,1,60,1,1,4,38,9,12,3,2,1,3,Slight,-5.122851,50.29695
24855,177691,48787,4,1,2,1,60,1,1,2,20,9,3,2,1,1,3,Slight,-5.12283,50.297035
24856,177691,48787,4,1,2,1,60,1,1,2,20,9,12,3,1,1,3,Slight,-5.12283,50.297035
25457,177691,48787,4,1,3,1,60,1,1,1,32,9,11,2,1,2,3,Slight,-5.12283,50.297035
25458,177691,48787,4,1,3,1,60,1,1,1,32,9,3,3,1,2,3,Slight,-5.12283,50.297035
25459,177691,48787,4,1,3,1,60,1,1,1,32,9,18,3,1,2,3,Slight,-5.12283,50.297035
26642,177685,48796,3,1,2,1,70,1,1,3,2,9,3,2,1,2,2,Slight,-5.12292,50.297114
26643,177685,48796,3,1,2,1,70,1,1,3,2,9,8,3,1,2,2,Slight,-5.12292,50.297114
26644,177685,48796,3,1,2,1,70,1,1,3,2,9,3,2,2,1,2,Slight,-5.12292,50.297114
26645,177685,48796,3,1,2,1,70,1,1,3,2,9,8,3,2,1,2,Slight,-5.12292,50.297114
18367,177965,48908,3,1,2,1,60,1,1,5,21,9,3,2,1,2,2,Assistance,-5.119014,50.298235
18368,177965,48908,3,1,2,1,60,1,1,5,21,9,10,2,1,2,2,Assistance,-5.119014,50.298235
18369,177965,48908,3,1,2,1,60,1,1,5,21,9,3,2,2,1,2,Assistance,-5.119014,50.298235
18370,177965,48908,3,1,2,1,60,1,1,5,21,9,10,2,2,1,2,Assistance,-5.119014,50.298235
18371,177965,48908,3,1,2,1,60,1,1,5,21,9,3,2,2,1,1,Assistance,-5.119014,50.298235
18372,177965,48908,3,1,2,1,60,1,1,5,21,9,10,2,2,1,1,Assistance,-5.119014,50.298235
18373,177965,48908,3,1,2,1,60,1,1,5,21,13,3,2,1,1,3,Assistance,-5.119014,50.298235
18374,177965,48908,3,1,2,1,60,1,1,5,21,13,10,2,1,1,3,Assistance,-5.119014,50.298235
18375,177965,48908,3,1,2,1,60,1,1,5,21,13,3,2,2,1,3,Assistance,-5.119014,50.298235
18376,177965,48908,3,1,2,1,60,1,1,5,21,13,10,2,2,1,3,Assistance,-5.119014,50.298235
4997,176020,49000,3,2,2,1,30,1,1,6,21,9,17,2,2,2,1,Slight,-5.146418,50.298257
4998,176020,49000,3,2,2,1,30,1,1,6,21,9,11,3,2,2,1,Slight,-5.146418,50.298257
4999,176020,49000,3,2,2,1,30,1,1,6,21,9,17,2,1,1,3,Slight,-5.146418,50.298257
5000,176020,49000,3,2,2,1,30,1,1,6,21,9,11,3,1,1,3,Slight,-5.146418,50.298257
5019,176020,49000,3,1,2,1,60,1,1,6,27,9,1,2,1,2,3,Slight,-5.146418,50.298257
5020,176020,49000,3,1,2,1,60,1,1,6,27,9,1,2,1,1,3,Slight,-5.146418,50.298257
5021,176020,49000,3,1,2,1,60,1,1,6,27,9,1,2,2,2,4,Slight,-5.146418,50.298257
7770,176024,49002,3,1,2,1,60,1,1,4,14,9,8,2,1,1,3,Slight,-5.146364,50.298276
7771,176024,49002,3,1,2,1,60,1,1,4,14,9,8,2,1,2,3,Slight,-5.146364,50.298276
10419,176024,49002,3,1,2,4,60,1,1,3,5,9,8,4,1,1,3,Slight,-5.146364,50.298276
10420,176024,49002,3,1,2,4,60,1,1,3,5,9,1,2,1,1,3,Slight,-5.146364,50.298276
10421,176024,49002,3,1,2,4,60,1,1,3,5,12,8,4,1,1,3,Slight,-5.146364,50.298276
10422,176024,49002,3,1,2,4,60,1,1,3,5,12,1,2,1,1,3,Slight,-5.146364,50.298276
15767,176024,49002,3,1,2,2,60,1,2,4,26,9,15,2,1,1,3,Slight,-5.146364,50.298277
15768,176024,49002,3,1,2,2,60,1,2,4,26,9,4,3,1,1,3,Slight,-5.146364,50.298277
15769,176024,49002,3,1,2,2,60,1,2,4,26,9,15,2,1,1,4,Slight,-5.146364,50.298277
15770,176024,49002,3,1,2,2,60,1,2,4,26,9,4,3,1,1,4,Slight,-5.146364,50.298277
20199,176019,48998,3,1,2,1,60,1,1,3,40,9,1,5,2,2,4,Assistance,-5.146432,50.298239
20200,176019,48998,3,1,2,1,60,1,1,3,40,9,4,5,2,2,4,Assistance,-5.146432,50.298239
20201,176019,48998,3,1,2,1,60,1,1,3,40,9,1,5,1,2,4,Slight,-5.146432,50.298239
20202,176019,48998,3,1,2,1,60,1,1,3,40,9,4,5,1,2,4,Slight,-5.146432,50.298239
20631,176018,48999,3,2,2,1,60,2,1,1,48,9,9,4,1,2,3,Assistance,-5.146446,50.298247
20632,176018,48999,3,2,2,1,60,2,1,1,48,9,11,2,1,2,3,Assistance,-5.146446,50.298247
27620,175968,49017,4,2,1,1,40,2,1,1,21,9,13,2,1,1,3,Assistance,-5.147121,50.298449
27621,175968,49017,4,2,1,1,40,2,1,1,21,9,13,2,2,1,3,Assistance,-5.147121,50.298449
2081,176040,49040,3,2,3,1,60,2,1,5,35,9,8,2,1,2,2,Slight,-5.146162,50.298623
2082,176040,49040,3,2,3,1,60,2,1,5,35,9,4,2,1,2,2,Slight,-5.146162,50.298623
2083,176040,49040,3,2,3,1,60,2,1,5,35,9,7,2,1,2,2,Slight,-5.146162,50.298623
2084,176040,49040,3,2,3,1,60,2,1,5,35,9,8,2,1,1,3,Slight,-5.146162,50.298623
2085,176040,49040,3,2,3,1,60,2,1,5,35,9,4,2,1,1,3,Slight,-5.146162,50.298623
2086,176040,49040,3,2,3,1,60,2,1,5,35,9,7,2,1,1,3,Slight,-5.146162,50.298623
2087,176040,49040,3,2,3,1,60,2,1,5,35,9,8,2,2,2,3,Slight,-5.146162,50.298623
2088,176040,49040,3,2,3,1,60,2,1,5,35,9,4,2,2,2,3,Slight,-5.146162,50.298623
2089,176040,49040,3,2,3,1,60,2,1,5,35,9,7,2,2,2,3,Slight,-5.146162,50.298623
7785,176038,49036,3,1,3,1,60,1,1,3,39,9,9,5,1,1,3,Slight,-5.146187,50.298587
7786,176038,49036,3,1,3,1,60,1,1,3,39,9,6,2,1,1,3,Slight,-5.146187,50.298587
7787,176038,49036,3,1,3,1,60,1,1,3,39,9,20,4,1,1,3,Slight,-5.146187,50.298587
7788,176038,49036,3,1,3,1,60,1,1,3,39,9,9,5,2,2,4,Slight,-5.146187,50.298587
7789,176038,49036,3,1,3,1,60,1,1,3,39,9,6,2,2,2,4,Slight,-5.146187,50.298587
7790,176038,49036,3,1,3,1,60,1,1,3,39,9,20,4,2,2,4,Slight,-5.146187,50.298587
7791,176038,49036,3,1,3,1,60,1,1,3,39,9,9,5,2,2,1,Slight,-5.146187,50.298587
7792,176038,49036,3,1,3,1,60,1,1,3,39,9,6,2,2,2,1,Slight,-5.146187,50.298587
7793,176038,49036,3,1,3,1,60,1,1,3,39,9,20,4,2,2,1,Slight,-5.146187,50.298587
7794,176038,49036,3,1,3,1,60,1,1,3,39,9,9,5,2,1,2,Slight,-5.146187,50.298587
7795,176038,49036,3,1,3,1,60,1,1,3,39,9,6,2,2,1,2,Slight,-5.146187,50.298587
7796,176038,49036,3,1,3,1,60,1,1,3,39,9,20,4,2,1,2,Slight,-5.146187,50.298587
7797,176038,49036,3,1,3,1,60,1,1,3,39,9,9,5,1,2,3,Slight,-5.146187,50.298587
7798,176038,49036,3,1,3,1,60,1,1,3,39,9,6,2,1,2,3,Slight,-5.146187,50.298587
7799,176038,49036,3,1,3,1,60,1,1,3,39,9,20,4,1,2,3,Slight,-5.146187,50.298587
13016,176038,49036,3,1,2,1,60,1,1,6,29,9,13,2,1,1,2,Slight,-5.146188,50.298587
13017,176038,49036,3,1,2,1,60,1,1,6,29,9,13,4,1,1,2,Slight,-5.146188,50.298587
13018,176038,49036,3,1,2,1,60,1,1,6,29,9,13,2,1,2,3,Slight,-5.146188,50.298587
13019,176038,49036,3,1,2,1,60,1,1,6,29,9,13,4,1,2,3,Slight,-5.146188,50.298587
18270,176038,49036,3,2,2,1,60,2,1,2,42,9,9,5,1,2,3,Slight,-5.146104,50.298656
18271,176038,49036,3,2,2,1,60,2,1,2,42,9,0,4,1,2,3,Slight,-5.146104,50.298656
23470,176036,49031,3,2,2,2,60,2,2,4,42,9,10,4,1,1,2,Slight,-5.146176,50.2986
23471,176036,49031,3,2,2,2,60,2,2,4,42,9,10,2,1,1,2,Slight,-5.146176,50.2986
23472,176036,49031,3,2,2,2,60,2,2,4,42,9,10,4,2,2,2,Slight,-5.146176,50.2986
23473,176036,49031,3,2,2,2,60,2,2,4,42,9,10,2,2,2,2,Slight,-5.146176,50.2986
27975,176041,49034,4,1,2,1,60,1,1,7,33,9,12,2,1,2,3,Slight,-5.146108,50.298629
27976,176041,49034,4,1,2,1,60,1,1,7,33,9,4,3,1,2,3,Slight,-5.146108,50.298629
27977,176041,49034,4,1,2,1,60,1,1,7,33,9,12,2,1,1,3,Slight,-5.146108,50.298629
27978,176041,49034,4,1,2,1,60,1,1,7,33,9,4,3,1,1,3,Slight,-5.146108,50.298629
27979,176041,49034,4,1,2,1,60,1,1,7,33,9,12,2,2,2,3,Slight,-5.146108,50.298629
27980,176041,49034,4,1,2,1,60,1,1,7,33,9,4,3,2,2,3,Slight,-5.146108,50.298629
28254,176038,49034,3,1,2,1,60,1,1,2,36,9,0,2,1,1,3,Slight,-5.14615,50.298628
28255,176038,49034,3,1,2,1,60,1,1,2,36,9,2,2,1,1,3,Slight,-5.14615,50.298628
28256,176038,49034,3,1,2,1,60,1,1,2,36,9,0,2,2,2,3,Assistance,-5.14615,50.298628
28257,176038,49034,3,1,2,1,60,1,1,2,36,9,2,2,2,2,3,Assistance,-5.14615,50.298628
28258,176038,49034,3,1,2,1,60,1,1,2,36,13,0,2,1,1,3,Assistance,-5.14615,50.298628
28259,176038,49034,3,1,2,1,60,1,1,2,36,13,2,2,1,1,3,Assistance,-5.14615,50.298628
28134,179147,49131,6,1,2,1,60,1,1,5,28,9,13,2,1,1,3,Slight,-5.10262,50.300671
28135,179147,49131,6,1,2,1,60,1,1,5,28,9,15,2,1,1,3,Slight,-5.10262,50.300671
28136,179147,49131,6,1,2,1,60,1,1,5,28,9,13,2,1,2,2,Slight,-5.10262,50.300671
28137,179147,49131,6,1,2,1,60,1,1,5,28,9,15,2,1,2,2,Slight,-5.10262,50.300671
28138,179147,49131,6,1,2,1,60,1,1,5,28,9,13,2,2,2,3,Assistance,-5.10262,50.300671
28139,179147,49131,6,1,2,1,60,1,1,5,28,9,15,2,2,2,3,Assistance,-5.10262,50.300671
12534,195491,49185,3,1,2,1,60,1,1,6,8,9,13,2,1,1,3,Assistance,-4.873497,50.306993
12535,195491,49185,3,1,2,1,60,1,1,6,8,9,12,2,1,1,3,Assistance,-4.873497,50.306993
12536,195491,49185,3,1,2,1,60,1,1,6,8,9,13,2,1,1,2,Slight,-4.873497,50.306993
12537,195491,49185,3,1,2,1,60,1,1,6,8,9,12,2,1,1,2,Slight,-4.873497,50.306993
12538,195491,49185,3,1,2,1,60,1,1,6,8,9,13,2,2,2,2,Slight,-4.873497,50.306993
12539,195491,49185,3,1,2,1,60,1,1,6,8,9,12,2,2,2,2,Slight,-4.873497,50.306993
26145,189039,49325,4,1,2,1,60,1,1,2,44,9,16,2,1,2,3,Assistance,-4.964025,50.306035
26146,189039,49325,4,1,2,1,60,1,1,2,44,9,9,3,1,2,3,Assistance,-4.964025,50.306035
26147,189039,49325,4,1,2,1,60,1,1,2,44,9,16,2,1,2,4,Slight,-4.964025,50.306035
26148,189039,49325,4,1,2,1,60,1,1,2,44,9,9,3,1,2,4,Slight,-4.964025,50.306035
26149,189039,49325,4,1,2,1,60,1,1,2,44,9,16,2,2,2,4,Slight,-4.964025,50.306035
26150,189039,49325,4,1,2,1,60,1,1,2,44,9,9,3,2,2,4,Slight,-4.964025,50.306035
13053,169794,49474,5,2,1,1,60,2,1,5,30,9,7,3,1,2,3,Assistance,-5.233985,50.300116
18093,189016,49554,4,2,2,1,60,2,1,3,8,9,1,2,1,1,3,Assistance,-4.964431,50.308095
18094,189016,49554,4,2,2,1,60,2,1,3,8,9,1,2,1,2,3,Assistance,-4.964431,50.308095
22063,189013,49544,4,2,3,1,60,1,1,2,17,9,14,2,1,1,3,Slight,-4.964512,50.307992
22064,189013,49544,4,2,3,1,60,1,1,2,17,9,15,3,1,1,3,Slight,-4.964512,50.307992
22065,189013,49544,4,2,3,1,60,1,1,2,17,9,13,1,1,1,3,Slight,-4.964512,50.307992
25512,179082,49580,3,1,2,1,40,1,1,2,30,9,15,2,1,1,4,Assistance,-5.103794,50.304679
25513,179082,49580,3,1,2,1,40,1,1,2,30,9,1,3,1,1,4,Assistance,-5.103794,50.304679
18090,191766,49643,6,1,2,2,60,2,1,3,3,9,11,2,1,2,2,Assistance,-4.925912,50.309872
18091,191766,49643,6,1,2,2,60,2,1,3,3,9,11,2,1,2,3,Assistance,-4.925912,50.309872
18090,191766,49643,6,1,2,2,60,2,1,3,3,9,11,2,1,2,2,Assistance,-4.925912,50.309872
18091,191766,49643,6,1,2,2,60,2,1,3,3,9,11,2,1,2,3,Assistance,-4.925912,50.309872
18111,179269,49681,3,1,2,1,60,1,1,4,29,9,0,3,1,1,3,Assistance,-5.101184,50.305666
18107,179284,49687,3,1,2,1,60,1,1,3,7,9,15,2,1,1,3,Assistance,-5.100978,50.305726
18108,179284,49687,3,1,2,1,60,1,1,3,7,9,1,3,1,1,3,Assistance,-5.100978,50.305726
18109,179284,49687,3,1,2,1,60,1,1,3,7,9,15,2,1,2,3,Slight,-5.100978,50.305726
18110,179284,49687,3,1,2,1,60,1,1,3,7,9,1,3,1,2,3,Slight,-5.100978,50.305726
10425,172686,49736,5,1,1,1,30,1,1,1,8,2,11,2,3,2,4,Assistance,-5.1936,50.30359
21227,196600,49833,3,1,1,1,60,1,1,5,17,9,3,4,1,1,3,Assistance,-4.858292,50.313198
12571,196653,49887,3,2,1,1,50,3,1,2,9,9,13,2,1,1,2,Assistance,-4.857578,50.313701
22368,196744,49909,3,2,23,1,50,2,1,7,25,9,9,3,1,1,3,Assistance,-4.856279,50.313986
22369,196744,49909,3,2,23,1,50,2,1,7,25,9,7,2,1,1,3,Assistance,-4.856279,50.313986
22370,196744,49909,3,2,23,1,50,2,1,7,25,9,4,2,1,1,3,Assistance,-4.856279,50.313986
22371,196744,49909,3,2,23,1,50,2,1,7,25,9,5,2,1,1,3,Assistance,-4.856279,50.313986
22372,196744,49909,3,2,23,1,50,2,1,7,25,9,3,2,1,1,3,Assistance,-4.856279,50.313986
22373,196744,49909,3,2,23,1,50,2,1,7,25,9,16,2,1,1,3,Assistance,-4.856279,50.313986
22374,196744,49909,3,2,23,1,50,2,1,7,25,9,26,2,1,1,3,Assistance,-4.856279,50.313986
22375,196744,49909,3,2,23,1,50,2,1,7,25,9,13,2,1,1,3,Assistance,-4.856279,50.313986
22376,196744,49909,3,2,23,1,50,2,1,7,25,9,2,2,1,1,3,Assistance,-4.856279,50.313986
22377,196744,49909,3,2,23,1,50,2,1,7,25,9,9,3,2,2,3,Assistance,-4.856279,50.313986
22378,196744,49909,3,2,23,1,50,2,1,7,25,9,7,2,2,2,3,Assistance,-4.856279,50.313986
22379,196744,49909,3,2,23,1,50,2,1,7,25,9,4,2,2,2,3,Assistance,-4.856279,50.313986
22380,196744,49909,3,2,23,1,50,2,1,7,25,9,5,2,2,2,3,Assistance,-4.856279,50.313986
22381,196744,49909,3,2,23,1,50,2,1,7,25,9,3,2,2,2,3,Assistance,-4.856279,50.313986
22382,196744,49909,3,2,23,1,50,2,1,7,25,9,16,2,2,2,3,Assistance,-4.856279,50.313986
22383,196744,49909,3,2,23,1,50,2,1,7,25,9,26,2,2,2,3,Assistance,-4.856279,50.313986
22384,196744,49909,3,2,23,1,50,2,1,7,25,9,13,2,2,2,3,Assistance,-4.856279,50.313986
22385,196744,49909,3,2,23,1,50,2,1,7,25,9,2,2,2,2,3,Assistance,-4.856279,50.313986
9958,196700,49939,3,1,3,1,50,1,1,1,31,9,13,2,1,1,3,Assistance,-4.856946,50.314184
9959,196700,49939,3,1,3,1,50,1,1,1,31,9,8,2,1,1,3,Assistance,-4.856946,50.314184
9960,196700,49939,3,1,3,1,50,1,1,1,31,9,9,2,1,1,3,Assistance,-4.856946,50.314184
20662,196699,49942,3,1,2,1,60,1,1,7,45,5,8,4,1,1,3,Slight,-4.856962,50.314211
7281,196742,49983,3,1,2,1,50,1,1,1,16,9,10,2,1,2,3,Assistance,-4.85638,50.314594
7282,196742,49983,3,1,2,1,50,1,1,1,16,9,10,3,1,2,3,Assistance,-4.85638,50.314594
7283,196742,49983,3,1,2,1,50,1,1,1,16,9,10,2,1,2,3,Slight,-4.85638,50.314594
7284,196742,49983,3,1,2,1,50,1,1,1,16,9,10,3,1,2,3,Slight,-4.85638,50.314594
9971,196742,49983,3,1,2,1,50,1,4,4,1,9,7,4,2,2,3,Slight,-4.85638,50.314594
9972,196742,49983,3,1,2,1,50,1,4,4,1,9,7,2,2,2,3,Slight,-4.85638,50.314594
7281,196742,49983,3,1,2,1,50,1,1,1,16,9,10,2,1,2,3,Assistance,-4.85638,50.314594
7282,196742,49983,3,1,2,1,50,1,1,1,16,9,10,3,1,2,3,Assistance,-4.85638,50.314594
7283,196742,49983,3,1,2,1,50,1,1,1,16,9,10,2,1,2,3,Slight,-4.85638,50.314594
7284,196742,49983,3,1,2,1,50,1,1,1,16,9,10,3,1,2,3,Slight,-4.85638,50.314594
9971,196742,49983,3,1,2,1,50,1,4,4,1,9,7,4,2,2,3,Slight,-4.85638,50.314594
9972,196742,49983,3,1,2,1,50,1,4,4,1,9,7,2,2,2,3,Slight,-4.85638,50.314594
7269,200753,50169,4,2,1,2,30,3,2,5,24,9,15,2,1,1,3,Slight,-4.800211,50.317634
7270,200753,50169,4,2,1,2,30,3,2,5,24,9,15,2,2,1,3,Assistance,-4.800211,50.317634
4403,198040,50240,5,2,1,1,30,3,1,1,11,9,10,2,1,1,2,Assistance,-4.83831,50.317348
17847,200778,50250,4,1,2,1,30,1,1,6,16,3,13,5,1,1,1,Assistance,-4.799827,50.318439
15284,197868,50287,6,1,2,2,30,1,1,2,46,9,3,2,1,1,4,Assistance,-4.840748,50.317712
15285,197868,50287,6,1,2,2,30,1,1,2,46,9,9,3,1,1,4,Assistance,-4.840748,50.317712
15284,197868,50287,6,1,2,2,30,1,1,2,46,9,3,2,1,1,4,Assistance,-4.840748,50.317712
15285,197868,50287,6,1,2,2,30,1,1,2,46,9,9,3,1,1,4,Assistance,-4.840748,50.317712
22277,243122,50332,6,2,2,1,30,1,1,5,20,5,10,2,1,1,3,Assistance,-4.205616,50.331962
22278,243122,50332,6,2,2,1,30,1,1,5,20,5,2,2,1,1,3,Assistance,-4.205616,50.331962
2042,172020,50380,4,1,3,1,30,1,1,3,17,9,0,2,1,2,3,Assistance,-5.203326,50.309116
2043,172020,50380,4,1,3,1,30,1,1,3,17,9,2,2,1,2,3,Assistance,-5.203326,50.309116
2044,172020,50380,4,1,3,1,30,1,1,3,17,9,5,2,1,2,3,Assistance,-5.203326,50.309116
10444,172020,50364,4,1,2,2,30,1,2,6,47,9,13,2,2,2,3,Slight,-5.203316,50.308972
10445,172020,50364,4,1,2,2,30,1,2,6,47,9,4,3,2,2,3,Slight,-5.203316,50.308972
13051,172299,50584,4,1,3,1,30,1,1,2,31,9,3,3,1,1,3,Assistance,-5.199537,50.311056
13052,172299,50584,4,1,3,1,30,1,1,2,31,9,11,3,1,1,3,Assistance,-5.199537,50.311056
21665,184179,50717,3,1,2,1,50,1,1,6,7,9,15,5,1,2,3,Assistance,-5.032973,50.316778
21666,184179,50717,3,1,2,1,50,1,1,6,7,9,14,2,1,2,3,Assistance,-5.032973,50.316778
5047,172000,50730,4,1,2,3,30,1,3,5,48,2,8,2,3,2,3,Assistance,-5.203818,50.312251
5048,172000,50730,4,1,2,3,30,1,3,5,48,2,3,2,3,2,3,Assistance,-5.203818,50.312251
5007,175370,50800,4,1,2,2,60,1,5,4,28,9,10,5,1,1,4,Slight,-5.156602,50.314173
5008,175370,50800,4,1,2,2,60,1,5,4,28,9,10,5,2,2,2,Slight,-5.156602,50.314173
5009,175370,50800,4,2,2,1,50,1,1,6,27,9,4,2,1,1,1,Slight,-5.156602,50.314173
5010,175370,50800,4,2,2,1,50,1,1,6,27,9,4,2,1,1,3,Slight,-5.156602,50.314173
5011,175370,50800,4,2,2,1,50,1,1,6,27,9,4,2,2,2,3,Slight,-5.156602,50.314173
5012,175370,50800,4,2,2,1,50,1,1,6,27,9,4,2,2,1,1,Assistance,-5.156602,50.314173
5007,175370,50800,4,1,2,2,60,1,5,4,28,9,10,5,1,1,4,Slight,-5.156602,50.314173
5008,175370,50800,4,1,2,2,60,1,5,4,28,9,10,5,2,2,2,Slight,-5.156602,50.314173
5009,175370,50800,4,2,2,1,50,1,1,6,27,9,4,2,1,1,1,Slight,-5.156602,50.314173
5010,175370,50800,4,2,2,1,50,1,1,6,27,9,4,2,1,1,3,Slight,-5.156602,50.314173
5011,175370,50800,4,2,2,1,50,1,1,6,27,9,4,2,2,2,3,Slight,-5.156602,50.314173
5012,175370,50800,4,2,2,1,50,1,1,6,27,9,4,2,2,1,1,Assistance,-5.156602,50.314173
2034,176750,50830,3,1,2,1,60,1,1,7,42,9,0,4,1,1,3,Assistance,-5.137266,50.314967
2035,176750,50830,3,1,2,1,60,1,1,7,42,9,0,4,1,2,3,Slight,-5.137266,50.314967
2036,176750,50830,3,1,2,1,60,1,1,7,42,9,0,4,2,1,3,Slight,-5.137266,50.314967
7772,176748,50831,3,1,3,1,60,1,1,3,23,9,11,2,1,1,3,Slight,-5.137295,50.314975
7773,176748,50831,3,1,3,1,60,1,1,3,23,9,10,3,1,1,3,Slight,-5.137295,50.314975
7774,176748,50831,3,1,3,1,60,1,1,3,23,9,3,3,1,1,3,Slight,-5.137295,50.314975
7775,176748,50831,3,1,3,1,60,1,1,3,23,9,11,2,1,2,3,Slight,-5.137295,50.314975
7776,176748,50831,3,1,3,1,60,1,1,3,23,9,10,3,1,2,3,Slight,-5.137295,50.314975
7777,176748,50831,3,1,3,1,60,1,1,3,23,9,3,3,1,2,3,Slight,-5.137295,50.314975
7778,176748,50831,3,1,3,1,60,1,1,3,23,9,11,2,2,2,3,Slight,-5.137295,50.314975
7779,176748,50831,3,1,3,1,60,1,1,3,23,9,10,3,2,2,3,Slight,-5.137295,50.314975
7780,176748,50831,3,1,3,1,60,1,1,3,23,9,3,3,2,2,3,Slight,-5.137295,50.314975
7781,176748,50831,3,1,3,1,60,1,1,3,23,9,11,2,2,1,3,Slight,-5.137295,50.314975
7782,176748,50831,3,1,3,1,60,1,1,3,23,9,10,3,2,1,3,Slight,-5.137295,50.314975
7783,176748,50831,3,1,3,1,60,1,1,3,23,9,3,3,2,1,3,Slight,-5.137295,50.314975
13027,176748,50831,3,1,2,2,60,1,1,3,44,9,1,2,1,1,3,Slight,-5.137296,50.314975
13028,176748,50831,3,1,2,2,60,1,1,3,44,9,0,4,1,1,3,Slight,-5.137296,50.314975
18255,176748,50831,3,1,3,1,40,1,1,4,26,9,11,2,1,2,4,Slight,-5.137212,50.315044
18256,176748,50831,3,1,3,1,40,1,1,4,26,9,0,3,1,2,4,Slight,-5.137212,50.315044
18257,176748,50831,3,1,3,1,40,1,1,4,26,9,13,3,1,2,4,Slight,-5.137212,50.315044
18258,176748,50831,3,1,3,1,40,1,1,4,26,9,11,2,2,2,4,Slight,-5.137212,50.315044
18259,176748,50831,3,1,3,1,40,1,1,4,26,9,0,3,2,2,4,Slight,-5.137212,50.315044
18260,176748,50831,3,1,3,1,40,1,1,4,26,9,13,3,2,2,4,Slight,-5.137212,50.315044
18272,176748,50831,3,1,2,2,40,1,1,3,44,9,1,2,1,2,2,Slight,-5.137212,50.315044
18273,176748,50831,3,1,2,2,40,1,1,3,44,9,8,3,1,2,2,Slight,-5.137212,50.315044
18274,176748,50831,3,1,2,2,40,1,1,3,44,9,1,2,2,2,2,Slight,-5.137212,50.315044
18275,176748,50831,3,1,2,2,40,1,1,3,44,9,8,3,2,2,2,Slight,-5.137212,50.315044
1756,189280,50920,4,1,2,1,60,1,1,2,31,4,1,4,1,1,1,Assistance,-4.96157,50.320389
1757,189280,50920,4,1,2,1,60,1,1,2,31,4,10,2,1,1,1,Assistance,-4.96157,50.320389
4680,189280,50920,4,1,2,1,30,1,1,3,39,9,6,4,1,2,3,Slight,-4.96157,50.320389
4681,189280,50920,4,1,2,1,30,1,1,3,39,9,8,2,1,2,3,Slight,-4.96157,50.320389
27556,198944,50962,6,2,1,1,40,3,1,7,23,2,9,2,3,1,2,Assistance,-4.825979,50.324199
23859,176822,51034,3,1,1,2,60,1,1,4,51,9,7,4,1,2,3,Assistance,-5.136341,50.316885
13003,176848,51063,3,1,2,1,40,1,1,6,13,7,3,3,1,1,4,Assistance,-5.13603,50.317097
13004,176848,51063,3,1,2,1,40,1,1,6,13,7,7,1,1,1,4,Assistance,-5.13603,50.317097
25617,176847,51063,3,1,2,1,60,1,1,2,31,5,13,2,1,1,2,Slight,-5.136007,50.317155
25618,176847,51063,3,1,2,1,60,1,1,2,31,5,10,3,1,1,2,Slight,-5.136007,50.317155
13003,176848,51063,3,1,2,1,40,1,1,6,13,7,3,3,1,1,4,Assistance,-5.13603,50.317097
13004,176848,51063,3,1,2,1,40,1,1,6,13,7,7,1,1,1,4,Assistance,-5.13603,50.317097
25617,176847,51063,3,1,2,1,60,1,1,2,31,5,13,2,1,1,2,Slight,-5.136007,50.317155
25618,176847,51063,3,1,2,1,60,1,1,2,31,5,10,3,1,1,2,Slight,-5.136007,50.317155
26621,201577,51193,6,2,1,1,60,2,1,1,1,9,3,4,1,2,3,Assistance,-4.789156,50.327167
28869,176825,51256,3,1,3,2,60,2,5,4,50,9,11,2,1,1,2,Assistance,-5.13643,50.31888
28870,176825,51256,3,1,3,2,60,2,5,4,50,9,5,1,1,1,2,Assistance,-5.13643,50.31888
22100,181020,51350,3,2,3,1,60,2,1,1,13,9,10,3,2,2,1,Assistance,-5.077646,50.321297
22101,181020,51350,3,2,3,1,60,2,1,1,13,9,3,2,2,2,1,Assistance,-5.077646,50.321297
22102,181020,51350,3,2,3,1,60,2,1,1,13,9,2,2,2,2,1,Assistance,-5.077646,50.321297
22103,181020,51350,3,2,3,1,60,2,1,1,13,9,10,3,1,1,2,Slight,-5.077646,50.321297
22104,181020,51350,3,2,3,1,60,2,1,1,13,9,3,2,1,1,2,Slight,-5.077646,50.321297
22105,181020,51350,3,2,3,1,60,2,1,1,13,9,2,2,1,1,2,Slight,-5.077646,50.321297
18678,199731,51557,3,1,2,2,40,1,2,6,3,9,15,4,1,2,4,Slight,-4.815287,50.329756
18679,199731,51557,3,1,2,2,40,1,2,6,3,9,8,2,1,2,4,Slight,-4.815287,50.329756
18680,199731,51557,3,1,2,2,40,1,2,6,3,9,15,4,2,2,4,Assistance,-4.815287,50.329756
18681,199731,51557,3,1,2,2,40,1,2,6,3,9,8,2,2,2,4,Assistance,-4.815287,50.329756
25348,199780,51590,3,1,2,1,40,1,1,4,26,5,17,2,1,1,3,Assistance,-4.814582,50.330125
20319,199807,51613,3,1,3,2,60,2,1,2,46,2,1,5,3,2,3,Assistance,-4.81425,50.330285
20320,199807,51613,3,1,3,2,60,2,1,2,46,2,10,4,3,2,3,Assistance,-4.81425,50.330285
