,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude,Accident Time Sin,Accident Time Cos
16373,335210,389850,6,1,1,30,3,1,4,11,2,3,2,3,1,2,Slight,-2.975963,53.40147,0.7933533402912352,0.6087614290087207
18950,335210,389850,6,2,1,30,1,1,5,7,13,5,2,1,2,3,Slight,-2.975963,53.40147,0.3705574375098363,-0.9288095528719242
20016,335210,389850,3,1,2,30,3,2,7,47,2,4,2,3,1,2,Assistance,-2.975963,53.40147,0.8870108331782217,0.46174861323503386
11120,335440,389870,3,1,1,30,3,1,1,23,2,4,4,3,1,3,Slight,-2.972509,53.401678,0.48098876891938763,0.8767267557075077
22738,335440,389870,3,1,2,30,3,2,5,45,2,9,2,3,2,2,Assistance,-2.972509,53.401678,-0.9914448613738105,0.13052619222005127
11120,335440,389870,3,1,1,30,3,1,1,23,2,4,4,3,1,3,Slight,-2.972509,53.401678,0.48098876891938763,0.8767267557075077
22738,335440,389870,3,1,2,30,3,2,5,45,2,9,2,3,2,2,Assistance,-2.972509,53.401678,-0.9914448613738105,0.13052619222005127
349,335380,389880,3,2,1,30,3,1,6,41,5,8,2,1,1,2,Assistance,-2.973413,53.40176,-0.9320078692827986,0.36243803828370147
513,335380,389880,6,2,1,30,3,1,4,43,9,21,2,2,2,1,Slight,-2.973413,53.40176,-0.4027466898587374,0.9153114791194471
514,335380,389880,6,2,1,30,3,1,4,43,9,7,2,2,2,1,Slight,-2.973413,53.40176,-0.4027466898587374,0.9153114791194471
515,335380,389880,6,2,1,30,3,1,4,43,8,21,2,1,1,3,Slight,-2.973413,53.40176,-0.4027466898587374,0.9153114791194471
516,335380,389880,6,2,1,30,3,1,4,43,8,7,2,1,1,3,Slight,-2.973413,53.40176,-0.4027466898587374,0.9153114791194471
10842,335380,389880,3,1,1,30,1,1,6,14,2,2,2,3,1,3,Slight,-2.973413,53.40176,-0.9914448613738104,-0.13052619222005163
10843,335380,389880,3,1,1,30,1,1,6,14,11,2,2,2,1,4,Slight,-2.973413,53.40176,-0.9914448613738104,-0.13052619222005163
10844,335380,389880,3,1,1,30,1,1,6,14,11,2,2,2,2,4,Slight,-2.973413,53.40176,-0.9914448613738104,-0.13052619222005163
10845,335380,389880,3,1,1,30,1,1,6,14,11,2,2,2,1,3,Slight,-2.973413,53.40176,-0.9914448613738104,-0.13052619222005163
14582,335380,389880,3,2,2,30,3,2,4,20,3,0,2,1,1,3,Slight,-2.973413,53.40176,-0.7040147244559687,0.7101853756232851
18896,335380,389880,3,1,2,30,3,2,7,5,2,3,2,3,1,3,Assistance,-2.973413,53.40176,0.49999999999999994,0.8660254037844387
20024,335380,389880,6,1,2,30,3,1,3,48,2,7,2,3,2,2,Slight,-2.973413,53.40176,0.5262139236518695,0.850352224995563
22550,335380,389880,6,2,1,30,3,1,6,40,9,9,2,1,2,1,Slight,-2.973413,53.40176,-0.8703556959398998,0.4924235601034669
22551,335380,389880,6,2,1,30,3,1,6,40,9,7,5,1,2,1,Slight,-2.973413,53.40176,-0.8703556959398998,0.4924235601034669
349,335380,389880,3,2,1,30,3,1,6,41,5,8,2,1,1,2,Assistance,-2.973413,53.40176,-0.9320078692827986,0.36243803828370147
513,335380,389880,6,2,1,30,3,1,4,43,9,21,2,2,2,1,Slight,-2.973413,53.40176,-0.4027466898587374,0.9153114791194471
514,335380,389880,6,2,1,30,3,1,4,43,9,7,2,2,2,1,Slight,-2.973413,53.40176,-0.4027466898587374,0.9153114791194471
515,335380,389880,6,2,1,30,3,1,4,43,8,21,2,1,1,3,Slight,-2.973413,53.40176,-0.4027466898587374,0.9153114791194471
516,335380,389880,6,2,1,30,3,1,4,43,8,7,2,1,1,3,Slight,-2.973413,53.40176,-0.4027466898587374,0.9153114791194471
10842,335380,389880,3,1,1,30,1,1,6,14,2,2,2,3,1,3,Slight,-2.973413,53.40176,-0.9914448613738104,-0.13052619222005163
10843,335380,389880,3,1,1,30,1,1,6,14,11,2,2,2,1,4,Slight,-2.973413,53.40176,-0.9914448613738104,-0.13052619222005163
10844,335380,389880,3,1,1,30,1,1,6,14,11,2,2,2,2,4,Slight,-2.973413,53.40176,-0.9914448613738104,-0.13052619222005163
10845,335380,389880,3,1,1,30,1,1,6,14,11,2,2,2,1,3,Slight,-2.973413,53.40176,-0.9914448613738104,-0.13052619222005163
14582,335380,389880,3,2,2,30,3,2,4,20,3,0,2,1,1,3,Slight,-2.973413,53.40176,-0.7040147244559687,0.7101853756232851
18896,335380,389880,3,1,2,30,3,2,7,5,2,3,2,3,1,3,Assistance,-2.973413,53.40176,0.49999999999999994,0.8660254037844387
20024,335380,389880,6,1,2,30,3,1,3,48,2,7,2,3,2,2,Slight,-2.973413,53.40176,0.5262139236518695,0.850352224995563
22550,335380,389880,6,2,1,30,3,1,6,40,9,9,2,1,2,1,Slight,-2.973413,53.40176,-0.8703556959398998,0.4924235601034669
22551,335380,389880,6,2,1,30,3,1,6,40,9,7,5,1,2,1,Slight,-2.973413,53.40176,-0.8703556959398998,0.4924235601034669
19159,334540,389890,3,2,1,30,1,1,5,14,3,10,2,1,1,2,Slight,-2.986047,53.401747,-0.7071067811865475,-0.7071067811865477
22730,334540,389890,6,1,2,30,3,2,6,45,2,6,2,3,2,3,Assistance,-2.986047,53.401747,-0.9890158633619168,0.14780941112961096
26347,334539,389894,6,2,1,30,1,1,1,48,11,1,1,2,2,3,Slight,-2.986064,53.401783,-0.6915130557822693,-0.7223639620597556
26348,334539,389894,6,2,1,30,1,1,1,48,11,0,1,2,2,3,Slight,-2.986064,53.401783,-0.6915130557822693,-0.7223639620597556
19159,334540,389890,3,2,1,30,1,1,5,14,3,10,2,1,1,2,Slight,-2.986047,53.401747,-0.7071067811865475,-0.7071067811865477
22730,334540,389890,6,1,2,30,3,2,6,45,2,6,2,3,2,3,Assistance,-2.986047,53.401747,-0.9890158633619168,0.14780941112961096
4690,334290,389900,3,1,1,30,1,1,5,17,2,10,2,3,1,2,Assistance,-2.989809,53.401805,-0.8703556959398996,-0.4924235601034672
4690,334290,389900,3,1,1,30,1,1,5,17,2,10,2,3,1,2,Assistance,-2.989809,53.401805,-0.8703556959398996,-0.4924235601034672
16374,334710,389920,6,1,2,30,3,2,5,11,2,2,5,3,1,3,Assistance,-2.983497,53.402037,-0.4226182617407,0.9063077870366497
16374,334710,389920,6,1,2,30,3,2,5,11,2,2,5,3,1,3,Assistance,-2.983497,53.402037,-0.4226182617407,0.9063077870366497
2373,334300,389940,3,1,1,30,1,1,7,27,2,15,2,3,2,3,Assistance,-2.989667,53.402166,-0.9713420698132613,-0.23768589232617343
2373,334300,389940,3,1,1,30,1,1,7,27,2,15,2,3,2,3,Assistance,-2.989667,53.402166,-0.9713420698132613,-0.23768589232617343
2373,334300,389940,3,1,1,30,1,1,7,27,2,15,2,3,2,3,Assistance,-2.989667,53.402166,-0.9713420698132613,-0.23768589232617343
2373,334300,389940,3,1,1,30,1,1,7,27,2,15,2,3,2,3,Assistance,-2.989667,53.402166,-0.9713420698132613,-0.23768589232617343
27298,334559,389978,4,1,1,30,3,1,7,22,2,11,4,3,1,2,Assistance,-2.985781,53.40254,-0.09584575252022448,0.9953961983671787
26125,336258,389992,6,1,2,30,3,2,7,44,2,8,4,3,1,3,Assistance,-2.960232,53.402874,0.3420201433256687,0.9396926207859084
1178,336140,390010,3,2,2,30,3,1,5,3,9,11,2,1,2,3,Slight,-2.96201,53.403021,-0.9914448613738105,0.13052619222005127
1179,336140,390010,3,2,2,30,3,1,5,3,9,4,2,1,2,3,Slight,-2.96201,53.403021,-0.9914448613738105,0.13052619222005127
5502,336140,390010,3,2,2,30,3,1,7,12,9,7,4,1,1,3,Assistance,-2.96201,53.403021,0.9692309097067544,0.24615329302899316
16737,336140,390010,6,2,1,30,1,1,4,22,9,1,4,1,2,3,Slight,-2.96201,53.403021,-0.3214394653031611,-0.9469301294951058
17304,336140,390010,6,2,1,30,1,1,2,33,9,2,3,1,1,3,Slight,-2.96201,53.403021,-0.9469301294951057,0.3214394653031615
17305,336140,390010,6,2,1,30,1,1,2,33,9,7,2,1,1,3,Slight,-2.96201,53.403021,-0.9469301294951057,0.3214394653031615
19399,336140,390010,6,2,2,30,1,1,6,25,9,8,2,1,2,3,Slight,-2.96201,53.403021,0.5913096483635826,-0.8064446042674824
19400,336140,390010,6,2,2,30,1,1,6,25,9,21,3,1,2,3,Slight,-2.96201,53.403021,0.5913096483635826,-0.8064446042674824
19401,336140,390010,6,2,2,30,1,1,6,25,9,8,2,2,2,1,Slight,-2.96201,53.403021,0.5913096483635826,-0.8064446042674824
19402,336140,390010,6,2,2,30,1,1,6,25,9,21,3,2,2,1,Slight,-2.96201,53.403021,0.5913096483635826,-0.8064446042674824
21455,336140,390010,6,2,2,30,3,2,7,7,9,12,1,2,1,3,Slight,-2.96201,53.403021,0.1521233861899167,0.9883615104677607
21456,336140,390010,6,2,2,30,3,2,7,7,9,7,2,2,1,3,Slight,-2.96201,53.403021,0.1521233861899167,0.9883615104677607
1178,336140,390010,3,2,2,30,3,1,5,3,9,11,2,1,2,3,Slight,-2.96201,53.403021,-0.9914448613738105,0.13052619222005127
1179,336140,390010,3,2,2,30,3,1,5,3,9,4,2,1,2,3,Slight,-2.96201,53.403021,-0.9914448613738105,0.13052619222005127
5502,336140,390010,3,2,2,30,3,1,7,12,9,7,4,1,1,3,Assistance,-2.96201,53.403021,0.9692309097067544,0.24615329302899316
16737,336140,390010,6,2,1,30,1,1,4,22,9,1,4,1,2,3,Slight,-2.96201,53.403021,-0.3214394653031611,-0.9469301294951058
17304,336140,390010,6,2,1,30,1,1,2,33,9,2,3,1,1,3,Slight,-2.96201,53.403021,-0.9469301294951057,0.3214394653031615
17305,336140,390010,6,2,1,30,1,1,2,33,9,7,2,1,1,3,Slight,-2.96201,53.403021,-0.9469301294951057,0.3214394653031615
19399,336140,390010,6,2,2,30,1,1,6,25,9,8,2,1,2,3,Slight,-2.96201,53.403021,0.5913096483635826,-0.8064446042674824
19400,336140,390010,6,2,2,30,1,1,6,25,9,21,3,1,2,3,Slight,-2.96201,53.403021,0.5913096483635826,-0.8064446042674824
19401,336140,390010,6,2,2,30,1,1,6,25,9,8,2,2,2,1,Slight,-2.96201,53.403021,0.5913096483635826,-0.8064446042674824
19402,336140,390010,6,2,2,30,1,1,6,25,9,21,3,2,2,1,Slight,-2.96201,53.403021,0.5913096483635826,-0.8064446042674824
21455,336140,390010,6,2,2,30,3,2,7,7,9,12,1,2,1,3,Slight,-2.96201,53.403021,0.1521233861899167,0.9883615104677607
21456,336140,390010,6,2,2,30,3,2,7,7,9,7,2,2,1,3,Slight,-2.96201,53.403021,0.1521233861899167,0.9883615104677607
19393,334690,390020,6,2,1,30,1,1,7,24,9,0,3,1,1,3,Slight,-2.983819,53.402933,-0.9659258262890681,-0.2588190451025215
19394,334690,390020,6,2,1,30,1,1,7,24,9,5,2,1,1,3,Slight,-2.983819,53.402933,-0.9659258262890681,-0.2588190451025215
19395,334690,390020,6,2,1,30,1,1,7,24,9,0,3,2,1,3,Slight,-2.983819,53.402933,-0.9659258262890681,-0.2588190451025215
19396,334690,390020,6,2,1,30,1,1,7,24,9,5,2,2,1,3,Slight,-2.983819,53.402933,-0.9659258262890681,-0.2588190451025215
19593,334690,390020,6,1,1,30,3,1,5,29,2,11,2,3,2,2,Assistance,-2.983819,53.402933,-0.26303121445797534,0.9647873238288128
19393,334690,390020,6,2,1,30,1,1,7,24,9,0,3,1,1,3,Slight,-2.983819,53.402933,-0.9659258262890681,-0.2588190451025215
19394,334690,390020,6,2,1,30,1,1,7,24,9,5,2,1,1,3,Slight,-2.983819,53.402933,-0.9659258262890681,-0.2588190451025215
19395,334690,390020,6,2,1,30,1,1,7,24,9,0,3,2,1,3,Slight,-2.983819,53.402933,-0.9659258262890681,-0.2588190451025215
19396,334690,390020,6,2,1,30,1,1,7,24,9,5,2,2,1,3,Slight,-2.983819,53.402933,-0.9659258262890681,-0.2588190451025215
19593,334690,390020,6,1,1,30,3,1,5,29,2,11,2,3,2,2,Assistance,-2.983819,53.402933,-0.26303121445797534,0.9647873238288128
10557,334920,390030,6,1,2,30,3,1,7,5,2,3,2,3,2,2,Slight,-2.980362,53.403052,0.10886687485196457,0.9940563382223196
10558,334920,390030,6,1,2,30,3,1,7,5,2,3,2,3,2,1,Slight,-2.980362,53.403052,0.10886687485196457,0.9940563382223196
16387,334920,390030,6,1,1,30,3,1,4,11,2,1,5,3,1,2,Assistance,-2.980362,53.403052,0.6087614290087207,0.7933533402912352
22383,334920,390030,6,1,1,30,1,1,6,35,8,0,1,2,1,2,Slight,-2.980362,53.403052,0.7071067811865476,0.7071067811865475
10557,334920,390030,6,1,2,30,3,1,7,5,2,3,2,3,2,2,Slight,-2.980362,53.403052,0.10886687485196457,0.9940563382223196
10558,334920,390030,6,1,2,30,3,1,7,5,2,3,2,3,2,1,Slight,-2.980362,53.403052,0.10886687485196457,0.9940563382223196
16387,334920,390030,6,1,1,30,3,1,4,11,2,1,5,3,1,2,Assistance,-2.980362,53.403052,0.6087614290087207,0.7933533402912352
22383,334920,390030,6,1,1,30,1,1,6,35,8,0,1,2,1,2,Slight,-2.980362,53.403052,0.7071067811865476,0.7071067811865475
19690,334660,390050,4,1,2,30,3,2,6,35,2,6,2,3,1,3,Slight,-2.984276,53.403199,-0.4694715627858916,0.8829475928589265
21898,334660,390050,4,1,2,30,3,2,5,20,2,6,2,3,2,3,Assistance,-2.984276,53.403199,-0.06540312923014367,0.9978589232386035
23937,334660,390050,4,2,1,30,3,1,2,2,7,11,2,1,1,3,Slight,-2.984277,53.4032,-0.047978128521344754,0.9988483864849507
19690,334660,390050,4,1,2,30,3,2,6,35,2,6,2,3,1,3,Slight,-2.984276,53.403199,-0.4694715627858916,0.8829475928589265
21898,334660,390050,4,1,2,30,3,2,5,20,2,6,2,3,2,3,Assistance,-2.984276,53.403199,-0.06540312923014367,0.9978589232386035
23937,334660,390050,4,2,1,30,3,1,2,2,7,11,2,1,1,3,Slight,-2.984277,53.4032,-0.047978128521344754,0.9988483864849507
9141,335020,390060,6,1,2,30,1,1,1,49,9,1,1,1,2,3,Slight,-2.978864,53.403334,-0.02181488503456053,-0.9997620270799091
9142,335020,390060,6,1,2,30,1,1,1,49,2,1,1,3,2,4,Assistance,-2.978864,53.403334,-0.02181488503456053,-0.9997620270799091
22330,335020,390060,6,1,1,30,1,1,3,34,2,0,2,3,2,3,Slight,-2.978864,53.403334,-0.46174861323503374,-0.8870108331782218
25082,335020,390062,6,1,1,20,3,1,1,41,8,8,2,2,2,3,Slight,-2.978865,53.403352,0.49999999999999994,0.8660254037844387
25358,335020,390062,6,1,2,30,3,1,7,51,2,1,1,3,2,2,Slight,-2.978865,53.403352,0.9320078692827984,0.3624380382837017
9141,335020,390060,6,1,2,30,1,1,1,49,9,1,1,1,2,3,Slight,-2.978864,53.403334,-0.02181488503456053,-0.9997620270799091
9142,335020,390060,6,1,2,30,1,1,1,49,2,1,1,3,2,4,Assistance,-2.978864,53.403334,-0.02181488503456053,-0.9997620270799091
22330,335020,390060,6,1,1,30,1,1,3,34,2,0,2,3,2,3,Slight,-2.978864,53.403334,-0.46174861323503374,-0.8870108331782218
25082,335020,390062,6,1,1,20,3,1,1,41,8,8,2,2,2,3,Slight,-2.978865,53.403352,0.49999999999999994,0.8660254037844387
25358,335020,390062,6,1,2,30,3,1,7,51,2,1,1,3,2,2,Slight,-2.978865,53.403352,0.9320078692827984,0.3624380382837017
22457,335420,390070,6,1,1,30,1,1,5,37,2,1,5,3,1,3,Assistance,-2.97285,53.403473,-0.15212338618991642,-0.9883615104677608
22457,335420,390070,6,1,1,30,1,1,5,37,2,1,5,3,1,3,Assistance,-2.97285,53.403473,-0.15212338618991642,-0.9883615104677608
4657,335150,390090,3,2,1,30,1,1,5,17,9,2,2,1,1,3,Assistance,-2.976915,53.403619,-0.38268343236508967,-0.9238795325112868
7419,335150,390090,3,2,1,30,1,1,2,7,3,7,3,1,1,2,Slight,-2.976915,53.403619,-0.3007057995042727,-0.953716950748227
4657,335150,390090,3,2,1,30,1,1,5,17,9,2,2,1,1,3,Assistance,-2.976915,53.403619,-0.38268343236508967,-0.9238795325112868
7419,335150,390090,3,2,1,30,1,1,2,7,3,7,3,1,1,2,Slight,-2.976915,53.403619,-0.3007057995042727,-0.953716950748227
1595,335420,390100,5,1,2,30,3,2,1,11,2,12,2,3,1,3,Assistance,-2.972857,53.403742,-0.47715876025960874,0.8788171126619652
7714,335420,390100,6,2,1,30,1,1,1,14,9,4,2,2,2,3,Slight,-2.972857,53.403742,-0.8314696123025452,-0.5555702330196022
7715,335420,390100,6,2,1,30,1,1,1,14,9,5,2,2,2,3,Slight,-2.972857,53.403742,-0.8314696123025452,-0.5555702330196022
7716,335420,390100,6,2,1,30,1,1,1,14,9,4,2,2,2,1,Slight,-2.972857,53.403742,-0.8314696123025452,-0.5555702330196022
7717,335420,390100,6,2,1,30,1,1,1,14,9,5,2,2,2,1,Slight,-2.972857,53.403742,-0.8314696123025452,-0.5555702330196022
12249,335420,390100,6,2,1,30,1,1,7,48,9,7,5,1,2,2,Slight,-2.972857,53.403742,-0.7743926440821854,-0.6327053285625162
14938,335420,390100,6,2,1,30,1,1,3,31,11,3,2,1,1,3,Slight,-2.972857,53.403742,0.6427876096865395,-0.7660444431189779
14939,335420,390100,6,2,1,30,1,1,3,31,11,4,2,1,1,3,Slight,-2.972857,53.403742,0.6427876096865395,-0.7660444431189779
16053,335420,390100,6,2,2,30,3,1,7,1,9,12,2,1,2,3,Slight,-2.972857,53.403742,-0.8767267557075079,0.48098876891938736
16054,335420,390100,6,2,2,30,3,1,7,1,9,12,2,2,2,2,Slight,-2.972857,53.403742,-0.8767267557075079,0.48098876891938736
22713,335420,390100,6,1,1,30,3,1,7,44,2,0,2,3,1,3,Slight,-2.972857,53.403742,-0.8571673007021123,0.5150380749100542
1595,335420,390100,5,1,2,30,3,2,1,11,2,12,2,3,1,3,Assistance,-2.972857,53.403742,-0.47715876025960874,0.8788171126619652
7714,335420,390100,6,2,1,30,1,1,1,14,9,4,2,2,2,3,Slight,-2.972857,53.403742,-0.8314696123025452,-0.5555702330196022
7715,335420,390100,6,2,1,30,1,1,1,14,9,5,2,2,2,3,Slight,-2.972857,53.403742,-0.8314696123025452,-0.5555702330196022
7716,335420,390100,6,2,1,30,1,1,1,14,9,4,2,2,2,1,Slight,-2.972857,53.403742,-0.8314696123025452,-0.5555702330196022
7717,335420,390100,6,2,1,30,1,1,1,14,9,5,2,2,2,1,Slight,-2.972857,53.403742,-0.8314696123025452,-0.5555702330196022
12249,335420,390100,6,2,1,30,1,1,7,48,9,7,5,1,2,2,Slight,-2.972857,53.403742,-0.7743926440821854,-0.6327053285625162
14938,335420,390100,6,2,1,30,1,1,3,31,11,3,2,1,1,3,Slight,-2.972857,53.403742,0.6427876096865395,-0.7660444431189779
14939,335420,390100,6,2,1,30,1,1,3,31,11,4,2,1,1,3,Slight,-2.972857,53.403742,0.6427876096865395,-0.7660444431189779
16053,335420,390100,6,2,2,30,3,1,7,1,9,12,2,1,2,3,Slight,-2.972857,53.403742,-0.8767267557075079,0.48098876891938736
16054,335420,390100,6,2,2,30,3,1,7,1,9,12,2,2,2,2,Slight,-2.972857,53.403742,-0.8767267557075079,0.48098876891938736
22713,335420,390100,6,1,1,30,3,1,7,44,2,0,2,3,1,3,Slight,-2.972857,53.403742,-0.8571673007021123,0.5150380749100542
24314,334167,390117,3,1,1,30,1,1,1,16,2,4,2,3,2,3,Assistance,-2.991705,53.403741,-0.9816271834476639,-0.19080899537654547
25223,334124,390136,3,1,2,30,3,4,3,46,2,4,5,3,2,3,Assistance,-2.992355,53.403906,-0.3173046564050927,0.9483236552061991
25223,334124,390136,3,1,2,30,3,4,3,46,2,4,5,3,2,3,Assistance,-2.992355,53.403906,-0.3173046564050927,0.9483236552061991
2570,334780,390150,4,2,1,30,1,1,3,30,11,16,1,2,2,3,Slight,-2.982492,53.404113,-0.8870108331782218,-0.4617486132350336
14617,334780,390150,4,1,2,30,3,1,4,21,2,9,5,3,1,2,Assistance,-2.982492,53.404113,0.6977904598416802,0.7163019434246543
16782,334780,390150,4,1,1,30,1,1,5,23,2,5,5,3,2,3,Assistance,-2.982492,53.404113,-0.9659258262890684,0.2588190451025203
2570,334780,390150,4,2,1,30,1,1,3,30,11,16,1,2,2,3,Slight,-2.982492,53.404113,-0.8870108331782218,-0.4617486132350336
14617,334780,390150,4,1,2,30,3,1,4,21,2,9,5,3,1,2,Assistance,-2.982492,53.404113,0.6977904598416802,0.7163019434246543
16782,334780,390150,4,1,1,30,1,1,5,23,2,5,5,3,2,3,Assistance,-2.982492,53.404113,-0.9659258262890684,0.2588190451025203
661,334810,390170,4,1,1,30,3,1,6,45,2,4,4,3,1,2,Assistance,-2.982045,53.404296,0.3947438563842672,0.9187912101488983
16072,334810,390170,4,1,2,30,3,1,5,2,2,4,2,3,1,3,Assistance,-2.982045,53.404296,-0.9600498543859287,0.279829014030992
17260,334810,390170,6,1,1,30,3,1,7,34,2,1,4,3,1,3,Assistance,-2.982045,53.404296,-0.7933533402912352,0.6087614290087205
17757,334810,390170,4,1,2,30,1,3,4,50,2,5,2,3,1,3,Slight,-2.982045,53.404296,-0.7660444431189779,-0.6427876096865395
21534,334810,390170,4,4,2,30,3,1,5,9,8,1,1,1,1,3,Slight,-2.982045,53.404296,0.9320078692827984,0.3624380382837017
21535,334810,390170,4,4,2,30,3,1,5,9,8,6,4,1,1,3,Slight,-2.982045,53.404296,0.9320078692827984,0.3624380382837017
21536,334810,390170,4,4,2,30,3,1,5,9,8,11,4,1,1,3,Slight,-2.982045,53.404296,0.9320078692827984,0.3624380382837017
21744,334810,390170,4,1,1,30,1,1,3,16,2,6,5,3,1,3,Slight,-2.982045,53.404296,-0.8767267557075079,0.48098876891938736
661,334810,390170,4,1,1,30,3,1,6,45,2,4,4,3,1,2,Assistance,-2.982045,53.404296,0.3947438563842672,0.9187912101488983
16072,334810,390170,4,1,2,30,3,1,5,2,2,4,2,3,1,3,Assistance,-2.982045,53.404296,-0.9600498543859287,0.279829014030992
17260,334810,390170,6,1,1,30,3,1,7,34,2,1,4,3,1,3,Assistance,-2.982045,53.404296,-0.7933533402912352,0.6087614290087205
17757,334810,390170,4,1,2,30,1,3,4,50,2,5,2,3,1,3,Slight,-2.982045,53.404296,-0.7660444431189779,-0.6427876096865395
21534,334810,390170,4,4,2,30,3,1,5,9,8,1,1,1,1,3,Slight,-2.982045,53.404296,0.9320078692827984,0.3624380382837017
21535,334810,390170,4,4,2,30,3,1,5,9,8,6,4,1,1,3,Slight,-2.982045,53.404296,0.9320078692827984,0.3624380382837017
21536,334810,390170,4,4,2,30,3,1,5,9,8,11,4,1,1,3,Slight,-2.982045,53.404296,0.9320078692827984,0.3624380382837017
21744,334810,390170,4,1,1,30,1,1,3,16,2,6,5,3,1,3,Slight,-2.982045,53.404296,-0.8767267557075079,0.48098876891938736
132,334100,390180,3,2,5,30,1,2,4,34,9,3,2,1,1,3,Slight,-2.992725,53.404298,0.457873915116957,-0.8890171414857363
133,334100,390180,3,2,5,30,1,2,4,34,9,4,3,1,1,3,Slight,-2.992725,53.404298,0.457873915116957,-0.8890171414857363
730,334100,390180,3,1,1,30,1,1,7,47,2,10,2,3,1,2,Slight,-2.992725,53.404298,-0.6755902076156598,-0.7372773368101244
1245,334100,390180,3,2,2,30,3,2,3,6,9,14,5,1,1,4,Slight,-2.992725,53.404298,-0.2376858923261735,0.9713420698132613
1246,334100,390180,3,2,2,30,3,2,3,6,9,1,4,1,1,4,Slight,-2.992725,53.404298,-0.2376858923261735,0.9713420698132613
1247,334100,390180,3,2,2,30,3,2,3,6,9,14,5,2,2,2,Slight,-2.992725,53.404298,-0.2376858923261735,0.9713420698132613
1248,334100,390180,3,2,2,30,3,2,3,6,9,1,4,2,2,2,Slight,-2.992725,53.404298,-0.2376858923261735,0.9713420698132613
2586,334100,390180,3,2,1,30,1,1,1,29,9,7,4,1,2,3,Slight,-2.992725,53.404298,-0.8314696123025452,-0.5555702330196022
4027,334100,390180,3,1,1,30,3,1,6,2,2,4,5,3,2,1,Slight,-2.992725,53.404298,-0.9469301294951056,-0.3214394653031618
4645,334100,390180,3,1,1,30,1,1,2,17,2,4,2,3,1,3,Slight,-2.992725,53.404298,0.90630778703665,-0.42261826174069933
5282,334100,390180,3,2,1,30,1,1,1,32,9,11,2,1,2,3,Slight,-2.992725,53.404298,0.9600498543859287,-0.2798290140309921
5283,334100,390180,3,2,1,30,1,1,1,32,9,6,5,1,2,3,Slight,-2.992725,53.404298,0.9600498543859287,-0.2798290140309921
7731,334100,390180,3,2,1,30,1,1,3,13,3,5,2,1,1,3,Slight,-2.992725,53.404298,0.8870108331782218,-0.46174861323503374
10535,334100,390180,3,2,1,30,3,2,1,4,9,3,2,1,1,3,Slight,-2.992725,53.404298,-0.917060074385124,0.39874906892524625
10536,334100,390180,3,2,1,30,3,2,1,4,9,3,5,1,1,3,Slight,-2.992725,53.404298,-0.917060074385124,0.39874906892524625
10828,334100,390180,3,3,2,30,1,2,1,14,9,7,4,1,2,3,Slight,-2.992725,53.404298,0.6087614290087209,-0.793353340291235
12268,334100,390180,3,3,1,30,3,1,5,49,8,1,3,2,2,3,Slight,-2.992725,53.404298,-0.9537169507482269,-0.30070579950427295
12269,334100,390180,3,3,1,30,3,1,5,49,8,11,2,2,2,3,Slight,-2.992725,53.404298,-0.9537169507482269,-0.30070579950427295
12270,334100,390180,3,3,1,30,3,1,5,49,8,1,3,2,1,3,Slight,-2.992725,53.404298,-0.9537169507482269,-0.30070579950427295
12271,334100,390180,3,3,1,30,3,1,5,49,8,11,2,2,1,3,Slight,-2.992725,53.404298,-0.9537169507482269,-0.30070579950427295
13647,334100,390180,3,2,1,30,1,1,3,43,9,12,5,1,2,3,Slight,-2.992725,53.404298,-0.4226182617406989,-0.9063077870366503
16319,334100,390180,3,1,1,30,1,1,4,9,2,14,5,3,2,3,Slight,-2.992725,53.404298,-0.15212338618991642,-0.9883615104677608
21659,334100,390180,3,2,1,30,1,1,2,13,9,10,2,1,2,3,Slight,-2.992725,53.404298,-0.5913096483635824,-0.8064446042674825
21660,334100,390180,3,2,1,30,1,1,2,13,9,9,4,1,2,3,Slight,-2.992725,53.404298,-0.5913096483635824,-0.8064446042674825
21711,334100,390180,3,1,1,30,3,1,4,15,2,8,2,3,1,3,Assistance,-2.992725,53.404298,-0.7489557207890021,0.6626200482157375
22755,334100,390180,3,2,1,30,1,1,6,46,9,2,2,1,2,2,Slight,-2.992725,53.404298,0.03925981575906895,-0.9992290362407229
22756,334100,390180,3,2,1,30,1,1,6,46,9,11,3,1,2,2,Slight,-2.992725,53.404298,0.03925981575906895,-0.9992290362407229
22757,334100,390180,3,2,1,30,1,1,6,46,9,2,2,2,2,2,Slight,-2.992725,53.404298,0.03925981575906895,-0.9992290362407229
22758,334100,390180,3,2,1,30,1,1,6,46,9,11,3,2,2,2,Slight,-2.992725,53.404298,0.03925981575906895,-0.9992290362407229
22759,334100,390180,3,2,1,30,1,1,6,46,9,2,2,2,2,3,Slight,-2.992725,53.404298,0.03925981575906895,-0.9992290362407229
22760,334100,390180,3,2,1,30,1,1,6,46,9,11,3,2,2,3,Slight,-2.992725,53.404298,0.03925981575906895,-0.9992290362407229
132,334100,390180,3,2,5,30,1,2,4,34,9,3,2,1,1,3,Slight,-2.992725,53.404298,0.457873915116957,-0.8890171414857363
