,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
10873,434380,387370,3,1,2,1,30,1,1,2,28,9,7,5,2,2,3,Slight,-1.484608,53.382054
15077,434380,387360,3,1,2,1,30,1,1,3,3,3,8,4,1,1,3,Assistance,-1.484609,53.381964
15566,434380,387360,3,1,2,1,30,1,1,4,13,9,8,3,1,1,3,Slight,-1.484609,53.381964
15567,434380,387360,3,1,2,1,30,1,1,4,13,9,14,2,1,1,3,Slight,-1.484609,53.381964
15775,434380,387370,3,2,2,1,30,1,1,7,17,9,14,3,2,2,1,Slight,-1.484608,53.382054
15776,434380,387370,3,2,2,1,30,1,1,7,17,9,2,2,2,2,1,Slight,-1.484608,53.382054
28647,434388,387357,3,1,2,3,30,1,3,5,9,9,1,5,1,2,3,Slight,-1.48449,53.381937
28648,434388,387357,3,1,2,3,30,1,3,5,9,9,1,5,2,2,1,Slight,-1.48449,53.381937
30710,434385,387356,3,1,2,2,30,1,2,7,4,4,4,5,1,1,3,Assistance,-1.484539,53.381957
30711,434385,387356,3,1,2,2,30,1,2,7,4,4,2,5,1,1,3,Assistance,-1.484539,53.381957
30858,434383,387365,3,1,2,1,30,1,1,2,8,3,6,4,1,1,2,Slight,-1.484568,53.382038
35567,434378,387373,3,2,2,2,30,3,2,4,39,8,14,2,1,1,3,Slight,-1.484642,53.382111
35568,434378,387373,3,2,2,2,30,3,2,4,39,8,6,2,1,1,3,Slight,-1.484642,53.382111
35569,434378,387373,3,2,2,2,30,3,2,4,39,8,14,2,2,1,3,Slight,-1.484642,53.382111
35570,434378,387373,3,2,2,2,30,3,2,4,39,8,6,2,2,1,3,Slight,-1.484642,53.382111
35571,434378,387373,3,2,2,2,30,3,2,4,39,9,14,2,1,1,3,Slight,-1.484642,53.382111
35572,434378,387373,3,2,2,2,30,3,2,4,39,9,6,2,1,1,3,Slight,-1.484642,53.382111
35589,434380,387372,3,2,2,2,30,3,2,6,39,9,12,2,2,2,3,Assistance,-1.484612,53.382102
35590,434380,387372,3,2,2,2,30,3,2,6,39,9,3,5,2,2,3,Assistance,-1.484612,53.382102
28647,434388,387357,3,1,2,3,30,1,3,5,9,9,1,5,1,2,3,Slight,-1.48449,53.381937
28648,434388,387357,3,1,2,3,30,1,3,5,9,9,1,5,2,2,1,Slight,-1.48449,53.381937
32632,429360,387388,3,1,2,1,40,1,1,5,2,3,6,3,1,1,3,Assistance,-1.560076,53.382547
32632,429360,387388,3,1,2,1,40,1,1,5,2,3,6,3,1,1,3,Assistance,-1.560076,53.382547
20108,434330,387410,5,1,1,1,30,1,1,4,10,2,5,5,3,2,2,Assistance,-1.485355,53.382416
32390,434322,387418,6,2,1,2,30,3,8,6,50,2,5,2,3,1,2,Assistance,-1.485479,53.382519
14225,435930,387440,3,1,2,1,30,1,1,6,41,11,7,1,2,2,4,Assistance,-1.461299,53.38258
11645,435510,387450,5,1,1,1,30,1,4,6,43,11,9,1,2,1,1,Slight,-1.467612,53.382698
35006,435511,387449,6,2,1,1,30,1,1,1,21,2,6,5,3,1,4,Assistance,-1.467601,53.382719
14051,430000,387480,3,1,1,1,40,1,1,7,38,9,0,5,1,1,3,Assistance,-1.550443,53.383308
14052,430000,387480,3,1,1,1,40,1,1,7,38,9,0,5,2,1,1,Assistance,-1.550443,53.383308
7860,434150,387500,5,1,2,2,30,1,8,4,1,3,10,2,1,1,3,Slight,-1.488052,53.383237
14677,434150,387500,6,1,2,2,30,1,1,3,50,3,5,2,1,1,3,Slight,-1.488052,53.383237
19765,434150,387500,5,1,2,1,30,1,1,2,3,5,3,2,1,2,3,Slight,-1.488052,53.383237
21267,434150,387500,6,1,2,2,30,1,2,1,39,3,11,5,1,1,3,Slight,-1.488052,53.383237
21362,434160,387490,5,1,3,1,30,1,1,1,42,3,7,5,1,1,3,Assistance,-1.487902,53.383146
25478,434158,387495,5,1,2,1,30,1,1,7,39,3,9,5,1,1,2,Slight,-1.487932,53.383192
21362,434160,387490,5,1,3,1,30,1,1,1,42,3,7,5,1,1,3,Assistance,-1.487902,53.383146
23694,434400,387514,6,1,1,1,40,1,1,5,45,9,0,2,1,2,3,Assistance,-1.484292,53.383347
23695,434400,387514,6,1,1,1,40,1,1,5,45,9,0,2,2,1,3,Assistance,-1.484292,53.383347
23696,434400,387514,6,1,1,1,40,1,1,5,45,9,0,2,2,2,2,Assistance,-1.484292,53.383347
23694,434400,387514,6,1,1,1,40,1,1,5,45,9,0,2,1,2,3,Assistance,-1.484292,53.383347
23695,434400,387514,6,1,1,1,40,1,1,5,45,9,0,2,2,1,3,Assistance,-1.484292,53.383347
23696,434400,387514,6,1,1,1,40,1,1,5,45,9,0,2,2,2,2,Assistance,-1.484292,53.383347
23597,434116,387521,6,1,2,1,30,1,1,5,45,3,0,2,1,1,2,Slight,-1.488561,53.383428
27988,434117,387522,6,1,2,2,30,3,2,4,49,3,8,2,1,1,2,Slight,-1.48855,53.383449
28034,434113,387522,6,1,3,1,30,1,1,5,44,2,0,1,3,2,2,Slight,-1.48861,53.383449
28035,434113,387522,6,1,3,1,30,1,1,5,44,2,0,2,3,2,2,Slight,-1.48861,53.383449
28036,434113,387522,6,1,3,1,30,1,1,5,44,2,16,4,3,2,2,Slight,-1.48861,53.383449
33948,434115,387524,6,1,2,1,30,1,1,3,39,3,7,5,1,1,1,Assistance,-1.488579,53.383485
15901,432810,387550,5,1,1,1,30,1,1,1,20,2,2,2,3,2,2,Assistance,-1.508191,53.383771
28952,426092,387563,3,1,2,1,50,1,1,5,11,9,3,4,1,1,3,Assistance,-1.609189,53.384262
28953,426092,387563,3,1,2,1,50,1,1,5,11,9,3,4,1,1,4,Slight,-1.609189,53.384262
35579,430464,387576,3,1,2,1,40,1,1,1,38,3,7,5,1,1,4,Assistance,-1.543462,53.384174
35579,430464,387576,3,1,2,1,40,1,1,1,38,3,7,5,1,1,4,Assistance,-1.543462,53.384174
30025,434775,387599,6,1,1,1,30,1,1,1,42,2,10,2,3,1,2,Assistance,-1.478645,53.384087
3751,432810,387620,5,1,1,1,30,1,1,3,1,11,7,1,2,2,4,Slight,-1.508184,53.3844
12093,432810,387620,5,1,2,1,30,3,1,3,52,6,3,2,1,1,3,Assistance,-1.508184,53.3844
12094,432810,387620,5,1,2,1,30,3,1,3,52,6,8,2,1,1,3,Assistance,-1.508184,53.3844
202,435610,387630,6,1,1,1,30,1,1,3,7,2,15,5,3,2,4,Assistance,-1.466088,53.384309
16046,435610,387630,5,1,1,2,30,1,2,2,22,2,3,2,3,2,4,Assistance,-1.466088,53.384309
10896,435210,387660,4,2,2,2,30,1,1,1,28,9,6,3,2,1,3,Slight,-1.472098,53.384606
10897,435210,387660,4,2,2,2,30,1,1,1,28,9,5,2,2,1,3,Slight,-1.472098,53.384606
10898,435210,387660,4,2,2,2,30,1,1,1,28,6,6,3,1,2,2,Assistance,-1.472098,53.384606
10899,435210,387660,4,2,2,2,30,1,1,1,28,6,5,2,1,2,2,Assistance,-1.472098,53.384606
31830,430899,387675,3,1,1,1,40,1,1,7,34,7,1,2,1,1,3,Assistance,-1.536912,53.385039
8756,433850,387690,5,1,1,1,30,1,1,2,30,2,10,3,3,1,3,Assistance,-1.492541,53.384964
19873,433850,387680,5,1,1,4,30,1,8,3,5,2,19,2,3,2,3,Slight,-1.492542,53.384874
35356,433851,387694,6,1,1,1,30,1,1,1,32,2,15,2,3,1,3,Assistance,-1.49253,53.38503
35842,433853,387697,6,1,1,2,30,3,5,4,46,2,5,5,3,2,1,Assistance,-1.4925,53.385057
15126,433820,387700,6,1,1,2,30,3,8,2,5,2,8,2,3,2,3,Slight,-1.492991,53.385056
30609,433818,387715,6,1,1,3,30,1,3,5,2,4,4,1,1,1,3,Slight,-1.493024,53.385221
31564,433816,387713,6,1,1,1,30,1,1,5,27,2,16,5,3,2,3,Assistance,-1.493054,53.385203
21277,432810,387730,6,1,1,1,30,1,1,2,39,2,8,2,3,2,4,Assistance,-1.508173,53.385389
21848,432810,387730,6,2,2,1,30,5,1,6,50,9,0,1,1,1,3,Slight,-1.508173,53.385389
21849,432810,387730,6,2,2,1,30,5,1,6,50,9,1,1,1,1,3,Slight,-1.508173,53.385389
10289,431000,387750,3,1,1,2,40,1,2,5,15,9,9,5,1,1,2,Assistance,-1.535383,53.385678
10399,433870,387770,6,1,2,1,30,1,1,3,17,7,3,2,1,1,3,Assistance,-1.492232,53.385682
24409,432814,387782,6,1,1,1,30,1,1,5,12,2,17,3,3,2,4,Assistance,-1.508108,53.385857
3180,425340,387800,3,2,1,2,60,2,2,5,51,9,7,2,2,1,2,Slight,-1.620475,53.386428
16136,425330,387800,3,2,1,1,60,1,1,1,25,7,1,2,1,1,3,Assistance,-1.620626,53.386428
36064,425457,387818,3,1,1,2,50,2,2,7,51,9,8,2,2,2,2,Assistance,-1.618716,53.386613
10503,425550,387830,3,1,1,1,30,1,1,6,19,9,11,4,1,1,2,Slight,-1.617315,53.386688
10504,425550,387830,3,1,1,1,30,1,1,6,19,9,11,4,2,1,2,Assistance,-1.617315,53.386688
6682,439350,387850,4,1,2,2,40,1,2,7,9,9,9,4,1,1,3,Assistance,-1.409834,53.386022
6683,439350,387850,4,1,2,2,40,1,2,7,9,9,6,2,1,1,3,Assistance,-1.409834,53.386022
6684,439350,387850,4,1,2,2,40,1,2,7,9,9,9,4,2,2,3,Slight,-1.409834,53.386022
6685,439350,387850,4,1,2,2,40,1,2,7,9,9,6,2,2,2,3,Slight,-1.409834,53.386022
7558,439350,387850,4,1,1,1,30,1,1,3,45,2,7,2,3,2,3,Slight,-1.409834,53.386022
33841,439349,387853,4,1,1,1,30,1,1,2,36,2,6,3,3,2,4,Slight,-1.409855,53.386079
9173,432850,387870,6,2,1,1,30,3,1,2,44,2,8,5,3,2,3,Assistance,-1.507557,53.386645
5041,434960,387890,6,1,2,1,30,1,1,3,51,9,3,5,2,2,4,Assistance,-1.475831,53.38669
5042,434960,387890,6,1,2,1,30,1,1,3,51,9,0,2,2,2,4,Assistance,-1.475831,53.38669
4274,434690,387900,3,2,2,1,40,1,1,7,24,9,4,3,1,1,3,Slight,-1.47989,53.386797
4275,434690,387900,3,2,2,1,40,1,1,7,24,9,4,3,2,2,2,Slight,-1.47989,53.386797
4276,434690,387900,3,2,2,1,40,1,1,7,24,9,4,3,2,2,1,Slight,-1.47989,53.386797
16327,434700,387910,3,1,2,1,30,1,1,4,29,3,5,5,1,1,2,Slight,-1.479738,53.386886
33707,434696,387898,3,2,2,1,40,3,1,7,32,9,16,3,2,1,2,Assistance,-1.479804,53.386809
33708,434696,387898,3,2,2,1,40,3,1,7,32,9,16,3,1,1,2,Assistance,-1.479804,53.386809
33709,434696,387898,3,2,2,1,40,3,1,7,32,9,16,3,1,1,3,Slight,-1.479804,53.386809
33710,434696,387898,3,2,2,1,40,3,1,7,32,9,16,3,2,2,2,Slight,-1.479804,53.386809
33747,433402,387930,6,2,1,1,30,3,1,5,33,2,13,2,3,2,2,Assistance,-1.499256,53.387179
2218,433510,387950,5,1,1,2,30,1,5,2,3,2,6,2,3,2,3,Assistance,-1.497625,53.387323
2218,433510,387950,5,1,1,2,30,1,5,2,3,2,6,2,3,2,3,Assistance,-1.497625,53.387323
4083,435860,387970,3,2,2,2,30,3,2,1,18,8,1,3,1,1,2,Slight,-1.462291,53.387348
4084,435860,387970,3,2,2,2,30,3,2,1,18,8,10,2,1,1,2,Slight,-1.462291,53.387348
5037,435860,387970,3,1,2,1,30,1,1,5,51,9,4,4,1,1,3,Slight,-1.462291,53.387348
5038,435860,387970,3,1,2,1,30,1,1,5,51,9,2,2,1,1,3,Slight,-1.462291,53.387348
5039,435860,387970,3,1,2,1,30,1,1,5,51,9,4,4,2,2,4,Slight,-1.462291,53.387348
5040,435860,387970,3,1,2,1,30,1,1,5,51,9,2,2,2,2,4,Slight,-1.462291,53.387348
12412,435860,387970,3,1,1,2,30,1,2,4,7,11,7,1,2,2,3,Slight,-1.462291,53.387348
12413,435860,387970,3,1,1,2,30,1,2,4,7,11,7,1,2,1,3,Slight,-1.462291,53.387348
15375,435860,387970,3,1,1,1,30,1,1,2,10,2,8,2,3,2,3,Assistance,-1.462291,53.387348
28047,435864,387986,3,1,3,2,30,1,2,3,47,9,5,2,2,2,1,Slight,-1.462234,53.387504
28048,435864,387986,3,1,3,2,30,1,2,3,47,9,3,3,2,2,1,Slight,-1.462234,53.387504
28049,435864,387986,3,1,3,2,30,1,2,3,47,9,4,3,2,2,1,Slight,-1.462234,53.387504
28047,435864,387986,3,1,3,2,30,1,2,3,47,9,5,2,2,2,1,Slight,-1.462234,53.387504
28048,435864,387986,3,1,3,2,30,1,2,3,47,9,3,3,2,2,1,Slight,-1.462234,53.387504
28049,435864,387986,3,1,3,2,30,1,2,3,47,9,4,3,2,2,1,Slight,-1.462234,53.387504
27573,434022,387988,6,1,1,1,20,1,1,4,38,2,8,2,3,1,1,Assistance,-1.489928,53.387644
13427,435900,388020,6,1,2,1,30,1,1,3,26,3,3,2,1,2,3,Assistance,-1.461684,53.387795
13427,435900,388020,6,1,2,1,30,1,1,3,26,3,3,2,1,2,3,Assistance,-1.461684,53.387795
17572,439270,388030,5,2,2,1,30,1,1,6,6,3,10,2,1,1,3,Assistance,-1.411015,53.387646
32359,434610,388055,6,2,2,1,30,3,1,5,47,3,18,2,1,1,2,Assistance,-1.48108,53.388226
35087,434084,388062,6,2,2,2,30,1,2,2,24,8,7,2,1,1,3,Assistance,-1.488988,53.388323
35088,434084,388062,6,2,2,2,30,1,2,2,24,8,1,2,1,1,3,Assistance,-1.488988,53.388323
35089,434084,388062,6,2,2,2,30,1,2,2,24,13,7,2,1,2,3,Slight,-1.488988,53.388323
35090,434084,388062,6,2,2,2,30,1,2,2,24,13,1,2,1,2,3,Slight,-1.488988,53.388323
21601,434490,388080,6,1,2,2,30,1,1,2,46,9,8,4,1,1,3,Slight,-1.482877,53.388428
21602,434490,388080,6,1,2,2,30,1,1,2,46,9,8,4,2,2,1,Slight,-1.482877,53.388428
33666,434494,388092,6,1,2,1,30,1,1,4,31,3,3,5,1,2,3,Assistance,-1.48282,53.388566
35561,434830,388103,3,1,2,2,30,1,2,2,39,3,8,5,1,2,3,Assistance,-1.477767,53.388643
8455,431820,388120,6,1,1,1,40,1,1,3,18,9,6,2,1,1,4,Assistance,-1.523018,53.388955
8455,431820,388120,6,1,1,1,40,1,1,3,18,9,6,2,1,1,4,Assistance,-1.523018,53.388955
33795,435985,388140,3,1,2,1,30,1,1,1,33,3,0,5,1,1,1,Assistance,-1.460397,53.388898
2421,423620,388150,3,2,1,1,60,2,1,6,13,9,12,2,1,1,2,Assistance,-1.646309,53.389653
2422,423620,388150,3,2,1,1,60,2,1,6,13,9,12,2,2,2,1,Slight,-1.646309,53.389653
34280,434166,388173,6,2,1,2,30,3,1,3,47,2,5,5,3,1,3,Assistance,-1.487743,53.389315
9249,433020,388190,6,1,1,1,30,1,1,4,46,2,7,5,3,2,1,Assistance,-1.504968,53.389511
23348,433020,388195,6,2,2,1,30,1,1,6,38,3,15,2,1,1,1,Slight,-1.504968,53.389556
9249,433020,388190,6,1,1,1,30,1,1,4,46,2,7,5,3,2,1,Assistance,-1.504968,53.389511
23348,433020,388195,6,2,2,1,30,1,1,6,38,3,15,2,1,1,1,Slight,-1.504968,53.389556
6304,428030,388210,6,1,2,1,60,1,4,7,48,9,5,2,2,2,3,Slight,-1.579995,53.389978
6305,428030,388210,6,1,2,1,60,1,4,7,48,9,2,2,2,2,3,Slight,-1.579995,53.389978
6306,428030,388210,6,1,2,1,60,1,4,7,48,9,5,2,2,2,3,Assistance,-1.579995,53.389978
6307,428030,388210,6,1,2,1,60,1,4,7,48,9,2,2,2,2,3,Assistance,-1.579995,53.389978
6308,428030,388210,6,1,2,1,60,1,4,7,48,9,5,2,2,1,1,Slight,-1.579995,53.389978
6309,428030,388210,6,1,2,1,60,1,4,7,48,9,2,2,2,1,1,Slight,-1.579995,53.389978
3107,434310,388220,6,1,2,2,30,1,1,6,48,9,2,2,2,1,1,Slight,-1.485568,53.389698
9031,434310,388220,6,1,2,2,30,1,4,4,39,9,10,2,1,1,2,Slight,-1.485568,53.389698
9032,434310,388220,6,1,2,2,30,1,4,4,39,9,1,4,1,1,2,Slight,-1.485568,53.389698
9033,434310,388220,6,1,2,2,30,1,4,4,39,9,10,2,1,1,2,Assistance,-1.485568,53.389698
9034,434310,388220,6,1,2,2,30,1,4,4,39,9,1,4,1,1,2,Assistance,-1.485568,53.389698
13528,434310,388220,5,2,2,1,30,1,1,5,28,9,9,2,1,1,3,Slight,-1.485568,53.389698
13529,434310,388220,5,2,2,1,30,1,1,5,28,9,4,4,1,1,3,Slight,-1.485568,53.389698
15788,434310,388220,6,1,2,2,30,1,1,5,17,9,3,2,1,1,3,Slight,-1.485568,53.389698
34794,434315,388220,6,1,2,2,30,1,1,1,11,9,9,2,1,2,3,Slight,-1.485498,53.389728
34795,434315,388220,6,1,2,2,30,1,1,1,11,9,1,4,1,2,3,Slight,-1.485498,53.389728
4668,437310,388240,4,1,2,1,30,1,1,1,41,6,5,1,1,1,3,Assistance,-1.440459,53.389675
4669,437310,388240,4,1,2,1,30,1,1,1,41,6,43,4,1,1,3,Assistance,-1.440459,53.389675
7695,437310,388240,4,1,2,2,30,1,2,3,49,9,6,2,1,1,2,Slight,-1.440459,53.389675
4310,436640,388280,3,2,1,1,40,3,1,4,27,2,1,2,3,1,3,Assistance,-1.450528,53.390081
31634,432155,388299,3,2,1,2,30,2,1,6,28,9,13,2,1,1,2,Assistance,-1.517967,53.390573
31635,432155,388299,3,2,1,2,30,2,1,6,28,9,13,2,2,1,2,Assistance,-1.517967,53.390573
19127,433450,388310,5,1,1,2,30,1,1,3,41,2,2,2,3,1,3,Assistance,-1.49849,53.390562
20210,432170,388330,3,1,1,1,30,1,1,2,13,7,14,1,1,1,3,Slight,-1.517734,53.390821
27667,432173,388335,3,1,1,1,30,1,1,1,41,9,10,1,1,1,3,Slight,-1.517692,53.390878
27668,432173,388335,3,1,1,1,30,1,1,1,41,9,10,1,2,2,2,Assistance,-1.517692,53.390878
35744,434450,388364,6,1,2,2,30,1,1,3,44,3,12,2,1,1,3,Assistance,-1.483452,53.391013
2833,434460,388370,5,1,2,2,30,1,2,4,36,9,2,3,1,2,3,Slight,-1.483296,53.391037
2834,434460,388370,5,1,2,2,30,1,2,4,36,9,8,2,1,2,3,Slight,-1.483296,53.391037
5187,434460,388380,4,2,1,1,30,3,1,5,17,8,1,1,2,1,3,Slight,-1.483295,53.391127
5188,434460,388380,4,2,1,1,30,3,1,5,17,8,1,1,2,2,3,Slight,-1.483295,53.391127
8152,434460,388380,4,1,3,1,30,1,1,7,10,9,10,3,1,2,3,Slight,-1.483295,53.391127
21445,434460,388380,5,1,2,1,30,1,1,7,42,9,10,5,1,2,3,Slight,-1.483295,53.391127
21446,434460,388380,5,1,2,1,30,1,1,7,42,9,11,2,1,2,3,Slight,-1.483295,53.391127
35744,434450,388364,6,1,2,2,30,1,1,3,44,3,12,2,1,1,3,Assistance,-1.483452,53.391013
13532,430910,388390,6,2,1,1,30,1,1,4,28,2,5,2,3,2,1,Assistance,-1.536674,53.391436
35063,430915,388393,6,2,2,1,30,1,1,3,23,9,18,2,1,1,3,Slight,-1.536602,53.391492
572,437400,388400,3,2,2,2,30,1,2,2,24,3,7,5,1,1,3,Assistance,-1.439086,53.391107
4491,437400,388410,3,1,2,1,30,1,1,2,34,7,3,5,1,1,3,Slight,-1.439085,53.391197
4492,437400,388410,3,1,2,1,30,1,1,2,34,7,7,2,1,1,3,Slight,-1.439085,53.391197
4518,437400,388410,6,1,2,2,30,1,2,6,35,9,8,2,2,2,2,Slight,-1.439085,53.391197
4519,437400,388410,6,1,2,2,30,1,2,6,35,9,6,4,2,2,2,Slight,-1.439085,53.391197
17129,437400,388410,3,1,2,1,30,1,1,6,45,9,5,2,1,1,3,Slight,-1.439085,53.391197
17130,437400,388410,3,1,2,1,30,1,1,6,45,9,13,2,1,1,3,Slight,-1.439085,53.391197
572,437400,388400,3,2,2,2,30,1,2,2,24,3,7,5,1,1,3,Assistance,-1.439086,53.391107
4491,437400,388410,3,1,2,1,30,1,1,2,34,7,3,5,1,1,3,Slight,-1.439085,53.391197
4492,437400,388410,3,1,2,1,30,1,1,2,34,7,7,2,1,1,3,Slight,-1.439085,53.391197
4518,437400,388410,6,1,2,2,30,1,2,6,35,9,8,2,2,2,2,Slight,-1.439085,53.391197
4519,437400,388410,6,1,2,2,30,1,2,6,35,9,6,4,2,2,2,Slight,-1.439085,53.391197
17129,437400,388410,3,1,2,1,30,1,1,6,45,9,5,2,1,1,3,Slight,-1.439085,53.391197
17130,437400,388410,3,1,2,1,30,1,1,6,45,9,13,2,1,1,3,Slight,-1.439085,53.391197
19561,433930,388430,6,2,1,1,30,5,1,2,47,2,8,2,3,1,4,Assistance,-1.491259,53.39161
13100,436060,388450,6,1,1,1,20,1,1,2,20,2,8,4,3,1,1,Assistance,-1.459229,53.391649
13378,434530,388460,5,1,1,1,30,1,1,5,24,2,12,2,3,1,3,Assistance,-1.482234,53.391841
2748,431200,388480,4,1,2,1,30,1,1,7,32,3,9,2,1,1,2,Assistance,-1.532304,53.392228
8376,433070,388500,6,2,1,1,30,1,1,5,16,2,4,2,3,1,1,Assistance,-1.504183,53.392294
10581,431780,388510,4,1,2,1,30,1,1,1,21,9,11,2,1,2,2,Slight,-1.52358,53.392463
10582,431780,388510,4,1,2,1,30,1,1,1,21,9,4,4,1,2,2,Slight,-1.52358,53.392463
10583,431780,388510,4,1,2,1,30,1,1,1,21,9,11,2,1,2,3,Slight,-1.52358,53.392463
10584,431780,388510,4,1,2,1,30,1,1,1,21,9,4,4,1,2,3,Slight,-1.52358,53.392463
17279,431780,388510,4,1,3,2,30,1,8,1,52,9,1,2,1,2,3,Slight,-1.52358,53.392463
17280,431780,388510,4,1,3,2,30,1,8,1,52,9,3,2,1,2,3,Slight,-1.52358,53.392463
17281,431780,388510,4,1,3,2,30,1,8,1,52,9,2,1,1,2,3,Slight,-1.52358,53.392463
17282,431780,388510,4,1,3,2,30,1,8,1,52,9,1,2,2,2,4,Slight,-1.52358,53.392463
17283,431780,388510,4,1,3,2,30,1,8,1,52,9,3,2,2,2,4,Slight,-1.52358,53.392463
17284,431780,388510,4,1,3,2,30,1,8,1,52,9,2,1,2,2,4,Slight,-1.52358,53.392463
17285,431780,388510,4,1,3,2,30,1,8,1,52,9,1,2,2,2,4,Assistance,-1.52358,53.392463
17286,431780,388510,4,1,3,2,30,1,8,1,52,9,3,2,2,2,4,Assistance,-1.52358,53.392463
17287,431780,388510,4,1,3,2,30,1,8,1,52,9,2,1,2,2,4,Assistance,-1.52358,53.392463
9813,436120,388540,3,1,1,2,30,1,1,6,12,2,6,2,3,2,1,Assistance,-1.458317,53.392454
27956,436126,388526,3,1,1,1,30,1,1,4,48,2,4,2,3,2,3,Slight,-1.458234,53.39234
35074,432017,388551,6,1,2,1,20,1,1,5,23,7,0,4,1,1,2,Assistance,-1.520016,53.392847
35075,432017,388551,6,1,2,1,20,1,1,5,23,7,20,2,1,1,2,Assistance,-1.520016,53.392847
19239,431840,388570,4,1,2,2,30,1,1,2,44,3,10,5,1,1,3,Assistance,-1.522672,53.392998
8150,433290,388580,5,1,1,1,30,1,1,5,10,2,2,4,3,2,4,Assistance,-1.500867,53.392999
35430,422354,388607,6,2,2,1,60,2,1,6,34,7,12,4,2,2,2,Assistance,-1.665313,53.393845
13812,430380,388630,4,1,1,1,30,1,1,3,33,2,1,2,3,1,1,Assistance,-1.54462,53.393623
13812,430380,388630,4,1,1,1,30,1,1,3,33,2,1,2,3,1,1,Assistance,-1.54462,53.393623
35529,429616,388648,4,1,2,1,60,1,1,2,38,7,0,2,1,1,3,Assistance,-1.556111,53.393858
35530,429616,388648,4,1,2,1,60,1,1,2,38,7,4,2,1,1,3,Assistance,-1.556111,53.393858
35531,429616,388648,4,1,2,1,60,1,1,2,38,9,0,2,1,1,3,Slight,-1.556111,53.393858
35532,429616,388648,4,1,2,1,60,1,1,2,38,9,4,2,1,1,3,Slight,-1.556111,53.393858
6197,434950,388670,4,1,2,2,30,1,5,5,46,4,2,2,1,1,2,Slight,-1.475896,53.393701
6198,434950,388670,4,1,2,2,30,1,5,5,46,4,7,4,1,1,2,Slight,-1.475896,53.393701
8863,434950,388660,4,1,2,1,30,1,1,3,34,9,1,3,1,1,3,Assistance,-1.475897,53.393611
8864,434950,388660,4,1,2,1,30,1,1,3,34,9,7,2,1,1,3,Assistance,-1.475897,53.393611
9701,434940,388660,4,1,2,1,30,1,1,6,7,9,4,3,2,2,3,Slight,-1.476047,53.393612
9702,434940,388660,4,1,2,1,30,1,1,6,7,9,4,3,1,1,3,Slight,-1.476047,53.393612
9703,434940,388660,4,1,2,1,30,1,1,6,7,9,4,3,2,2,2,Slight,-1.476047,53.393612
32316,434945,388669,4,1,1,2,30,3,5,3,47,2,10,2,3,2,3,Assistance,-1.475976,53.393722
23308,431937,388675,4,2,1,1,30,1,1,3,39,2,10,2,3,2,1,Assistance,-1.521203,53.393937
7914,431980,388700,4,1,1,2,30,1,5,4,3,2,5,2,3,1,4,Assistance,-1.520553,53.394158
35453,432024,388716,4,2,1,1,30,3,1,7,35,9,13,2,2,1,2,Assistance,-1.519895,53.394329
35453,432024,388716,4,2,1,1,30,3,1,7,35,9,13,2,2,1,2,Assistance,-1.519895,53.394329
28093,435345,388724,6,2,2,2,30,3,1,2,52,9,6,2,1,1,2,Assistance,-1.469955,53.394172
28094,435345,388724,6,2,2,2,30,3,1,2,52,9,16,2,1,1,2,Assistance,-1.469955,53.394172
28095,435345,388724,6,2,2,2,30,3,1,2,52,9,6,2,2,1,2,Slight,-1.469955,53.394172
28096,435345,388724,6,2,2,2,30,3,1,2,52,9,16,2,2,1,2,Slight,-1.469955,53.394172
28097,435345,388724,6,2,2,2,30,3,1,2,52,9,6,2,2,1,2,Assistance,-1.469955,53.394172
28098,435345,388724,6,2,2,2,30,3,1,2,52,9,16,2,2,1,2,Assistance,-1.469955,53.394172
28099,435345,388724,6,2,2,2,30,3,1,2,52,9,6,2,1,1,3,Assistance,-1.469955,53.394172
28100,435345,388724,6,2,2,2,30,3,1,2,52,9,16,2,1,1,3,Assistance,-1.469955,53.394172
28101,435345,388724,6,2,2,2,30,3,1,2,52,9,6,2,2,2,3,Slight,-1.469955,53.394172
28102,435345,388724,6,2,2,2,30,3,1,2,52,9,16,2,2,2,3,Slight,-1.469955,53.394172
28103,435345,388724,6,2,2,2,30,3,1,2,52,9,6,2,2,1,4,Assistance,-1.469955,53.394172
28104,435345,388724,6,2,2,2,30,3,1,2,52,9,16,2,2,1,4,Assistance,-1.469955,53.394172
32004,434502,388753,4,1,2,1,30,1,1,4,40,5,9,4,1,2,2,Assistance,-1.482628,53.394506
32005,434502,388753,4,1,2,1,30,1,1,4,40,5,0,2,1,2,2,Assistance,-1.482628,53.394506
23103,430747,388768,6,1,2,1,30,1,1,4,31,3,2,4,1,1,3,Assistance,-1.539088,53.394843
9364,431210,388780,6,1,1,2,30,1,1,3,49,2,6,5,3,1,3,Assistance,-1.532124,53.394923
26064,434770,388796,6,1,3,1,30,1,1,5,49,9,2,2,1,2,3,Assistance,-1.478589,53.394846
26065,434770,388796,6,1,3,1,30,1,1,5,49,9,9,2,1,2,3,Assistance,-1.478589,53.394846
15556,437480,388830,6,1,2,2,30,1,8,3,13,9,8,4,1,1,2,Slight,-1.437833,53.394966
