,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
387,532320,176850,3,1,2,1,30,1,1,4,17,5,10,4,1,2,2,Assistance,-0.096106,51.47509
1805,532320,176850,3,2,2,1,30,1,1,6,25,7,18,3,1,1,3,Assistance,-0.096106,51.47509
1806,532320,176850,3,2,2,1,30,1,1,6,25,7,6,2,1,1,3,Assistance,-0.096106,51.47509
4080,532320,176850,3,1,2,1,30,1,1,4,10,8,1,2,2,2,1,Slight,-0.096106,51.47509
4081,532320,176850,3,1,2,1,30,1,1,4,10,8,10,5,2,2,1,Slight,-0.096106,51.47509
4082,532320,176850,3,1,2,1,30,1,1,4,10,9,1,2,1,1,3,Slight,-0.096106,51.47509
4083,532320,176850,3,1,2,1,30,1,1,4,10,9,10,5,1,1,3,Slight,-0.096106,51.47509
4280,532320,176850,3,1,2,1,30,1,1,1,18,3,9,4,1,1,3,Slight,-0.096106,51.47509
4911,532320,176850,3,2,2,1,30,3,1,5,46,3,11,5,1,1,2,Slight,-0.096106,51.47509
6523,532320,176850,3,1,2,1,30,1,1,2,4,5,4,2,1,1,3,Slight,-0.096106,51.47509
6524,532320,176850,3,1,2,1,30,1,1,2,4,5,8,3,1,1,3,Slight,-0.096106,51.47509
8874,532320,176850,3,1,2,1,30,1,1,5,42,3,0,2,1,1,2,Slight,-0.096106,51.47509
12056,532320,176850,3,2,2,1,30,1,1,7,37,4,8,4,1,1,2,Slight,-0.096107,51.475091
12057,532320,176850,3,2,2,1,30,1,1,7,37,4,0,2,1,1,2,Slight,-0.096107,51.475091
12720,532320,176850,3,1,2,1,30,1,1,3,17,5,0,2,1,1,2,Slight,-0.096127,51.475145
12721,532320,176850,3,1,2,1,30,1,1,3,17,5,10,5,1,1,2,Slight,-0.096127,51.475145
13989,532320,176850,3,1,1,1,30,1,1,7,7,2,15,2,3,2,4,Assistance,-0.096107,51.475091
14065,532320,176850,3,1,2,1,30,1,1,6,11,3,8,5,1,2,2,Slight,-0.096107,51.475091
14090,532320,176850,3,1,2,2,20,1,1,5,14,3,1,2,1,1,2,Slight,-0.096107,51.475091
14092,532320,176850,3,1,2,1,20,1,1,2,14,3,14,5,1,1,3,Slight,-0.096107,51.475091
14764,532320,176850,3,1,2,2,20,3,2,4,6,7,8,5,1,1,3,Slight,-0.096101,51.475146
15328,532320,176850,3,1,1,1,20,1,1,2,29,2,0,2,3,2,2,Slight,-0.096101,51.475146
15493,532320,176850,3,1,2,1,30,1,1,1,34,5,1,5,1,1,2,Slight,-0.096101,51.475146
15494,532320,176850,3,1,2,1,30,1,1,1,34,5,5,4,1,1,2,Slight,-0.096101,51.475146
16634,532320,176850,3,1,2,1,20,1,1,2,25,3,7,5,1,2,3,Slight,-0.096101,51.475146
16891,532320,176850,3,2,1,2,30,1,2,4,32,2,1,2,3,2,3,Slight,-0.096101,51.475146
9688,532270,176890,3,2,2,1,30,1,1,3,28,7,11,2,1,1,3,Assistance,-0.096811,51.475462
9689,532270,176890,3,2,2,1,30,1,1,3,28,7,26,2,1,1,3,Assistance,-0.096811,51.475462
17405,532260,176890,3,1,2,1,30,3,1,7,50,8,6,3,1,1,3,Slight,-0.096949,51.47552
17406,532260,176890,3,1,2,1,30,3,1,7,50,8,7,2,1,1,3,Slight,-0.096949,51.47552
9688,532270,176890,3,2,2,1,30,1,1,3,28,7,11,2,1,1,3,Assistance,-0.096811,51.475462
9689,532270,176890,3,2,2,1,30,1,1,3,28,7,26,2,1,1,3,Assistance,-0.096811,51.475462
9688,532270,176890,3,2,2,1,30,1,1,3,28,7,11,2,1,1,3,Assistance,-0.096811,51.475462
9689,532270,176890,3,2,2,1,30,1,1,3,28,7,26,2,1,1,3,Assistance,-0.096811,51.475462
17405,532260,176890,3,1,2,1,30,3,1,7,50,8,6,3,1,1,3,Slight,-0.096949,51.47552
17406,532260,176890,3,1,2,1,30,3,1,7,50,8,7,2,1,1,3,Slight,-0.096949,51.47552
9688,532270,176890,3,2,2,1,30,1,1,3,28,7,11,2,1,1,3,Assistance,-0.096811,51.475462
9689,532270,176890,3,2,2,1,30,1,1,3,28,7,26,2,1,1,3,Assistance,-0.096811,51.475462
347,532200,176930,3,1,2,1,30,1,1,4,10,5,14,4,1,1,3,Slight,-0.097803,51.475837
348,532200,176930,3,1,2,1,30,1,1,4,10,5,9,5,1,1,3,Slight,-0.097803,51.475837
1101,532200,176930,3,2,2,1,30,3,1,3,50,9,0,2,1,1,3,Slight,-0.097803,51.475837
1454,532200,176930,3,2,2,1,30,3,1,4,10,7,3,2,1,1,3,Slight,-0.097803,51.475837
3286,532200,176930,3,1,2,1,30,1,1,5,32,7,1,4,1,1,3,Slight,-0.097803,51.475837
3411,532200,176930,3,1,2,1,30,1,1,3,38,5,8,4,1,1,3,Slight,-0.097803,51.475837
3412,532200,176930,3,1,2,1,30,1,1,3,38,5,4,5,1,1,3,Slight,-0.097803,51.475837
3725,532200,176930,3,1,1,1,30,1,1,1,13,2,15,5,3,1,1,Assistance,-0.097803,51.475837
4224,532200,176930,3,2,2,1,30,1,1,4,17,9,10,2,1,1,3,Slight,-0.097803,51.475837
4225,532200,176930,3,2,2,1,30,1,1,4,17,9,12,3,1,1,3,Slight,-0.097803,51.475837
4423,532200,176930,3,1,2,1,30,1,1,5,24,3,6,4,1,1,3,Slight,-0.097803,51.475837
4980,532200,176930,3,1,2,1,30,1,1,2,48,11,5,3,2,1,2,Slight,-0.097803,51.475837
4981,532200,176930,3,1,2,1,30,1,1,2,48,11,7,2,2,1,2,Slight,-0.097803,51.475837
5678,532200,176930,3,1,2,1,30,1,1,2,27,5,3,4,1,1,3,Slight,-0.097803,51.475837
5679,532200,176930,3,1,2,1,30,1,1,2,27,5,7,2,1,1,3,Slight,-0.097803,51.475837
6646,532200,176930,3,1,2,1,30,1,1,5,10,5,6,4,1,1,3,Slight,-0.097803,51.475837
7262,532200,176930,3,1,2,2,30,1,2,6,32,5,5,1,1,2,3,Slight,-0.097803,51.475837
7263,532200,176930,3,1,2,2,30,1,2,6,32,5,9,5,1,2,3,Slight,-0.097803,51.475837
7468,532200,176930,3,2,2,1,30,3,1,1,41,3,2,5,1,1,3,Slight,-0.097803,51.475837
7586,532200,176930,3,1,2,1,30,1,1,3,43,5,1,4,1,1,3,Slight,-0.097803,51.475837
7622,532200,176930,3,1,2,1,30,1,1,4,44,5,0,4,1,1,3,Slight,-0.097803,51.475837
7623,532200,176930,3,1,2,1,30,1,1,4,44,5,14,5,1,1,3,Slight,-0.097803,51.475837
7755,532200,176930,3,2,2,1,30,3,1,4,51,5,2,4,1,1,1,Slight,-0.097803,51.475837
7756,532200,176930,3,2,2,1,30,3,1,4,51,5,1,2,1,1,1,Slight,-0.097803,51.475837
8379,532200,176930,3,1,2,2,30,1,2,7,23,7,1,2,1,1,2,Slight,-0.097803,51.475837
8380,532200,176930,3,1,2,2,30,1,2,7,23,7,16,5,1,1,2,Slight,-0.097803,51.475837
9462,532200,176930,3,1,2,2,30,1,2,3,17,7,10,5,1,1,3,Slight,-0.097803,51.475837
9463,532200,176930,3,1,2,2,30,1,2,3,17,7,1,4,1,1,3,Slight,-0.097803,51.475837
9734,532200,176930,3,2,2,1,30,3,1,6,26,5,7,5,2,2,3,Slight,-0.097803,51.475837
9735,532200,176930,3,2,2,1,30,3,1,6,26,5,4,2,2,2,3,Slight,-0.097803,51.475837
9894,532200,176930,3,1,2,1,30,1,1,7,39,5,1,5,1,1,3,Slight,-0.097803,51.475837
9895,532200,176930,3,1,2,1,30,1,1,7,39,5,4,2,1,1,3,Slight,-0.097803,51.475837
10454,532200,176930,3,1,2,1,30,1,1,1,10,5,6,2,1,1,2,Slight,-0.097804,51.475838
10839,532200,176930,3,1,2,1,30,1,1,2,35,7,16,2,1,1,3,Slight,-0.097804,51.475838
10840,532200,176930,3,1,2,1,30,1,1,2,35,7,1,5,1,1,3,Slight,-0.097804,51.475838
10841,532200,176930,3,1,2,1,30,1,1,2,35,7,16,2,2,2,3,Slight,-0.097804,51.475838
10842,532200,176930,3,1,2,1,30,1,1,2,35,7,1,5,2,2,3,Slight,-0.097804,51.475838
10901,532200,176930,3,2,1,2,30,3,2,5,37,11,2,1,2,1,1,Assistance,-0.097804,51.475838
11267,532200,176930,3,2,2,1,30,1,1,5,6,5,13,5,1,2,2,Assistance,-0.097804,51.475838
11793,532200,176930,3,1,2,1,30,1,1,5,24,7,10,5,1,1,3,Slight,-0.097804,51.475838
11794,532200,176930,3,1,2,1,30,1,1,5,24,7,2,2,1,1,3,Slight,-0.097804,51.475838
12296,532200,176930,3,1,2,2,30,1,1,3,46,5,0,3,1,1,2,Slight,-0.097804,51.475838
12297,532200,176930,3,1,2,2,30,1,1,3,46,5,4,2,1,1,2,Slight,-0.097804,51.475838
13366,532200,176930,3,1,2,1,30,1,1,1,46,15,7,1,1,1,3,Slight,-0.097824,51.475892
13367,532200,176930,3,1,2,1,30,1,1,1,46,15,9,1,1,1,3,Slight,-0.097824,51.475892
15461,532200,176930,3,2,1,1,30,3,1,7,32,6,3,2,1,1,3,Slight,-0.097798,51.475893
16523,532200,176930,3,1,2,1,30,1,1,3,21,3,5,5,1,1,3,Slight,-0.097798,51.475893
16794,532200,176930,3,1,2,1,30,1,1,6,29,4,6,2,1,1,3,Slight,-0.097798,51.475893
17256,532200,176930,6,2,2,1,30,3,1,4,45,3,6,2,1,1,3,Slight,-0.097798,51.475893
347,532200,176930,3,1,2,1,30,1,1,4,10,5,14,4,1,1,3,Slight,-0.097803,51.475837
348,532200,176930,3,1,2,1,30,1,1,4,10,5,9,5,1,1,3,Slight,-0.097803,51.475837
1101,532200,176930,3,2,2,1,30,3,1,3,50,9,0,2,1,1,3,Slight,-0.097803,51.475837
1454,532200,176930,3,2,2,1,30,3,1,4,10,7,3,2,1,1,3,Slight,-0.097803,51.475837
3286,532200,176930,3,1,2,1,30,1,1,5,32,7,1,4,1,1,3,Slight,-0.097803,51.475837
3411,532200,176930,3,1,2,1,30,1,1,3,38,5,8,4,1,1,3,Slight,-0.097803,51.475837
3412,532200,176930,3,1,2,1,30,1,1,3,38,5,4,5,1,1,3,Slight,-0.097803,51.475837
3725,532200,176930,3,1,1,1,30,1,1,1,13,2,15,5,3,1,1,Assistance,-0.097803,51.475837
4224,532200,176930,3,2,2,1,30,1,1,4,17,9,10,2,1,1,3,Slight,-0.097803,51.475837
4225,532200,176930,3,2,2,1,30,1,1,4,17,9,12,3,1,1,3,Slight,-0.097803,51.475837
4423,532200,176930,3,1,2,1,30,1,1,5,24,3,6,4,1,1,3,Slight,-0.097803,51.475837
4980,532200,176930,3,1,2,1,30,1,1,2,48,11,5,3,2,1,2,Slight,-0.097803,51.475837
4981,532200,176930,3,1,2,1,30,1,1,2,48,11,7,2,2,1,2,Slight,-0.097803,51.475837
5678,532200,176930,3,1,2,1,30,1,1,2,27,5,3,4,1,1,3,Slight,-0.097803,51.475837
5679,532200,176930,3,1,2,1,30,1,1,2,27,5,7,2,1,1,3,Slight,-0.097803,51.475837
6646,532200,176930,3,1,2,1,30,1,1,5,10,5,6,4,1,1,3,Slight,-0.097803,51.475837
7262,532200,176930,3,1,2,2,30,1,2,6,32,5,5,1,1,2,3,Slight,-0.097803,51.475837
7263,532200,176930,3,1,2,2,30,1,2,6,32,5,9,5,1,2,3,Slight,-0.097803,51.475837
7468,532200,176930,3,2,2,1,30,3,1,1,41,3,2,5,1,1,3,Slight,-0.097803,51.475837
7586,532200,176930,3,1,2,1,30,1,1,3,43,5,1,4,1,1,3,Slight,-0.097803,51.475837
7622,532200,176930,3,1,2,1,30,1,1,4,44,5,0,4,1,1,3,Slight,-0.097803,51.475837
7623,532200,176930,3,1,2,1,30,1,1,4,44,5,14,5,1,1,3,Slight,-0.097803,51.475837
7755,532200,176930,3,2,2,1,30,3,1,4,51,5,2,4,1,1,1,Slight,-0.097803,51.475837
7756,532200,176930,3,2,2,1,30,3,1,4,51,5,1,2,1,1,1,Slight,-0.097803,51.475837
8379,532200,176930,3,1,2,2,30,1,2,7,23,7,1,2,1,1,2,Slight,-0.097803,51.475837
8380,532200,176930,3,1,2,2,30,1,2,7,23,7,16,5,1,1,2,Slight,-0.097803,51.475837
9462,532200,176930,3,1,2,2,30,1,2,3,17,7,10,5,1,1,3,Slight,-0.097803,51.475837
9463,532200,176930,3,1,2,2,30,1,2,3,17,7,1,4,1,1,3,Slight,-0.097803,51.475837
9734,532200,176930,3,2,2,1,30,3,1,6,26,5,7,5,2,2,3,Slight,-0.097803,51.475837
9735,532200,176930,3,2,2,1,30,3,1,6,26,5,4,2,2,2,3,Slight,-0.097803,51.475837
9894,532200,176930,3,1,2,1,30,1,1,7,39,5,1,5,1,1,3,Slight,-0.097803,51.475837
9895,532200,176930,3,1,2,1,30,1,1,7,39,5,4,2,1,1,3,Slight,-0.097803,51.475837
10454,532200,176930,3,1,2,1,30,1,1,1,10,5,6,2,1,1,2,Slight,-0.097804,51.475838
10839,532200,176930,3,1,2,1,30,1,1,2,35,7,16,2,1,1,3,Slight,-0.097804,51.475838
10840,532200,176930,3,1,2,1,30,1,1,2,35,7,1,5,1,1,3,Slight,-0.097804,51.475838
10841,532200,176930,3,1,2,1,30,1,1,2,35,7,16,2,2,2,3,Slight,-0.097804,51.475838
10842,532200,176930,3,1,2,1,30,1,1,2,35,7,1,5,2,2,3,Slight,-0.097804,51.475838
10901,532200,176930,3,2,1,2,30,3,2,5,37,11,2,1,2,1,1,Assistance,-0.097804,51.475838
11267,532200,176930,3,2,2,1,30,1,1,5,6,5,13,5,1,2,2,Assistance,-0.097804,51.475838
11793,532200,176930,3,1,2,1,30,1,1,5,24,7,10,5,1,1,3,Slight,-0.097804,51.475838
11794,532200,176930,3,1,2,1,30,1,1,5,24,7,2,2,1,1,3,Slight,-0.097804,51.475838
12296,532200,176930,3,1,2,2,30,1,1,3,46,5,0,3,1,1,2,Slight,-0.097804,51.475838
12297,532200,176930,3,1,2,2,30,1,1,3,46,5,4,2,1,1,2,Slight,-0.097804,51.475838
13366,532200,176930,3,1,2,1,30,1,1,1,46,15,7,1,1,1,3,Slight,-0.097824,51.475892
13367,532200,176930,3,1,2,1,30,1,1,1,46,15,9,1,1,1,3,Slight,-0.097824,51.475892
15461,532200,176930,3,2,1,1,30,3,1,7,32,6,3,2,1,1,3,Slight,-0.097798,51.475893
16523,532200,176930,3,1,2,1,30,1,1,3,21,3,5,5,1,1,3,Slight,-0.097798,51.475893
16794,532200,176930,3,1,2,1,30,1,1,6,29,4,6,2,1,1,3,Slight,-0.097798,51.475893
17256,532200,176930,6,2,2,1,30,3,1,4,45,3,6,2,1,1,3,Slight,-0.097798,51.475893
968,532160,176950,3,1,2,1,30,1,1,4,44,5,4,2,1,1,3,Slight,-0.098371,51.476027
1810,532160,176950,3,1,2,1,30,1,1,1,24,5,14,5,1,1,3,Slight,-0.098371,51.476027
3061,532160,176950,3,1,2,1,30,1,1,1,10,6,10,2,1,2,3,Slight,-0.098371,51.476027
3062,532160,176950,3,1,2,1,30,1,1,1,10,6,4,4,1,2,3,Slight,-0.098371,51.476027
4196,532160,176950,3,1,2,1,30,1,1,5,23,9,9,4,1,1,3,Assistance,-0.098371,51.476027
8544,532160,176950,3,1,2,1,30,1,1,2,30,7,13,5,1,1,3,Slight,-0.098371,51.476027
8545,532160,176950,3,1,2,1,30,1,1,2,30,7,5,2,1,1,3,Slight,-0.098371,51.476027
8546,532160,176950,3,1,2,1,30,1,1,6,31,7,3,5,1,1,3,Slight,-0.098371,51.476027
8547,532160,176950,3,1,2,1,30,1,1,6,31,7,9,2,1,1,3,Slight,-0.098371,51.476027
8845,532160,176950,3,2,2,1,30,3,1,4,41,3,14,2,1,1,3,Slight,-0.098371,51.476027
9817,532160,176950,3,2,2,1,30,3,1,1,34,3,9,2,1,1,3,Slight,-0.098371,51.476027
9867,532160,176950,3,2,2,1,30,3,1,2,37,3,7,4,1,1,3,Slight,-0.098371,51.476027
15889,532160,176950,3,2,2,1,30,3,1,1,49,5,1,2,1,1,3,Assistance,-0.098366,51.476082
15890,532160,176950,3,2,2,1,30,3,1,1,49,5,8,5,1,1,3,Assistance,-0.098366,51.476082
968,532160,176950,3,1,2,1,30,1,1,4,44,5,4,2,1,1,3,Slight,-0.098371,51.476027
1810,532160,176950,3,1,2,1,30,1,1,1,24,5,14,5,1,1,3,Slight,-0.098371,51.476027
3061,532160,176950,3,1,2,1,30,1,1,1,10,6,10,2,1,2,3,Slight,-0.098371,51.476027
3062,532160,176950,3,1,2,1,30,1,1,1,10,6,4,4,1,2,3,Slight,-0.098371,51.476027
4196,532160,176950,3,1,2,1,30,1,1,5,23,9,9,4,1,1,3,Assistance,-0.098371,51.476027
8544,532160,176950,3,1,2,1,30,1,1,2,30,7,13,5,1,1,3,Slight,-0.098371,51.476027
8545,532160,176950,3,1,2,1,30,1,1,2,30,7,5,2,1,1,3,Slight,-0.098371,51.476027
8546,532160,176950,3,1,2,1,30,1,1,6,31,7,3,5,1,1,3,Slight,-0.098371,51.476027
8547,532160,176950,3,1,2,1,30,1,1,6,31,7,9,2,1,1,3,Slight,-0.098371,51.476027
8845,532160,176950,3,2,2,1,30,3,1,4,41,3,14,2,1,1,3,Slight,-0.098371,51.476027
9817,532160,176950,3,2,2,1,30,3,1,1,34,3,9,2,1,1,3,Slight,-0.098371,51.476027
9867,532160,176950,3,2,2,1,30,3,1,2,37,3,7,4,1,1,3,Slight,-0.098371,51.476027
15889,532160,176950,3,2,2,1,30,3,1,1,49,5,1,2,1,1,3,Assistance,-0.098366,51.476082
15890,532160,176950,3,2,2,1,30,3,1,1,49,5,8,5,1,1,3,Assistance,-0.098366,51.476082
3664,532020,176960,6,2,2,2,30,3,1,6,49,9,10,4,1,1,2,Assistance,-0.100382,51.476149
3665,532020,176960,6,2,2,2,30,3,1,6,49,9,3,4,1,1,2,Assistance,-0.100382,51.476149
3664,532020,176960,6,2,2,2,30,3,1,6,49,9,10,4,1,1,2,Assistance,-0.100382,51.476149
3665,532020,176960,6,2,2,2,30,3,1,6,49,9,3,4,1,1,2,Assistance,-0.100382,51.476149
607,532100,176990,3,1,2,1,30,1,1,1,19,7,2,2,1,1,3,Slight,-0.09922,51.4764
608,532100,176990,3,1,2,1,30,1,1,1,19,7,5,5,1,1,3,Slight,-0.09922,51.4764
1012,532110,176990,3,1,2,1,30,1,1,1,47,5,0,4,1,1,3,Slight,-0.099076,51.476398
1013,532110,176990,3,1,2,1,30,1,1,1,47,5,17,2,1,1,3,Slight,-0.099076,51.476398
1050,532100,176990,3,2,2,1,30,1,1,3,43,3,12,5,1,1,3,Slight,-0.09922,51.4764
1947,532100,176990,3,1,2,1,30,1,1,3,30,7,5,5,2,2,3,Slight,-0.09922,51.4764
1948,532100,176990,3,1,2,1,30,1,1,3,30,7,5,5,1,1,3,Slight,-0.09922,51.4764
2398,532110,176990,3,1,2,2,30,1,2,5,48,7,8,4,1,1,3,Slight,-0.099076,51.476398
2399,532110,176990,3,1,2,2,30,1,2,5,48,7,3,2,1,1,3,Slight,-0.099076,51.476398
4373,532110,176990,3,1,2,1,30,1,1,5,21,3,9,4,1,1,3,Slight,-0.099076,51.476398
7208,532110,176990,3,2,2,1,30,1,1,2,33,4,1,5,1,1,3,Slight,-0.099076,51.476398
7209,532110,176990,3,2,2,1,30,1,1,2,33,4,1,4,1,1,3,Slight,-0.099076,51.476398
10023,532110,176990,3,1,2,1,30,1,1,3,45,5,8,2,1,2,3,Slight,-0.099076,51.476398
10024,532110,176990,3,1,2,1,30,1,1,3,45,5,9,4,1,2,3,Slight,-0.099076,51.476398
11556,532110,176990,3,1,2,1,30,1,1,5,15,3,5,1,1,2,3,Slight,-0.099076,51.476398
11743,532110,176980,3,1,2,1,30,1,1,5,23,5,12,5,1,1,3,Slight,-0.09908,51.476308
11744,532110,176980,3,1,2,1,30,1,1,5,23,5,3,2,1,1,3,Slight,-0.09908,51.476308
13061,532100,176990,3,1,2,1,30,1,1,4,32,5,3,5,1,2,3,Slight,-0.09924,51.476455
13062,532100,176990,3,1,2,1,30,1,1,4,32,5,8,2,1,2,3,Slight,-0.09924,51.476455
13399,532110,176990,3,1,2,2,30,3,2,3,48,5,0,4,1,1,3,Assistance,-0.099096,51.476453
13990,532110,176990,3,1,2,1,30,1,1,1,6,7,8,2,1,1,2,Slight,-0.099076,51.476398
13991,532110,176990,3,1,2,1,30,1,1,1,6,7,17,5,1,1,2,Slight,-0.099076,51.476398
14278,532110,176990,3,1,2,1,30,1,1,2,21,7,10,2,1,1,3,Slight,-0.099076,51.476398
14279,532110,176990,3,1,2,1,30,1,1,2,21,7,0,5,1,1,3,Slight,-0.099076,51.476398
16471,532110,176990,3,1,2,1,30,1,1,5,19,3,11,5,1,1,3,Assistance,-0.099071,51.476453
1012,532110,176990,3,1,2,1,30,1,1,1,47,5,0,4,1,1,3,Slight,-0.099076,51.476398
1013,532110,176990,3,1,2,1,30,1,1,1,47,5,17,2,1,1,3,Slight,-0.099076,51.476398
2398,532110,176990,3,1,2,2,30,1,2,5,48,7,8,4,1,1,3,Slight,-0.099076,51.476398
2399,532110,176990,3,1,2,2,30,1,2,5,48,7,3,2,1,1,3,Slight,-0.099076,51.476398
4373,532110,176990,3,1,2,1,30,1,1,5,21,3,9,4,1,1,3,Slight,-0.099076,51.476398
7208,532110,176990,3,2,2,1,30,1,1,2,33,4,1,5,1,1,3,Slight,-0.099076,51.476398
7209,532110,176990,3,2,2,1,30,1,1,2,33,4,1,4,1,1,3,Slight,-0.099076,51.476398
10023,532110,176990,3,1,2,1,30,1,1,3,45,5,8,2,1,2,3,Slight,-0.099076,51.476398
10024,532110,176990,3,1,2,1,30,1,1,3,45,5,9,4,1,2,3,Slight,-0.099076,51.476398
11556,532110,176990,3,1,2,1,30,1,1,5,15,3,5,1,1,2,3,Slight,-0.099076,51.476398
11743,532110,176980,3,1,2,1,30,1,1,5,23,5,12,5,1,1,3,Slight,-0.09908,51.476308
11744,532110,176980,3,1,2,1,30,1,1,5,23,5,3,2,1,1,3,Slight,-0.09908,51.476308
13399,532110,176990,3,1,2,2,30,3,2,3,48,5,0,4,1,1,3,Assistance,-0.099096,51.476453
13990,532110,176990,3,1,2,1,30,1,1,1,6,7,8,2,1,1,2,Slight,-0.099076,51.476398
13991,532110,176990,3,1,2,1,30,1,1,1,6,7,17,5,1,1,2,Slight,-0.099076,51.476398
14278,532110,176990,3,1,2,1,30,1,1,2,21,7,10,2,1,1,3,Slight,-0.099076,51.476398
14279,532110,176990,3,1,2,1,30,1,1,2,21,7,0,5,1,1,3,Slight,-0.099076,51.476398
16471,532110,176990,3,1,2,1,30,1,1,5,19,3,11,5,1,1,3,Assistance,-0.099071,51.476453
3548,532070,177010,3,1,2,1,30,1,1,1,43,4,2,3,1,1,3,Assistance,-0.099644,51.476587
3549,532070,177010,3,1,2,1,30,1,1,1,43,4,10,2,1,1,3,Assistance,-0.099644,51.476587
3548,532070,177010,3,1,2,1,30,1,1,1,43,4,2,3,1,1,3,Assistance,-0.099644,51.476587
3549,532070,177010,3,1,2,1,30,1,1,1,43,4,10,2,1,1,3,Assistance,-0.099644,51.476587
3548,532070,177010,3,1,2,1,30,1,1,1,43,4,2,3,1,1,3,Assistance,-0.099644,51.476587
3549,532070,177010,3,1,2,1,30,1,1,1,43,4,10,2,1,1,3,Assistance,-0.099644,51.476587
5688,532060,177020,3,1,2,1,30,1,1,4,30,3,5,3,1,1,3,Slight,-0.099784,51.476679
3548,532070,177010,3,1,2,1,30,1,1,1,43,4,2,3,1,1,3,Assistance,-0.099644,51.476587
3549,532070,177010,3,1,2,1,30,1,1,1,43,4,10,2,1,1,3,Assistance,-0.099644,51.476587
10231,532110,177030,3,1,2,1,30,1,1,4,37,3,8,5,1,1,2,Assistance,-0.099061,51.476757
10231,532110,177030,3,1,2,1,30,1,1,4,37,3,8,5,1,1,2,Assistance,-0.099061,51.476757
267,532460,177080,3,1,2,1,30,1,1,6,12,9,13,4,1,1,2,Slight,-0.094005,51.477125
268,532460,177080,3,1,2,1,30,1,1,6,12,9,5,2,1,1,2,Slight,-0.094005,51.477125
1436,532460,177080,3,2,2,1,30,3,1,5,3,6,10,5,1,1,3,Slight,-0.094005,51.477125
1437,532460,177080,3,2,2,1,30,3,1,5,3,6,10,2,1,1,3,Slight,-0.094005,51.477125
4564,532450,177080,3,1,1,1,30,1,1,5,35,9,16,2,1,2,3,Slight,-0.094149,51.477127
4565,532450,177080,3,1,1,1,30,1,1,5,35,9,16,2,2,1,1,Slight,-0.094149,51.477127
6150,532460,177080,3,2,2,1,30,3,1,1,48,9,13,4,1,1,3,Slight,-0.094005,51.477125
6151,532460,177080,3,2,2,1,30,3,1,1,48,9,2,2,1,1,3,Slight,-0.094005,51.477125
9544,532450,177090,3,1,1,1,30,1,1,3,21,11,10,1,2,2,3,Slight,-0.094145,51.477217
9545,532450,177090,3,1,1,1,30,1,1,3,21,11,10,1,2,2,1,Slight,-0.094145,51.477217
14748,532460,177080,3,1,2,2,20,1,1,4,6,7,13,4,1,1,3,Assistance,-0.094,51.47718
14749,532460,177080,3,1,2,2,20,1,1,4,6,7,15,2,1,1,3,Assistance,-0.094,51.47718
267,532460,177080,3,1,2,1,30,1,1,6,12,9,13,4,1,1,2,Slight,-0.094005,51.477125
268,532460,177080,3,1,2,1,30,1,1,6,12,9,5,2,1,1,2,Slight,-0.094005,51.477125
1436,532460,177080,3,2,2,1,30,3,1,5,3,6,10,5,1,1,3,Slight,-0.094005,51.477125
1437,532460,177080,3,2,2,1,30,3,1,5,3,6,10,2,1,1,3,Slight,-0.094005,51.477125
6150,532460,177080,3,2,2,1,30,3,1,1,48,9,13,4,1,1,3,Slight,-0.094005,51.477125
6151,532460,177080,3,2,2,1,30,3,1,1,48,9,2,2,1,1,3,Slight,-0.094005,51.477125
14748,532460,177080,3,1,2,2,20,1,1,4,6,7,13,4,1,1,3,Assistance,-0.094,51.47718
14749,532460,177080,3,1,2,2,20,1,1,4,6,7,15,2,1,1,3,Assistance,-0.094,51.47718
4245,533440,177110,6,2,2,1,30,1,1,2,25,3,3,5,1,1,1,Assistance,-0.079891,51.477164
4245,533440,177110,6,2,2,1,30,1,1,2,25,3,3,5,1,1,1,Assistance,-0.079891,51.477164
13690,532460,177120,3,2,2,1,30,3,1,3,51,5,9,2,1,1,3,Assistance,-0.093991,51.477485
13690,532460,177120,3,2,2,1,30,3,1,3,51,5,9,2,1,1,3,Assistance,-0.093991,51.477485
8413,532450,177150,3,2,1,2,30,1,2,5,25,2,6,2,3,2,2,Assistance,-0.094123,51.477756
8413,532450,177150,3,2,1,2,30,1,2,5,25,2,6,2,3,2,2,Assistance,-0.094123,51.477756
18332,532031,177166,5,1,1,1,20,1,1,3,39,2,5,5,3,2,4,Assistance,-0.100142,51.478054
3848,532440,177180,3,2,1,1,30,1,1,1,42,2,6,2,3,1,4,Assistance,-0.094256,51.478028
3848,532440,177180,3,2,1,1,30,1,1,1,42,2,6,2,3,1,4,Assistance,-0.094256,51.478028
14765,533090,177200,4,2,2,2,20,3,1,7,6,9,6,2,1,2,3,Slight,-0.084889,51.478111
14766,533090,177200,4,2,2,2,20,3,1,7,6,9,14,2,1,2,3,Slight,-0.084889,51.478111
14767,533090,177200,4,2,2,2,20,3,1,7,6,2,6,2,3,1,3,Slight,-0.084889,51.478111
14768,533090,177200,4,2,2,2,20,3,1,7,6,2,14,2,3,1,3,Slight,-0.084889,51.478111
