,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude,Accident Time Sin,Accident Time Cos
15972,1319931,1684414,6,2,0,60,0,1,2,21,2,2006,5,0,1,3,Slight,lon,lat,-0.5735764363510458,-0.819152044288992
18484,1319931,1684414,6,2,0,60,0,0,2,51,2,2010,6,0,0,4,Slight,lon,lat,0.3826834323650899,-0.9238795325112867
18571,1319711,1684422,6,2,0,50,0,0,5,52,5,2020,6,0,1,3,Slight,lon,lat,-0.9840406976462908,-0.17794354547384236
2345,1319732,1684957,1,2,0,50,1,0,7,25,1,2005,9,2,0,2,Assistance,lon,lat,0.6259234721840591,0.7798844830928818
2346,1319732,1684957,1,2,0,50,1,0,7,25,1,2005,9,1,0,1,Assistance,lon,lat,0.6259234721840591,0.7798844830928818
6846,1319971,1685004,3,2,0,60,0,0,3,19,2,2007,7,0,0,2,Slight,lon,lat,-0.9659258262890681,-0.2588190451025215
570,1334545,1685116,8,2,0,60,0,0,5,7,5,2000,6,0,1,3,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
571,1334545,1685116,8,2,0,60,0,0,5,7,5,2000,6,1,1,1,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
572,1334545,1685116,8,2,0,60,0,0,5,7,5,2000,6,1,0,1,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
3870,1334527,1685092,1,2,0,60,0,0,5,41,2,2003,5,0,1,3,Slight,lon,lat,0.7933533402912354,-0.6087614290087203
4411,1334497,1685053,8,2,0,60,0,0,7,46,5,2010,6,1,1,1,Slight,lon,lat,-0.9659258262890684,0.2588190451025203
5195,1334552,1685124,1,3,0,60,0,0,6,3,1,2013,9,2,0,2,Assistance,lon,lat,0.08715574274765864,-0.9961946980917455
10730,1334545,1685116,8,2,0,60,0,0,5,9,1,2015,6,2,0,3,Assistance,lon,lat,-0.9940563382223195,-0.10886687485196507
5309,1319990,1685584,3,2,0,60,1,0,7,4,1,2018,9,2,0,2,Assistance,lon,lat,-0.13052619222005168,0.9914448613738104
9800,1319984,1685381,3,2,0,60,0,0,1,51,2,1998,5,0,0,3,Slight,lon,lat,-0.8890171414857361,-0.45787391511695746
6626,1332651,1685882,8,3,0,70,1,0,3,17,2,1993,8,0,0,2,Slight,lon,lat,-0.4226182617407,0.9063077870366497
6627,1332651,1685882,8,3,0,70,1,0,3,17,2,1999,8,0,0,3,Slight,lon,lat,-0.4226182617407,0.9063077870366497
6628,1332651,1685882,8,3,0,70,1,0,3,17,5,2010,8,0,0,3,Slight,lon,lat,-0.4226182617407,0.9063077870366497
7385,1332651,1685882,8,2,0,70,0,0,1,25,2,2004,5,0,0,2,Slight,lon,lat,-0.9238795325112865,-0.38268343236509034
10684,1332588,1685918,8,2,0,70,0,1,3,9,2,2017,5,0,1,3,Slight,lon,lat,0.14780941112961082,-0.9890158633619168
15816,1332651,1685882,8,2,0,70,0,0,5,19,2,2018,6,0,1,4,Assistance,lon,lat,0.09584575252022436,-0.9953961983671787
6626,1332651,1685882,8,3,0,70,1,0,3,17,2,1993,8,0,0,2,Slight,lon,lat,-0.4226182617407,0.9063077870366497
6627,1332651,1685882,8,3,0,70,1,0,3,17,2,1999,8,0,0,3,Slight,lon,lat,-0.4226182617407,0.9063077870366497
6628,1332651,1685882,8,3,0,70,1,0,3,17,5,2010,8,0,0,3,Slight,lon,lat,-0.4226182617407,0.9063077870366497
7385,1332651,1685882,8,2,0,70,0,0,1,25,2,2004,5,0,0,2,Slight,lon,lat,-0.9238795325112865,-0.38268343236509034
15816,1332651,1685882,8,2,0,70,0,0,5,19,2,2018,6,0,1,4,Assistance,lon,lat,0.09584575252022436,-0.9953961983671787
13900,1234531,1686065,1,2,0,100,0,0,3,51,6,2016,7,0,0,3,Assistance,lon,lat,0.2121776721564464,-0.9772311064626789
13901,1234531,1686065,1,2,0,100,0,0,3,51,6,2014,7,0,0,3,Assistance,lon,lat,0.2121776721564464,-0.9772311064626789
13902,1234531,1686065,1,2,0,100,0,0,3,51,6,2014,7,1,1,3,Assistance,lon,lat,0.2121776721564464,-0.9772311064626789
13903,1234531,1686065,1,2,0,100,0,0,3,51,6,2014,7,1,0,1,Assistance,lon,lat,0.2121776721564464,-0.9772311064626789
17817,1318940,1686456,3,2,0,60,1,0,5,43,1,2010,4,2,0,2,Assistance,lon,lat,-0.13052619222005168,0.9914448613738104
848,1331438,1686827,6,2,0,60,1,0,2,10,2,2013,6,0,1,2,Slight,lon,lat,-0.4422886902190014,0.8968727415326883
1009,1331452,1686817,6,2,0,60,0,0,4,11,1,2007,7,2,0,3,Slight,lon,lat,-0.7223639620597555,-0.6915130557822695
1788,1331438,1686827,6,2,0,60,1,0,5,19,2,2004,6,1,1,1,Slight,lon,lat,-0.5591929034707466,0.8290375725550418
1802,1331438,1686827,6,2,0,60,0,0,7,19,2,2004,5,0,0,2,Slight,lon,lat,0.08715574274765864,-0.9961946980917455
2207,1331496,1686874,3,2,0,60,0,0,4,24,2,2014,5,0,1,2,Slight,lon,lat,-0.6755902076156598,-0.7372773368101244
3735,1331489,1686800,3,3,0,60,0,0,2,40,5,2007,5,0,1,3,Slight,lon,lat,-0.17364817766693003,-0.9848077530122081
3736,1331489,1686800,3,3,0,60,0,0,2,40,5,2007,5,1,1,1,Slight,lon,lat,-0.17364817766693003,-0.9848077530122081
3737,1331489,1686800,3,3,0,60,0,0,2,40,5,2007,5,1,0,1,Slight,lon,lat,-0.17364817766693003,-0.9848077530122081
3738,1331489,1686800,3,3,0,60,0,0,2,40,5,2010,5,0,1,3,Slight,lon,lat,-0.17364817766693003,-0.9848077530122081
4264,1331316,1686663,8,3,0,60,0,0,5,45,5,2017,5,0,1,4,Slight,lon,lat,-0.9483236552061992,-0.31730465640509264
4265,1331316,1686663,8,3,0,60,0,0,5,45,5,2017,5,1,0,4,Slight,lon,lat,-0.9483236552061992,-0.31730465640509264
4266,1331316,1686663,8,3,0,60,0,0,5,45,2,2004,5,0,1,3,Slight,lon,lat,-0.9483236552061992,-0.31730465640509264
4267,1331316,1686663,8,3,0,60,0,0,5,45,5,2003,5,1,0,1,Slight,lon,lat,-0.9483236552061992,-0.31730465640509264
4433,1331438,1686827,6,3,0,60,0,0,1,47,6,2005,5,0,0,3,Slight,lon,lat,-0.8314696123025452,-0.5555702330196022
5784,1331494,1686871,3,2,0,60,0,0,5,9,2,2015,5,1,1,2,Slight,lon,lat,-0.9550199444571866,-0.29654157497557104
7231,1331452,1686817,6,3,0,60,0,0,5,23,5,2008,5,0,1,3,Slight,lon,lat,-3.216245299353273e-16,-1.0
7540,1331449,1686814,6,3,0,60,1,0,5,26,5,2005,8,0,1,3,Slight,lon,lat,-0.7798844830928816,0.6259234721840593
7541,1331449,1686814,6,3,0,60,1,0,5,26,5,2005,8,0,0,4,Slight,lon,lat,-0.7798844830928816,0.6259234721840593
7912,1331452,1686817,6,3,0,60,0,0,1,31,2,2004,5,0,0,3,Slight,lon,lat,-0.8314696123025452,-0.5555702330196022
8835,1331438,1686827,6,6,0,60,1,1,1,41,5,2005,9,0,1,4,Assistance,lon,lat,-0.8314696123025455,0.5555702330196018
9405,1331452,1686817,6,2,0,60,0,0,7,46,2,2005,5,0,1,3,Slight,lon,lat,-0.8870108331782216,0.4617486132350341
9544,1331415,1686845,3,2,0,60,0,0,3,48,4,2014,5,0,0,3,Slight,lon,lat,0.2798290140309923,-0.9600498543859286
10338,1331449,1686814,6,2,0,60,0,1,5,5,2,1997,5,0,0,2,Slight,lon,lat,-0.9914448613738105,0.13052619222005127
11079,1331456,1686822,6,2,0,60,0,0,7,13,1,2007,5,2,0,3,Slight,lon,lat,-0.7933533402912349,-0.6087614290087209
12651,1331486,1686802,3,2,0,60,0,0,1,37,2,2007,5,0,1,3,Slight,lon,lat,-0.8191520442889916,-0.5735764363510464
12652,1331486,1686802,3,2,0,60,0,0,1,37,2,2007,5,1,0,1,Slight,lon,lat,-0.8191520442889916,-0.5735764363510464
13841,1331438,1686827,6,2,0,60,0,0,5,50,2,2014,5,0,1,3,Slight,lon,lat,-0.13052619222005177,-0.9914448613738104
14953,1331416,1686845,3,3,0,60,0,0,5,9,2,2009,5,0,0,2,Assistance,lon,lat,-0.7826081568524138,-0.6225146366376196
16206,1331373,1686738,3,4,0,60,1,0,3,24,2,2007,5,0,1,3,Slight,lon,lat,-0.9940563382223195,-0.10886687485196507
16207,1331373,1686738,3,4,0,60,1,0,3,24,2,2008,5,0,0,3,Slight,lon,lat,-0.9940563382223195,-0.10886687485196507
16326,1331442,1686831,6,3,0,60,0,0,4,25,2,2005,5,0,0,3,Slight,lon,lat,-0.555570233019602,-0.8314696123025455
16649,1331457,1686824,6,2,0,60,0,0,7,29,2,1999,9,0,0,3,Slight,lon,lat,-0.5075383629607042,-0.8616291604415257
16650,1331457,1686824,6,2,0,60,0,0,7,29,2,1999,9,1,0,3,Slight,lon,lat,-0.5075383629607042,-0.8616291604415257
17213,1331481,1686855,3,2,0,60,0,0,3,36,2,2009,7,0,1,4,Slight,lon,lat,-0.9762960071199334,-0.21643961393810282
18060,1331418,1686798,3,3,0,60,0,0,4,46,2,2002,5,0,0,2,Slight,lon,lat,0.8660254037844387,-0.4999999999999998
18192,1331386,1686755,3,2,0,60,1,0,3,48,2,2005,9,0,1,3,Slight,lon,lat,0.9713420698132614,0.2376858923261731
18259,1331457,1686824,6,2,0,60,1,0,6,48,5,2018,6,0,1,3,Slight,lon,lat,-0.30070579950427384,0.9537169507482267
18685,1331414,1686851,3,3,0,60,0,0,4,2,5,2018,5,0,0,3,Slight,lon,lat,0.12619896913583,-0.992004949679715
18879,1331378,1686724,3,2,0,60,0,0,5,5,2,2003,7,0,0,4,Slight,lon,lat,0.40673664307580043,-0.9135454576426008
20454,1331471,1686864,3,2,0,60,0,0,7,27,5,2000,5,1,1,4,Slight,lon,lat,-0.9772311064626789,-0.21217767215644648
20455,1331471,1686864,3,2,0,60,0,0,7,27,5,2000,5,1,1,1,Slight,lon,lat,-0.9772311064626789,-0.21217767215644648
20705,1331406,1686782,3,3,0,60,0,0,5,31,2,2020,5,1,1,3,Slight,lon,lat,-0.6087614290087207,-0.7933533402912352
13368,1319486,1687127,3,2,0,60,1,0,6,45,2,2008,5,0,1,4,Assistance,lon,lat,-0.11753739745783766,0.9930684569549263
15952,1319353,1687057,8,2,0,50,0,0,1,21,5,2010,11,0,1,3,Slight,lon,lat,0.3420201433256689,-0.9396926207859083
1308,1333406,1687412,3,2,0,50,0,0,5,14,2,2009,5,1,1,1,Slight,lon,lat,-0.7986355100472928,-0.6018150231520483
4612,1333045,1687479,8,1,0,50,0,0,2,49,1,2018,1,2,0,1,Assistance,lon,lat,-0.9659258262890681,-0.2588190451025215
1231,1331854,1687793,3,2,0,50,1,0,7,13,5,2005,9,0,1,2,Assistance,lon,lat,-0.6977904598416802,0.7163019434246541
5591,1320829,1688020,3,1,0,50,1,0,7,7,1,2010,1,2,0,2,Assistance,lon,lat,0.0,1.0
12534,1320818,1687974,1,1,0,50,1,0,4,35,1,2010,1,2,0,2,Slight,lon,lat,-0.5224985647159495,0.8526401643540918
17154,1328203,1688337,0,3,0,110,0,1,5,35,2,2003,9,0,1,3,Slight,lon,lat,0.7283709698824006,-0.6851829903263589
20026,1328245,1688226,0,2,0,110,0,0,4,21,2,2004,9,0,0,2,Assistance,lon,lat,0.3420201433256689,-0.9396926207859083
58,1328457,1688613,8,2,0,90,1,0,7,1,5,2016,5,1,1,3,Slight,lon,lat,-0.6087614290087209,0.7933533402912349
725,1328444,1688747,3,2,0,90,0,0,7,8,2,2001,7,0,0,3,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
733,1328457,1688613,8,2,0,90,1,0,1,9,5,2009,5,0,1,3,Slight,lon,lat,-0.4422886902190014,0.8968727415326883
2477,1328426,1688822,3,2,0,90,0,0,7,26,5,2007,5,0,1,2,Slight,lon,lat,-0.9713420698132613,-0.23768589232617343
6279,1328426,1688821,3,2,0,90,0,0,5,13,2,2014,5,0,1,3,Slight,lon,lat,-0.7933533402912349,-0.6087614290087209
8281,1328455,1688622,3,3,0,80,0,0,2,35,5,2007,5,1,1,1,Slight,lon,lat,-0.9469301294951056,-0.3214394653031618
8764,1328445,1688742,3,2,0,90,0,0,3,40,2,2012,6,0,1,3,Slight,lon,lat,0.5519369853120583,-0.8338858220671681
8916,1328448,1688731,3,2,0,90,0,0,1,42,2,2007,5,0,0,3,Slight,lon,lat,-0.8767267557075077,-0.4809887689193877
10230,1328446,1688740,3,3,0,90,0,0,2,4,2,2009,5,0,1,3,Slight,lon,lat,-0.9940563382223195,-0.10886687485196507
13397,1328457,1688613,6,2,0,90,0,0,2,46,2,2009,6,0,0,1,Slight,lon,lat,-0.4067366430757998,-0.9135454576426011
14214,1328457,1688613,6,2,0,90,0,0,4,2,2,2015,5,0,0,4,Assistance,lon,lat,-0.9990482215818578,-0.04361938736533613
17097,1328432,1688795,3,2,0,90,0,0,1,35,1,2010,7,2,0,2,Assistance,lon,lat,-0.9914448613738104,-0.13052619222005163
17277,1328457,1688613,6,2,0,80,1,0,1,37,2,2005,5,0,0,3,Assistance,lon,lat,-0.15643446504023198,0.9876883405951375
17278,1328457,1688613,6,2,0,80,1,0,1,37,2,2002,5,0,1,3,Assistance,lon,lat,-0.15643446504023198,0.9876883405951375
17559,1328457,1688613,6,2,0,90,0,0,6,40,6,2008,5,0,0,3,Slight,lon,lat,0.9762960071199335,-0.21643961393810257
18168,1328430,1688806,3,3,0,90,0,0,7,47,6,2002,9,0,0,3,Assistance,lon,lat,0.9925461516413221,-0.12186934340514737
18169,1328430,1688806,3,3,0,90,0,0,7,47,6,2002,9,1,0,3,Assistance,lon,lat,0.9925461516413221,-0.12186934340514737
21284,1331112,1688886,1,2,0,50,1,0,1,40,1,2006,9,2,0,3,Assistance,lon,lat,0.8314696123025452,0.5555702330196023
3587,1071998,1689375,1,2,0,80,1,0,6,38,5,2000,1,0,1,2,Assistance,lon,lat,0.9978589232386035,0.06540312923014305
3588,1071998,1689375,1,2,0,80,1,0,6,38,5,2000,1,1,0,2,Assistance,lon,lat,0.9978589232386035,0.06540312923014305
750,1336375,1689519,3,2,0,80,1,0,2,9,2,2009,5,0,1,2,Slight,lon,lat,-0.13052619222005168,0.9914448613738104
979,1336393,1689664,8,2,0,80,0,0,2,11,5,2016,5,0,1,2,Slight,lon,lat,-0.8433914458128855,-0.5372996083468242
1420,1336393,1689664,8,2,0,80,0,1,6,15,2,1999,5,0,0,3,Slight,lon,lat,0.2798290140309923,-0.9600498543859286
6324,1336393,1689664,8,2,0,80,0,0,3,14,1,2015,5,2,1,2,Slight,lon,lat,-0.9935718556765875,-0.11320321376790694
6325,1336393,1689664,8,2,0,80,0,0,3,14,2,1998,5,0,0,2,Slight,lon,lat,-0.9935718556765875,-0.11320321376790694
6506,1336393,1689664,8,2,0,60,0,0,3,15,2,2012,5,0,1,2,Assistance,lon,lat,-0.8433914458128855,-0.5372996083468242
8100,1336376,1689522,3,2,0,80,0,0,2,33,1,2011,5,2,0,2,Slight,lon,lat,0.9117620435770886,-0.4107188526134773
13249,1336362,1689747,3,2,0,80,0,0,4,44,2,2011,7,0,1,3,Slight,lon,lat,0.8968727415326884,-0.44228869021900113
16960,1328263,1689895,1,2,0,50,1,0,4,33,2,2017,9,0,0,3,Assistance,lon,lat,-0.28819626813408916,0.9575713608048145
16961,1328263,1689895,1,2,0,50,1,0,4,33,2,2017,9,1,0,3,Assistance,lon,lat,-0.28819626813408916,0.9575713608048145
4028,1328041,1690404,3,2,0,90,0,0,2,43,6,2004,8,0,0,3,Slight,lon,lat,-0.6593458151000685,-0.7518398074789777
7962,1328064,1690311,3,3,0,90,1,0,5,31,10,2005,5,0,0,3,Assistance,lon,lat,-0.9993908270190958,-0.03489949670250076
7898,1261480,1690485,8,2,0,50,1,0,7,30,6,2017,9,1,0,2,Assistance,lon,lat,0.13052619222005157,0.9914448613738104
1023,1327911,1691015,8,2,0,90,0,0,5,11,1,2005,8,2,0,3,Slight,lon,lat,0.9222009716704519,-0.3867109616368205
6284,1327911,1691015,8,2,0,90,1,0,1,14,1,2006,8,2,0,3,Assistance,lon,lat,0.9940563382223196,0.10886687485196474
14522,1327911,1691015,8,2,0,90,1,0,1,6,2,2014,8,0,0,3,Slight,lon,lat,0.8314696123025452,0.5555702330196023
14523,1327911,1691015,8,2,0,90,1,0,1,6,2,2018,8,0,1,3,Slight,lon,lat,0.8314696123025452,0.5555702330196023
8709,1329523,1691130,8,2,0,50,1,0,6,39,2,1999,6,0,1,4,Slight,lon,lat,-0.953716950748227,0.3007057995042726
8710,1329523,1691130,8,2,0,50,1,0,6,39,2,1999,6,1,1,3,Slight,lon,lat,-0.953716950748227,0.3007057995042726
9900,1329374,1691116,1,2,0,50,0,0,2,52,2,2002,11,0,1,3,Slight,lon,lat,0.021814885034561218,-0.9997620270799091
9901,1329374,1691116,1,2,0,50,0,0,2,52,2,2002,11,1,1,1,Slight,lon,lat,0.021814885034561218,-0.9997620270799091
9902,1329374,1691116,1,2,0,50,0,0,2,52,2,2002,11,1,0,1,Slight,lon,lat,0.021814885034561218,-0.9997620270799091
12380,1329591,1691190,1,3,0,50,0,0,6,33,2,2001,8,0,0,4,Assistance,lon,lat,-0.26303121445797456,-0.964787323828813
12381,1329591,1691190,1,3,0,50,0,0,6,33,2,2001,8,1,1,4,Assistance,lon,lat,-0.26303121445797456,-0.964787323828813
12382,1329591,1691190,1,3,0,50,0,0,6,33,2,2001,8,0,1,3,Assistance,lon,lat,-0.26303121445797456,-0.964787323828813
16940,1329581,1691177,1,2,0,50,1,0,3,33,2,1997,11,1,0,3,Slight,lon,lat,-0.9930684569549263,0.11753739745783724
20599,1329561,1691289,1,2,0,60,0,0,1,30,2,2018,5,0,0,3,Slight,lon,lat,-0.9600498543859286,-0.27982901403099236
1790,1329282,1691515,8,2,0,70,0,0,5,19,2,2001,5,0,0,3,Slight,lon,lat,-0.8433914458128855,-0.5372996083468242
5932,1329250,1691542,8,2,0,70,1,0,2,11,5,2017,8,0,1,3,Slight,lon,lat,0.998134798421867,-0.06104853953485656
9811,1329326,1691480,1,2,0,70,1,0,2,51,1,2001,4,2,0,3,Assistance,lon,lat,0.9063077870366499,0.42261826174069944
17489,1329280,1691512,8,2,0,70,0,0,6,39,2,2016,9,1,1,2,Slight,lon,lat,-0.8968727415326883,-0.44228869021900136
19057,1329280,1691512,8,2,0,70,0,0,2,8,2,2010,8,0,1,3,Slight,lon,lat,-0.7933533402912349,-0.6087614290087209
1830,1327956,1691981,1,3,0,60,0,0,2,20,2,1992,7,0,0,3,Slight,lon,lat,0.894934361602025,-0.4461978131098088
10780,1327702,1691799,3,3,0,90,0,0,3,10,2,2014,5,0,0,3,Slight,lon,lat,0.5224985647159489,-0.8526401643540922
12092,1327719,1691729,3,2,0,90,0,0,7,29,6,1997,1,0,0,2,Assistance,lon,lat,-0.9366721892483976,-0.3502073812594676
32,1327624,1692113,8,2,0,90,0,0,4,1,2,2002,7,0,0,3,Slight,lon,lat,-0.8457278217039733,-0.5336145159156114
576,1327645,1692118,8,2,0,90,0,0,6,7,1,2012,5,2,0,2,Slight,lon,lat,0.6259234721840592,-0.7798844830928816
863,1327645,1692118,8,3,0,90,0,0,3,10,6,2013,5,0,0,3,Slight,lon,lat,-0.7431448254773944,-0.6691306063588581
864,1327645,1692118,8,3,0,90,0,0,3,10,5,2015,5,1,1,4,Slight,lon,lat,-0.7431448254773944,-0.6691306063588581
2244,1327645,1692118,8,2,0,90,1,1,7,24,2,2003,6,1,1,2,Assistance,lon,lat,0.06540312923014306,0.9978589232386035
2245,1327645,1692118,8,2,0,90,1,1,7,24,2,2009,6,1,1,3,Assistance,lon,lat,0.06540312923014306,0.9978589232386035
6779,1327645,1692118,8,2,0,90,1,1,5,18,2,2001,6,0,0,4,Slight,lon,lat,-0.7933533402912352,0.6087614290087205
7163,1327645,1692118,8,2,0,90,0,0,7,22,2,2012,5,0,0,3,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
7376,1327591,1692331,3,2,0,90,0,0,1,25,5,2015,5,0,1,3,Slight,lon,lat,0.9238795325112867,-0.3826834323650897
7935,1327617,1692227,3,2,0,90,0,0,2,26,2,2007,5,0,1,3,Slight,lon,lat,-0.8746197071393955,-0.4848096202463376
9054,1327646,1692027,3,1,0,90,0,0,4,43,2,2018,3,0,0,4,Slight,lon,lat,-0.4226182617406989,-0.9063077870366503
11014,1327624,1692113,6,2,0,90,0,0,6,12,6,2019,6,0,0,3,Assistance,lon,lat,-0.7575649843840494,-0.6527597524627227
11015,1327624,1692113,6,2,0,90,0,0,6,12,2,2006,6,0,0,2,Assistance,lon,lat,-0.7575649843840494,-0.6527597524627227
11016,1327624,1692113,6,2,0,90,0,0,6,12,2,2006,6,1,1,2,Assistance,lon,lat,-0.7575649843840494,-0.6527597524627227
11816,1327645,1692118,6,2,0,90,1,0,2,26,2,2010,8,0,1,3,Slight,lon,lat,-0.9848077530122081,0.17364817766692997
12069,1327624,1692113,6,2,0,90,1,0,5,29,6,2014,6,0,0,2,Slight,lon,lat,-0.4924235601034673,0.8703556959398996
12848,1327624,1692113,6,3,0,90,0,1,4,39,2,1998,8,0,0,3,Assistance,lon,lat,-0.7688418320734591,-0.6394390019805851
12849,1327624,1692113,6,3,0,90,0,1,4,39,2,2012,8,0,0,3,Assistance,lon,lat,-0.7688418320734591,-0.6394390019805851
12850,1327624,1692113,6,3,0,90,0,1,4,39,2,2012,8,1,1,3,Assistance,lon,lat,-0.7688418320734591,-0.6394390019805851
13443,1327634,1692115,6,2,0,70,0,0,5,46,3,2017,5,0,0,3,Slight,lon,lat,0.021814885034561218,-0.9997620270799091
16890,1327617,1692229,3,3,0,90,1,0,7,32,2,2014,9,0,1,3,Assistance,lon,lat,0.4027466898587372,0.9153114791194472
20870,1327645,1692118,6,2,0,90,0,0,2,34,5,2021,5,0,0,3,Slight,lon,lat,-0.8314696123025452,-0.5555702330196022
6271,1250934,1692369,8,2,0,100,0,0,6,13,6,2013,9,0,0,4,Assistance,lon,lat,-0.9914448613738104,-0.13052619222005163
6272,1250934,1692369,8,2,0,100,0,0,6,13,6,2013,9,1,0,4,Assistance,lon,lat,-0.9914448613738104,-0.13052619222005163
2766,1330120,1692885,6,2,0,80,0,0,4,30,2,2011,6,0,1,1,Slight,lon,lat,-0.8968727415326883,-0.44228869021900136
6525,1330277,1692803,1,1,0,80,0,0,3,16,1,2011,1,2,1,3,Assistance,lon,lat,0.8724960070727971,-0.48862124149695507
8436,1329729,1693105,1,2,0,80,0,0,7,36,5,2010,4,0,1,3,Slight,lon,lat,-0.7688418320734591,-0.6394390019805851
8437,1329729,1693105,1,2,0,80,0,0,7,36,5,2010,4,1,0,3,Slight,lon,lat,-0.7688418320734591,-0.6394390019805851
8438,1329729,1693105,1,2,0,80,0,0,7,36,2,2015,4,0,0,3,Slight,lon,lat,-0.7688418320734591,-0.6394390019805851
17816,1329665,1693141,1,2,0,80,1,0,5,43,2,1998,9,1,0,2,Assistance,lon,lat,-0.5000000000000004,0.8660254037844384
18958,1075723,1693549,1,2,0,80,1,0,6,6,5,2002,1,0,0,3,Assistance,lon,lat,-0.555570233019603,0.8314696123025448
18959,1075723,1693549,1,2,0,80,1,0,6,6,5,2002,1,1,1,3,Assistance,lon,lat,-0.555570233019603,0.8314696123025448
6218,1329380,1693913,8,2,0,90,0,0,3,13,2,2000,6,0,1,3,Assistance,lon,lat,-0.9848077530122081,0.17364817766692997
6219,1329380,1693913,8,2,0,90,0,0,3,13,2,2000,6,1,1,1,Assistance,lon,lat,-0.9848077530122081,0.17364817766692997
6220,1329380,1693913,8,2,0,90,0,0,3,13,5,2008,6,0,0,3,Assistance,lon,lat,-0.9848077530122081,0.17364817766692997
17181,1329380,1693913,8,2,0,90,0,0,1,36,2,2003,6,0,0,1,Slight,lon,lat,-0.5664062369248326,-0.8241261886220158
17182,1329380,1693913,8,2,0,90,0,0,1,36,2,2001,6,0,1,2,Slight,lon,lat,-0.5664062369248326,-0.8241261886220158
16101,1335099,1694187,3,3,0,60,0,0,7,22,6,2018,5,0,0,3,Assistance,lon,lat,-0.8433914458128855,-0.5372996083468242
16102,1335099,1694187,3,3,0,60,0,0,7,22,2,2005,5,0,0,2,Assistance,lon,lat,-0.8433914458128855,-0.5372996083468242
16103,1335099,1694187,3,3,0,60,0,0,7,22,2,2005,5,1,0,2,Assistance,lon,lat,-0.8433914458128855,-0.5372996083468242
15169,1326627,1694486,0,2,0,110,0,0,7,11,1,2003,5,2,0,3,Assistance,lon,lat,0.5877852522924732,-0.8090169943749473
21520,1326628,1694483,0,1,0,110,0,0,5,43,2,2000,3,0,0,2,Slight,lon,lat,-0.34202014332566866,-0.9396926207859084
12067,1329771,1694607,1,2,0,90,1,0,5,29,2,2005,4,0,1,3,Assistance,lon,lat,-0.9996573249755573,0.026176948307873114
12068,1329771,1694607,1,2,0,90,1,0,5,29,2,2004,4,0,1,2,Assistance,lon,lat,-0.9996573249755573,0.026176948307873114
6088,1335889,1694972,6,2,0,60,0,0,3,12,5,2013,8,1,1,2,Slight,lon,lat,0.3420201433256689,-0.9396926207859083
6089,1335889,1694972,6,2,0,60,0,0,3,12,5,2013,8,1,0,1,Slight,lon,lat,0.3420201433256689,-0.9396926207859083
6090,1335889,1694972,6,2,0,60,0,0,3,12,2,1998,8,0,0,2,Slight,lon,lat,0.3420201433256689,-0.9396926207859083
12209,1335889,1694972,6,2,0,60,1,0,3,31,2,2000,5,0,1,3,Slight,lon,lat,-0.9998476951563913,0.017452406437284018
14743,1335889,1694972,6,2,0,60,0,0,1,8,2,2005,6,0,0,3,Assistance,lon,lat,0.6915130557822695,-0.7223639620597555
14744,1335889,1694972,6,2,0,60,0,0,1,8,2,2005,6,1,1,1,Assistance,lon,lat,0.6915130557822695,-0.7223639620597555
14745,1335889,1694972,6,2,0,60,0,0,1,8,2,2017,6,0,0,3,Assistance,lon,lat,0.6915130557822695,-0.7223639620597555
18832,1335794,1695026,1,2,0,60,0,0,1,5,2,1999,4,0,1,3,Assistance,lon,lat,0.7071067811865476,-0.7071067811865475
18833,1335794,1695026,1,2,0,60,0,0,1,5,2,2012,4,0,1,3,Assistance,lon,lat,0.7071067811865476,-0.7071067811865475
18834,1335794,1695026,1,2,0,60,0,0,1,5,2,2012,4,1,0,3,Assistance,lon,lat,0.7071067811865476,-0.7071067811865475
6311,1325650,1695308,6,3,0,100,1,0,2,14,6,1994,6,0,0,3,Assistance,lon,lat,-0.01745240643728445,0.9998476951563913
6312,1325650,1695308,6,3,0,100,1,0,2,14,2,2004,6,0,0,2,Assistance,lon,lat,-0.01745240643728445,0.9998476951563913
4065,1076888,1695770,8,2,0,110,0,0,5,43,5,2015,6,0,1,3,Slight,lon,lat,0.8549118706729465,-0.5187732581605217
4066,1076888,1695770,8,2,0,110,0,0,5,43,5,2015,6,1,0,3,Slight,lon,lat,0.8549118706729465,-0.5187732581605217
20579,1076888,1695770,8,1,0,110,0,1,7,29,1,2021,1,2,1,2,Assistance,lon,lat,-0.3007057995042727,-0.953716950748227
1659,1335071,1695979,1,2,0,50,1,0,3,18,7,1994,9,0,1,3,Assistance,lon,lat,-0.8410390129643925,0.5409744713679937
17035,1335009,1695860,1,2,0,50,0,0,3,34,6,2017,11,1,1,1,Slight,lon,lat,-0.7660444431189779,-0.6427876096865395
17036,1335009,1695860,1,2,0,50,0,0,3,34,6,2017,11,1,0,1,Slight,lon,lat,-0.7660444431189779,-0.6427876096865395
