,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,latitude,longitude,Accident Time Sin,Accident Time Cos
8124,2482340,2418599,1,2,1,50,1,1,5,52,1,1989,1,6,0,2,Assistance,-37.73336,144.79965,-0.7933533402912349,-0.6087614290087209
7937,2489481,2418724,7,2,1,100,3,1,6,49,1,2004,1,3,0,3,Slight,-37.73234,144.88067,0.8870108331782217,0.46174861323503386
7938,2489481,2418724,7,2,1,100,3,1,6,49,1,2004,1,2,0,3,Slight,-37.73234,144.88067,0.8870108331782217,0.46174861323503386
7939,2489481,2418724,7,2,1,100,3,1,6,49,1,2004,1,2,0,3,Assistance,-37.73234,144.88067,0.8870108331782217,0.46174861323503386
5044,2496334,2418905,1,2,1,50,1,1,5,49,1,1989,1,2,0,3,Assistance,-37.73076,144.95841,-0.4226182617406989,-0.9063077870366503
5045,2496334,2418905,1,2,1,50,1,1,5,49,1,1998,1,2,0,3,Assistance,-37.73076,144.95841,-0.4226182617406989,-0.9063077870366503
5046,2496334,2418905,1,2,1,50,1,1,5,49,1,1989,1,2,0,4,Slight,-37.73076,144.95841,-0.4226182617406989,-0.9063077870366503
5047,2496334,2418905,1,2,1,50,1,1,5,49,1,1998,1,2,0,4,Slight,-37.73076,144.95841,-0.4226182617406989,-0.9063077870366503
5440,2496334,2418905,1,2,2,50,1,2,5,48,1,1983,1,2,0,4,Assistance,-37.73076,144.95841,-0.8870108331782218,-0.4617486132350336
5441,2496334,2418905,1,2,2,50,1,2,5,48,1,1986,1,2,0,4,Assistance,-37.73076,144.95841,-0.8870108331782218,-0.4617486132350336
5442,2496334,2418905,1,2,2,50,1,2,5,48,1,1983,1,2,0,3,Assistance,-37.73076,144.95841,-0.8870108331782218,-0.4617486132350336
5443,2496334,2418905,1,2,2,50,1,2,5,48,1,1986,1,2,0,3,Assistance,-37.73076,144.95841,-0.8870108331782218,-0.4617486132350336
9826,2505980,2418973,6,2,1,50,1,1,2,47,2,2001,1,2,0,3,Slight,-37.73014,145.06785,-0.9659258262890681,-0.2588190451025215
9827,2505980,2418973,6,2,1,50,1,1,2,47,1,1998,1,2,0,3,Slight,-37.73014,145.06785,-0.9659258262890681,-0.2588190451025215
9828,2505980,2418973,6,2,1,50,1,1,2,47,2,2001,1,2,1,2,Assistance,-37.73014,145.06785,-0.9659258262890681,-0.2588190451025215
9829,2505980,2418973,6,2,1,50,1,1,2,47,1,1998,1,2,1,2,Assistance,-37.73014,145.06785,-0.9659258262890681,-0.2588190451025215
7628,2483343,2419065,0,5,1,70,1,1,5,50,1,1999,1,2,0,3,Slight,-37.72919,144.81104,-0.9659258262890681,-0.2588190451025215
7629,2483343,2419065,0,5,1,70,1,1,5,50,1,1997,1,2,0,3,Slight,-37.72919,144.81104,-0.9659258262890681,-0.2588190451025215
